"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","SP3"
"5","P","Joao Barbosa","173","1:35.601","5:15:03.901","Green","Track","2.983","7.984","11.336","3.564","0.457","12.205","19.721","29.127","5.143","3.081","179.779"
"55","P","Jonathan Bomarito","173","1:35.585","5:15:04.193","Green","Track","2.998","7.976","11.331","3.642","0.473","12.298","19.634","28.978","5.179","3.076","173.698"
"70","P","Tom Long","172","1:35.803","5:15:05.101","Green","Track","3.038","7.948","11.301","3.623","0.471","12.515","19.765","29.004","5.085","3.053","174.435"
"60","P","Olivier Pla","173","1:34.592","5:15:11.035","Green","Track","3.003","7.798","11.485","3.653","0.472","12.092","19.248","28.750","5.007","3.084","174.066"
"10","P","Ricky Taylor","173","1:35.994","5:15:17.431","Green","Track","3.008","8.062","11.588","3.641","0.470","12.236","19.616","29.071","5.190","3.112","174.807"
"16","GTD","Spencer Pumpelly","160","1:45.678","5:15:25.995","Green","Track","3.277","8.674","12.733","3.883","0.496","13.752","21.582","32.039","5.808","3.434","165.643"
"90","P","Ryan Dalziel","171","1:37.451","5:15:29.645","Green","Track","3.064","8.091","11.511","3.613","0.465","12.933","19.990","29.389","5.274","3.121","176.686"
"67","GTLM","Richard Westbrook","166","2:23.283","5:15:35.198","Green","Track","40.599","9.434","13.173","3.947","0.513","14.398","21.282","31.123","5.506","3.308","160.154"
"52","PC","Jose Gutierrez","143","1:38.270","5:15:37.297","Green","Track","3.117","8.151","11.760","3.764","0.486","12.506","19.923","30.073","5.308","3.182","169.052"
"25","GTLM","Bill Auberlen","166","1:43.098","5:15:37.356","Green","Track","3.251","8.572","12.221","3.864","0.499","13.577","21.228","30.938","5.607","3.341","164.647"
"68","GTLM","Daniel Serra","166","1:44.308","5:15:39.162","Green","Track","3.272","8.545","12.346","3.879","0.499","13.372","21.455","31.818","5.726","3.396","164.647"
"8","PC","Renger Van Der Zande","171","1:38.477","5:15:39.222","Green","Track","3.090","8.172","11.750","3.707","0.480","12.904","19.934","30.038","5.249","3.153","171.165"
"97","GTD","Markus Palttala","136","1:48.672","5:15:40.970","Green","Track","3.286","9.010","12.452","3.888","0.500","14.104","23.093","33.075","5.881","3.383","164.318"
"4","GTLM","Tommy Milner","166","1:43.707","5:15:42.875","Green","Track","3.285","8.658","12.406","3.901","0.516","13.690","20.990","31.287","5.613","3.361","159.223"
"3","GTLM","Antonio Garcia","166","1:42.687","5:15:45.675","Green","Track","3.240","8.426","12.317","3.886","0.499","13.339","20.927","31.114","5.588","3.351","164.647"
"66","GTLM","Joey Hand","166","1:42.519","5:15:45.971","Green","Track","3.191","8.434","12.066","3.778","0.485","13.627","20.788","31.238","5.608","3.304","169.400"
"62","GTLM","Toni Vilander","166","1:42.781","5:15:46.932","Green","Track","3.238","8.546","12.367","3.890","0.500","13.285","21.038","30.980","5.591","3.346","164.318"
"38","PC","Kyle Marcelli","171","1:39.867","5:15:47.764","Green","Track","3.084","8.364","11.869","3.734","0.483","13.617","20.280","30.022","5.252","3.162","170.102"
"911","GTLM","Patrick Pilet","166","1:43.280","5:15:49.392","Green","Track","3.235","8.660","12.327","3.856","0.495","13.451","20.997","31.196","5.677","3.386","165.978"
"912","GTLM","Earl Bamber","165","1:44.513","5:15:51.525","Green","Track","3.229","8.601","12.326","3.847","0.496","14.532","21.121","31.231","5.716","3.414","165.643"
"85","PC","Stephen Simpson","171","1:40.065","5:15:51.954","Green","Track","3.157","8.272","12.185","3.887","0.500","12.567","20.379","30.581","5.302","3.235","164.318"
"100","GTLM","Lucas Luhr","166","1:42.431","5:15:55.573","Green","Track","3.191","8.492","12.276","3.871","0.499","13.326","20.814","31.034","5.581","3.347","164.647"
"88","PC","Richard Bradley","171","1:39.185","5:16:02.585","Green","Track","3.070","8.118","11.794","3.737","0.481","12.719","20.400","29.861","5.730","3.275","170.809"
"63","GTD","Alessandro Balzan","161","1:46.364","5:16:11.899","Green","Track","3.275","8.704","12.605","3.956","0.509","13.936","21.686","32.267","5.964","3.462","161.413"
"33","GTD","Jeroen Bleekemolen","161","1:46.230","5:16:18.431","Green","Track","3.246","8.833","12.361","3.838","0.493","14.078","21.905","32.180","5.888","3.408","166.651"
"23","GTD","Mario Farnbacher","161","1:46.223","5:16:18.673","Green","Track","3.277","8.759","12.435","3.902","0.503","14.044","21.865","32.258","5.785","3.395","163.338"
"44","GTD","Andy Lally","161","1:45.357","5:16:21.392","Green","Track","3.283","8.692","12.591","3.944","0.507","13.817","21.523","31.857","5.728","3.415","162.049"
"22","GTD","Leh Keen","161","1:45.982","5:16:26.030","Green","Track","3.289","8.823","12.530","3.924","0.505","13.878","21.835","31.991","5.787","3.420","162.691"
"9","GTD","Lawson Aschenbach","161","1:45.496","5:16:26.696","Green","Track","3.271","8.730","12.499","3.894","0.501","13.849","21.477","32.009","5.840","3.426","163.990"
"540","GTD","Nicky Catsburg","161","1:45.772","5:16:28.158","Green","Track","3.294","8.804","12.578","3.936","0.506","13.652","21.772","31.960","5.815","3.455","162.370"
"31","P","Dane Cameron","174","1:35.956","5:16:39.210","Green","Track","2.981","7.973","11.425","3.599","0.465","12.208","19.974","29.049","5.187","3.095","176.686"
"5","P","Joao Barbosa","174","1:35.779","5:16:39.680","Green","Track","2.988","8.012","11.331","3.568","0.460","12.208","19.829","29.165","5.146","3.072","178.607"
"55","P","Jonathan Bomarito","174","1:36.149","5:16:40.342","Green","Track","2.998","8.025","11.372","3.673","0.476","12.465","19.682","29.146","5.220","3.092","172.603"
"0","P","Katherine Legge","162","2:21.059","5:16:43.165","Green","Pit","2.964","8.213","11.315","3.563","0.459","13.075","20.462","30.152","8.448","42.408","178.996"
"60","P","Olivier Pla","174","1:35.176","5:16:46.211","Green","Track","3.005","7.778","11.532","3.674","0.476","12.125","19.231","28.774","5.399","3.182","172.603"
"73","GTD","Jorg Bergmeister","150","1:49.415","5:16:47.372","Green","Track","3.273","8.667","12.571","3.930","0.507","13.757","24.744","32.145","6.310","3.511","162.049"
"10","P","Ricky Taylor","174","1:36.390","5:16:53.821","Green","Track","3.004","7.980","11.522","3.651","0.472","12.448","19.815","29.138","5.242","3.118","174.066"
"70","P","Tom Long","173","1:51.003","5:16:56.104","Green","Pit","2.980","7.846","11.336","3.641","0.490","12.746","19.832","29.439","6.903","15.790","167.672"
"90","P","Ryan Dalziel","172","1:37.603","5:17:07.248","Green","Track","3.021","8.060","11.457","3.600","0.465","12.836","20.456","29.281","5.305","3.122","176.686"
"16","GTD","Spencer Pumpelly","161","1:45.807","5:17:11.802","Green","Track","3.271","8.752","12.542","3.855","0.495","13.631","21.776","32.221","5.838","3.426","165.978"
"67","GTLM","Richard Westbrook","167","1:44.889","5:17:20.087","Green","Track","3.191","8.393","12.510","3.910","0.515","14.800","21.392","31.310","5.550","3.318","159.532"
"25","GTLM","Bill Auberlen","167","1:43.298","5:17:20.654","Green","Track","3.230","8.506","12.138","3.832","0.496","13.541","21.070","31.511","5.636","3.338","165.643"
"68","GTLM","Daniel Serra","167","1:43.622","5:17:22.784","Green","Track","3.277","8.614","12.426","3.906","0.504","13.227","21.153","31.388","5.743","3.384","163.014"
"4","GTLM","Tommy Milner","167","1:43.615","5:17:26.490","Green","Track","3.237","8.497","12.377","3.893","0.501","13.261","21.461","31.339","5.677","3.372","163.990"
"97","GTD","Markus Palttala","137","1:46.804","5:17:27.774","Green","Track","3.252","8.930","12.472","3.890","0.502","14.164","22.225","32.206","5.795","3.368","163.664"
"66","GTLM","Joey Hand","167","1:42.253","5:17:28.224","Green","Track","3.180","8.442","12.130","3.797","0.488","13.610","20.745","30.942","5.612","3.307","168.359"
"3","GTLM","Antonio Garcia","167","1:44.472","5:17:30.147","Green","Track","3.239","8.481","12.311","3.841","0.515","14.025","21.410","31.118","6.094","3.438","159.532"
"62","GTLM","Toni Vilander","167","1:43.344","5:17:30.276","Green","Track","3.228","8.431","12.343","3.865","0.497","14.091","20.903","31.042","5.615","3.329","165.310"
"911","GTLM","Patrick Pilet","167","1:42.955","5:17:32.347","Green","Track","3.248","8.575","12.308","3.849","0.495","13.409","21.047","30.953","5.700","3.371","165.978"
"85","PC","Stephen Simpson","172","1:40.394","5:17:32.348","Green","Track","3.164","8.378","12.478","3.866","0.498","13.017","20.121","30.035","5.562","3.275","164.978"
"8","PC","Renger Van Der Zande","172","1:53.486","5:17:32.708","Green","Pit","3.081","8.052","11.810","3.748","0.484","12.997","20.884","29.810","6.758","15.862","169.750"
"912","GTLM","Earl Bamber","166","1:43.725","5:17:35.250","Green","Track","3.262","8.577","12.426","3.878","0.499","13.443","21.298","31.279","5.673","3.390","164.647"
"52","PC","Jose Gutierrez","144","1:58.146","5:17:35.443","Green","Pit","3.118","8.180","11.788","3.834","0.496","14.396","21.706","31.377","7.343","15.908","165.643"
"100","GTLM","Lucas Luhr","167","1:42.530","5:17:38.103","Green","Track","3.210","8.731","12.421","3.884","0.502","13.377","20.885","30.669","5.522","3.329","163.664"
"88","PC","Richard Bradley","172","1:38.920","5:17:41.505","Green","Track","3.128","8.224","11.925","3.777","0.488","12.753","20.305","29.793","5.345","3.182","168.359"
"63","GTD","Alessandro Balzan","162","1:46.668","5:17:58.567","Green","Track","3.302","8.726","12.619","3.960","0.511","13.886","21.738","32.507","5.958","3.461","160.781"
"33","GTD","Jeroen Bleekemolen","162","1:46.017","5:18:04.448","Green","Track","3.246","8.823","12.385","3.839","0.493","13.970","21.865","32.086","5.906","3.404","166.651"
"23","GTD","Mario Farnbacher","162","1:46.055","5:18:04.728","Green","Track","3.269","8.821","12.515","3.914","0.505","13.744","22.004","32.080","5.798","3.405","162.691"
"44","GTD","Andy Lally","162","1:44.872","5:18:06.264","Green","Track","3.271","8.690","12.582","3.938","0.507","13.683","21.498","31.569","5.710","3.424","162.049"
"38","PC","Kyle Marcelli","172","2:20.766","5:18:08.530","Green","Pit","3.101","8.380","11.935","3.688","0.475","13.170","20.418","30.912","7.308","41.379","172.967"
"22","GTD","Leh Keen","162","1:46.227","5:18:12.257","Green","Track","3.288","8.873","12.566","3.918","0.505","14.045","21.792","31.976","5.839","3.425","162.691"
"9","GTD","Lawson Aschenbach","162","1:46.019","5:18:12.715","Green","Track","3.276","8.767","12.506","3.882","0.500","14.126","21.699","32.123","5.744","3.396","164.318"
"540","GTD","Nicky Catsburg","162","1:45.872","5:18:14.030","Green","Track","3.304","8.788","12.569","3.935","0.506","13.725","21.827","31.926","5.844","3.448","162.370"
"31","P","Dane Cameron","175","1:35.964","5:18:15.174","Green","Track","2.990","8.008","11.421","3.594","0.464","12.229","19.863","29.166","5.157","3.072","177.067"
"5","P","Joao Barbosa","175","1:36.143","5:18:15.823","Green","Track","2.979","7.988","11.343","3.563","0.462","12.256","19.908","29.388","5.187","3.069","177.834"
"55","P","Jonathan Bomarito","175","1:35.800","5:18:16.142","Green","Track","3.004","7.900","11.405","3.699","0.480","12.349","19.456","29.143","5.279","3.085","171.165"
"60","P","Olivier Pla","175","1:34.680","5:18:20.891","Green","Track","3.041","7.860","11.576","3.675","0.474","12.101","19.214","28.702","4.971","3.066","173.331"
"10","P","Ricky Taylor","175","1:36.456","5:18:30.277","Green","Track","3.006","8.019","11.516","3.638","0.471","12.419","19.706","29.274","5.283","3.124","174.435"
"73","GTD","Jorg Bergmeister","151","1:45.816","5:18:33.188","Green","Track","3.333","8.756","12.572","3.923","0.505","13.673","21.809","32.068","5.762","3.415","162.691"
"0","P","Katherine Legge","163","1:57.808","5:18:40.973","Green","Track","14.973","10.189","13.065","3.724","0.486","14.588","21.505","30.503","5.629","3.146","169.052"
"90","P","Ryan Dalziel","173","1:36.643","5:18:43.891","Green","Track","3.027","8.147","11.475","3.610","0.466","12.798","19.791","29.038","5.197","3.094","176.307"
"16","GTD","Spencer Pumpelly","162","1:44.994","5:18:56.796","Green","Track","3.257","8.654","12.498","3.848","0.493","13.520","21.518","31.970","5.802","3.434","166.651"
"67","GTLM","Richard Westbrook","168","1:41.286","5:19:01.373","Green","Track","3.205","8.393","12.188","3.822","0.492","13.218","20.545","30.571","5.536","3.316","166.990"
"25","GTLM","Bill Auberlen","168","1:42.192","5:19:02.846","Green","Track","3.219","8.526","12.273","3.862","0.499","13.375","20.793","30.717","5.602","3.326","164.647"
"68","GTLM","Daniel Serra","168","1:42.700","5:19:05.484","Green","Track","3.261","8.457","12.424","3.907","0.504","13.091","20.869","31.118","5.692","3.377","163.014"
"4","GTLM","Tommy Milner","168","1:42.980","5:19:09.470","Green","Track","3.257","8.509","12.427","3.912","0.505","13.218","21.033","31.164","5.600","3.355","162.691"
"66","GTLM","Joey Hand","168","1:42.032","5:19:10.256","Green","Track","3.202","8.604","12.188","3.821","0.490","13.375","20.717","30.719","5.605","3.311","167.672"
"62","GTLM","Giancarlo Fisichella","168","1:42.533","5:19:12.809","Green","Track","3.197","8.674","12.374","3.871","0.500","13.147","21.051","30.795","5.577","3.347","164.318"
"3","GTLM","Antonio Garcia","168","1:43.878","5:19:14.025","Green","Track","3.289","8.884","12.479","3.863","0.496","13.381","21.075","31.326","5.724","3.361","165.643"
"97","GTD","Markus Palttala","138","1:47.864","5:19:15.638","Green","Track","3.244","8.945","13.110","3.939","0.505","13.988","22.737","32.172","5.843","3.381","162.691"
"911","GTLM","Patrick Pilet","168","1:43.582","5:19:15.929","Green","Track","3.248","8.708","12.263","3.832","0.494","13.616","21.108","31.195","5.750","3.368","166.314"
"912","GTLM","Earl Bamber","167","1:43.566","5:19:18.816","Green","Track","3.252","8.598","12.476","3.905","0.503","13.432","21.108","31.202","5.696","3.394","163.338"
"100","GTLM","Lucas Luhr","168","1:42.537","5:19:20.640","Green","Track","3.209","8.548","12.373","3.885","0.501","13.355","20.822","30.726","5.704","3.414","163.990"
"85","PC","Stephen Simpson","173","1:54.141","5:19:26.489","Green","Pit","3.195","8.459","12.161","3.878","0.501","12.712","20.507","30.460","6.321","15.947","163.990"
"70","P","Joel Miller","174","2:33.306","5:19:29.410","Green","Track","49.347","9.910","13.402","3.822","0.521","14.725","21.712","30.988","5.699","3.180","157.695"
"88","PC","Richard Bradley","173","1:53.429","5:19:34.934","Green","Pit","3.085","8.213","11.872","3.765","0.485","12.754","20.473","30.141","6.804","15.837","169.400"
"63","GTD","Alessandro Balzan","163","1:46.157","5:19:44.724","Green","Track","3.318","8.747","12.564","3.952","0.510","13.823","21.598","32.274","5.923","3.448","161.096"
"33","GTD","Jeroen Bleekemolen","163","1:46.085","5:19:50.533","Green","Track","3.248","8.865","12.401","3.844","0.493","14.029","21.900","31.998","5.913","3.394","166.651"
"23","GTD","Mario Farnbacher","163","1:46.112","5:19:50.840","Green","Track","3.283","8.837","12.524","3.915","0.505","13.781","21.923","31.976","5.911","3.457","162.691"
"44","GTD","Andy Lally","163","1:45.364","5:19:51.628","Green","Track","3.279","8.717","12.585","3.939","0.506","13.794","21.505","31.771","5.832","3.436","162.370"
"5","P","Joao Barbosa","176","1:37.657","5:19:53.480","Green","Track","2.995","8.148","11.415","3.564","0.461","13.555","20.044","29.152","5.240","3.083","178.219"
"8","PC","Renger Van Der Zande","173","2:25.669","5:19:58.377","Green","Track","44.909","9.675","12.451","3.830","0.501","13.884","20.743","31.076","5.382","3.218","163.990"
"22","GTD","Leh Keen","163","1:47.270","5:19:59.527","Green","Track","3.302","8.884","12.549","3.924","0.505","14.016","22.235","32.525","5.898","3.432","162.691"
"9","GTD","Lawson Aschenbach","163","1:47.261","5:19:59.976","Green","Track","3.266","8.850","12.499","3.878","0.501","14.486","21.969","32.561","5.838","3.413","163.990"
"52","PC","Tom Kimber-Smith","145","2:25.499","5:20:00.942","Green","Track","46.079","8.896","12.207","3.820","0.491","14.038","20.391","30.848","5.488","3.241","167.330"
"540","GTD","Nicky Catsburg","163","1:47.062","5:20:01.092","Green","Track","3.298","8.822","12.585","3.951","0.507","14.099","22.009","32.355","5.975","3.461","162.049"
"38","PC","Kyle Marcelli","173","1:52.912","5:20:01.442","Green","Track","14.649","9.420","12.213","3.818","0.493","13.028","20.400","30.318","5.390","3.183","166.651"
"31","P","Dane Cameron","176","1:50.905","5:20:06.079","Green","Pit","2.983","8.134","11.471","3.587","0.463","13.390","19.817","29.137","6.213","15.710","177.449"
"10","P","Ricky Taylor","176","1:36.146","5:20:06.423","Green","Track","3.016","7.913","11.484","3.648","0.471","12.384","19.695","29.138","5.273","3.124","174.435"
"55","P","Jonathan Bomarito","176","1:51.650","5:20:07.792","Green","Pit","2.997","8.155","11.412","3.679","0.477","13.281","20.649","29.037","6.291","15.672","172.241"
"60","P","Olivier Pla","176","1:53.553","5:20:14.444","Green","Pit","2.992","7.910","11.547","3.669","0.471","13.132","19.351","30.987","7.650","15.844","174.435"
"73","GTD","Jorg Bergmeister","152","1:45.410","5:20:18.598","Green","Track","3.292","8.664","12.565","3.930","0.505","13.761","21.667","31.850","5.749","3.427","162.691"
"0","P","Katherine Legge","164","1:39.448","5:20:20.421","Green","Track","3.024","8.584","11.545","3.628","0.467","13.605","20.296","29.700","5.469","3.130","175.930"
"90","P","Ryan Dalziel","174","1:36.936","5:20:20.827","Green","Track","2.997","8.054","11.424","3.586","0.463","12.609","19.862","29.578","5.285","3.078","177.449"
"16","GTD","Spencer Pumpelly","163","1:45.463","5:20:42.259","Green","Track","3.264","8.804","12.540","3.860","0.496","13.708","21.514","32.050","5.804","3.423","165.643"
"67","GTLM","Richard Westbrook","169","1:41.869","5:20:43.242","Green","Track","3.206","8.377","12.172","3.814","0.491","13.267","20.649","30.953","5.604","3.336","167.330"
"25","GTLM","Bill Auberlen","169","1:42.255","5:20:45.101","Green","Track","3.212","8.461","12.235","3.857","0.499","13.284","20.795","30.837","5.711","3.364","164.647"
"68","GTLM","Daniel Serra","169","1:42.879","5:20:48.363","Green","Track","3.252","8.464","12.409","3.907","0.505","13.119","20.962","31.170","5.704","3.387","162.691"
"66","GTLM","Joey Hand","169","1:42.050","5:20:52.306","Green","Track","3.187","8.385","12.130","3.787","0.488","13.677","20.754","30.785","5.541","3.316","168.359"
"4","GTLM","Tommy Milner","169","1:43.713","5:20:53.183","Green","Track","3.237","8.530","12.451","3.910","0.501","13.267","21.085","31.680","5.675","3.377","163.990"
"62","GTLM","Giancarlo Fisichella","169","1:42.220","5:20:55.029","Green","Track","3.233","8.418","12.426","3.904","0.504","13.048","20.819","30.859","5.649","3.360","163.014"
"3","GTLM","Antonio Garcia","169","1:42.663","5:20:56.688","Green","Track","3.248","8.511","12.358","3.879","0.500","13.232","20.897","31.056","5.623","3.359","164.318"
"911","GTLM","Patrick Pilet","169","1:43.699","5:20:59.628","Green","Track","3.212","8.916","12.488","3.875","0.498","13.646","21.050","30.950","5.689","3.375","164.978"
"97","GTD","Markus Palttala","139","1:46.441","5:21:02.079","Green","Track","3.385","9.282","12.557","3.896","0.501","14.270","21.571","31.915","5.714","3.350","163.990"
"912","GTLM","Earl Bamber","168","1:43.861","5:21:02.677","Green","Track","3.262","8.645","12.493","3.901","0.502","13.394","21.140","31.372","5.744","3.408","163.664"
"100","GTLM","Lucas Luhr","169","1:42.707","5:21:03.347","Green","Track","3.256","8.557","12.331","3.884","0.501","13.323","20.867","31.026","5.628","3.334","163.990"
"70","P","Joel Miller","175","1:41.084","5:21:10.494","Green","Track","3.146","8.478","11.509","3.690","0.000","13.215","21.070","30.809","5.540","3.146","0.000"
"63","GTD","Alessandro Balzan","164","1:46.335","5:21:31.059","Green","Track","3.308","8.722","12.596","3.959","0.510","13.850","21.577","32.276","6.051","3.486","161.096"
"33","GTD","Jeroen Bleekemolen","164","1:45.810","5:21:36.343","Green","Track","3.243","8.839","12.375","3.842","0.493","13.911","21.845","32.006","5.859","3.397","166.651"
"23","GTD","Mario Farnbacher","164","1:46.016","5:21:36.856","Green","Track","3.309","8.792","12.488","3.917","0.520","14.032","21.689","32.048","5.801","3.420","157.998"
"44","GTD","Andy Lally","164","1:45.645","5:21:37.273","Green","Track","3.290","8.778","12.559","3.928","0.504","13.808","21.556","31.921","5.857","3.444","163.014"
"8","PC","Renger Van Der Zande","174","1:38.916","5:21:37.293","Green","Track","3.156","8.285","11.995","3.840","0.496","12.677","19.971","29.894","5.392","3.210","165.643"
"38","PC","Kyle Marcelli","174","1:41.631","5:21:43.073","Green","Track","3.164","8.618","11.911","3.759","0.498","14.068","20.999","30.146","5.273","3.195","164.978"
"5","P","Joao Barbosa","177","1:50.625","5:21:44.105","Green","Pit","2.994","8.059","11.352","3.571","0.462","13.056","19.723","29.260","6.431","15.717","177.834"
"52","PC","Tom Kimber-Smith","146","1:43.154","5:21:44.096","Green","Track","3.146","8.365","12.038","3.828","0.510","14.082","21.032","31.475","5.446","3.232","161.096"
"85","PC","Stephen Simpson","174","2:19.339","5:21:45.828","Green","Track","39.754","9.245","12.455","3.902","0.502","12.998","20.397","31.495","5.326","3.265","163.664"
"22","GTD","Leh Keen","164","1:48.273","5:21:47.800","Green","Track","3.306","8.887","12.559","3.927","0.504","14.076","22.370","33.231","5.985","3.428","163.014"
"9","GTD","Lawson Aschenbach","164","1:47.947","5:21:47.923","Green","Track","3.265","8.753","12.490","3.906","0.542","14.641","21.961","33.064","5.916","3.409","151.585"
"540","GTD","Nicky Catsburg","164","1:47.279","5:21:48.371","Green","Track","3.325","8.887","12.664","3.927","0.504","13.955","21.973","32.635","5.957","3.452","163.014"
"90","P","Ryan Dalziel","175","1:37.491","5:21:58.318","Green","Track","3.015","8.234","11.332","3.542","0.496","13.536","19.803","29.214","5.212","3.107","165.643"
"10","P","Ricky Taylor","177","1:53.444","5:21:59.867","Green","Pit","3.017","8.010","11.495","3.628","0.468","12.918","20.528","31.281","9.752","12.347","175.554"
"0","P","Katherine Legge","165","1:40.981","5:22:01.402","Green","Track","3.006","8.306","11.457","3.603","0.465","15.084","20.408","29.894","5.611","3.147","176.686"
"73","GTD","Jorg Bergmeister","153","1:47.862","5:22:06.460","Green","Track","3.310","8.685","12.561","3.937","0.521","15.600","21.906","32.127","5.800","3.415","157.695"
"88","PC","Richard Bradley","174","2:43.435","5:22:18.369","Green","Track","56.013","10.188","14.408","4.000","0.510","15.347","22.454","31.516","5.702","3.297","161.096"
"31","P","Dane Cameron","177","2:17.786","5:22:23.865","Green","Track","39.790","9.538","11.870","3.667","0.512","14.171","20.410","29.429","5.278","3.121","160.467"
"67","GTLM","Richard Westbrook","170","1:42.383","5:22:25.625","Green","Track","3.213","8.373","12.156","3.819","0.490","13.735","20.745","30.945","5.582","3.325","167.672"
"60","P","Olivier Pla","177","2:11.236","5:22:25.680","Green","Track","36.256","8.839","11.820","3.703","0.476","12.653","20.206","29.137","5.067","3.079","172.603"
"25","GTLM","Bill Auberlen","170","1:43.382","5:22:28.483","Green","Track","3.242","8.526","12.275","3.869","0.501","13.471","21.299","31.092","5.747","3.360","163.990"
"16","GTD","Spencer Pumpelly","164","1:48.502","5:22:30.761","Green","Track","3.270","8.668","12.519","3.972","0.570","15.253","22.766","32.217","5.846","3.421","144.139"
"68","GTLM","Daniel Serra","170","1:43.090","5:22:31.453","Green","Track","3.272","8.518","12.401","3.896","0.501","13.288","21.005","31.138","5.702","3.369","163.990"
"55","P","Jonathan Bomarito","177","2:26.305","5:22:34.097","Green","Track","47.594","9.442","12.800","3.796","0.523","13.535","20.367","29.531","5.546","3.171","157.092"
"66","GTLM","Joey Hand","170","1:41.755","5:22:34.061","Green","Track","3.202","8.358","12.132","3.824","0.494","13.300","20.774","30.771","5.592","3.308","166.314"
"4","GTLM","Tommy Milner","170","1:44.185","5:22:37.368","Green","Track","3.256","8.498","12.453","3.901","0.504","13.563","21.694","31.283","5.662","3.371","163.014"
"62","GTLM","Giancarlo Fisichella","170","1:42.714","5:22:37.743","Green","Track","3.239","8.470","12.381","3.893","0.502","13.249","20.928","31.088","5.619","3.345","163.664"
"3","GTLM","Antonio Garcia","170","1:43.008","5:22:39.696","Green","Track","3.242","8.513","12.378","3.887","0.501","13.445","20.943","31.114","5.628","3.357","163.990"
"911","GTLM","Patrick Pilet","170","1:43.408","5:22:43.036","Green","Track","3.233","8.601","12.355","3.866","0.499","13.526","21.209","30.956","5.753","3.410","164.647"
"912","GTLM","Earl Bamber","169","1:44.011","5:22:46.688","Green","Track","3.263","8.611","12.357","3.847","0.495","13.958","21.122","31.287","5.687","3.384","165.978"
"100","GTLM","Lucas Luhr","170","1:43.564","5:22:46.911","Green","Track","3.204","8.625","12.333","3.863","0.498","13.706","21.152","31.212","5.642","3.329","164.978"
"97","GTD","Markus Palttala","140","1:46.689","5:22:48.768","Green","Track","3.241","8.807","12.457","3.907","0.503","14.222","22.514","31.943","5.736","3.359","163.338"
"70","P","Joel Miller","176","1:38.665","5:22:49.159","Green","Track","3.074","8.157","11.526","3.696","0.481","13.117","20.216","29.825","5.459","3.114","170.809"
"8","PC","Renger Van Der Zande","175","1:39.633","5:23:16.926","Green","Track","3.198","8.440","11.981","3.796","0.491","12.755","20.076","30.075","5.565","3.256","167.330"
"63","GTD","Alessandro Balzan","165","1:46.673","5:23:17.732","Green","Track","3.330","8.811","12.622","3.954","0.511","13.940","21.664","32.361","6.039","3.441","160.781"
"33","GTD","Jeroen Bleekemolen","165","1:46.469","5:23:22.812","Green","Track","3.247","8.873","12.383","3.853","0.513","14.288","21.949","32.065","5.902","3.396","160.154"
"23","GTD","Mario Farnbacher","165","1:46.283","5:23:23.139","Green","Track","3.293","8.754","12.515","3.900","0.503","13.982","21.942","32.205","5.785","3.404","163.338"
"38","PC","Kyle Marcelli","175","1:40.391","5:23:23.464","Green","Track","3.130","8.269","11.923","3.783","0.489","12.648","20.366","30.886","5.644","3.253","168.015"
"44","GTD","Andy Lally","165","1:46.457","5:23:23.730","Green","Track","3.316","8.913","12.523","3.899","0.501","13.883","21.657","32.338","5.972","3.455","163.990"
"52","PC","Tom Kimber-Smith","147","1:39.663","5:23:23.759","Green","Track","3.145","8.274","11.888","3.788","0.490","12.997","20.250","30.038","5.557","3.236","167.672"
"85","PC","Stephen Simpson","175","1:39.865","5:23:25.693","Green","Track","3.184","8.287","12.241","3.899","0.505","12.606","20.227","30.315","5.349","3.252","162.691"
"22","GTD","Leh Keen","165","1:46.398","5:23:34.198","Green","Track","3.311","9.000","12.513","3.897","0.499","14.077","21.913","31.934","5.838","3.416","164.647"
"9","GTD","Lawson Aschenbach","165","1:46.687","5:23:34.610","Green","Track","3.299","9.058","12.493","3.853","0.494","14.452","21.790","32.088","5.762","3.398","166.314"
"90","P","Ryan Dalziel","176","1:36.800","5:23:35.118","Green","Track","3.017","7.990","11.421","3.600","0.465","12.515","19.576","29.534","5.515","3.167","176.686"
"540","GTD","Nicky Catsburg","165","1:47.051","5:23:35.422","Green","Track","3.312","8.969","12.543","3.913","0.504","14.418","21.985","32.120","5.841","3.446","163.014"
"0","P","Katherine Legge","166","1:38.661","5:23:40.063","Green","Track","3.006","8.172","11.692","3.675","0.471","13.217","20.335","29.681","5.326","3.086","174.435"
"73","GTD","Jorg Bergmeister","154","1:45.605","5:23:52.065","Green","Track","3.288","8.691","12.539","3.915","0.504","13.691","21.686","32.103","5.772","3.416","163.014"
"5","P","Joao Barbosa","178","2:12.961","5:23:57.066","Green","Track","37.756","8.628","11.690","3.631","0.469","12.985","20.100","29.259","5.313","3.130","175.179"
"88","PC","Richard Bradley","175","1:42.095","5:24:00.464","Green","Track","3.203","8.520","12.016","3.825","0.496","13.812","21.037","30.425","5.530","3.231","165.643"
"31","P","Dane Cameron","178","1:37.031","5:24:00.896","Green","Track","3.015","8.069","11.513","3.613","0.468","12.526","19.977","29.438","5.306","3.106","175.554"
"60","P","Olivier Pla","178","1:35.442","5:24:01.122","Green","Track","3.012","7.906","11.535","3.664","0.473","12.125","19.380","29.076","5.180","3.091","173.698"
