"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","SP3"
"8","PC","Renger Van Der Zande","9","1:38.721","22:14.491","Green","Track","3.102","8.204","11.904","3.818","0.493","12.756","20.128","29.885","5.254","3.177","166.651"
"20","PC","Johnny Mowlem","10","1:39.527","22:16.660","Green","Track","3.127","8.332","11.939","3.828","0.495","12.740","20.455","29.914","5.485","3.212","165.978"
"48","GTD","Bryan Sellers","8","3:24.001","22:18.203","Green","Pit","3.269","8.935","12.555","3.917","0.503","14.455","22.664","33.090","7.284","97.329","163.338"
"5","P","Christian Fittipaldi","12","1:38.174","22:21.434","Green","Track","3.044","8.182","11.612","3.684","0.477","12.676","20.202","29.812","5.361","3.124","172.241"
"66","GTLM","Joey Hand","9","1:44.278","22:21.506","Green","Track","3.290","8.758","12.301","3.865","0.499","13.674","21.247","31.385","5.886","3.373","164.647"
"31","P","Dane Cameron","10","1:37.977","22:29.289","Green","Track","3.007","8.227","11.568","3.648","0.469","12.561","20.193","29.875","5.314","3.115","175.179"
"911","GTLM","Patrick Pilet","8","1:45.987","22:33.451","Green","Track","3.309","8.762","12.645","4.025","0.521","13.900","21.822","31.718","5.817","3.468","157.695"
"38","PC","Kyle Marcelli","8","1:43.958","22:36.590","Green","Track","3.195","8.425","12.361","3.988","0.519","13.346","21.085","31.628","5.986","3.425","158.303"
"67","GTLM","Richard Westbrook","4","1:43.377","22:43.833","Green","Track","3.198","8.499","12.170","3.838","0.493","13.680","21.102","31.437","5.643","3.317","166.651"
"23","GTD","Mario Farnbacher","9","3:31.855","22:47.694","Green","Track","88.579","11.329","16.950","6.041","1.192","19.934","24.681","33.598","6.076","3.475","68.925"
"70","P","Joel Miller","10","3:42.274","22:51.495","Green","Track","124.185","8.838","11.831","3.751","0.525","14.458","20.637","29.616","5.336","3.097","156.494"
"68","GTLM","Alessandro Pier Guidi","12","1:46.270","22:53.696","Green","Track","3.241","8.600","13.491","4.242","0.535","14.102","21.202","31.801","5.691","3.365","153.568"
"85","PC","Misha Goikhberg","11","1:59.647","22:54.197","Green","Pit","3.101","8.252","11.955","3.795","0.490","13.294","20.820","31.933","8.364","17.643","167.672"
"100","GTLM","John Edwards","10","1:45.266","22:54.984","Green","Track","3.197","8.557","12.274","3.875","0.504","14.476","21.654","31.613","5.780","3.336","163.014"
"97","GTD","Markus Palttala","10","2:03.046","22:57.191","Green","Track","14.460","9.504","14.369","4.500","0.597","15.816","22.172","32.333","5.909","3.386","137.620"
"60","P","Olivier Pla","8","1:41.645","22:57.876","Green","Track","3.064","8.782","11.738","3.705","0.492","14.474","21.168","29.685","5.386","3.151","166.990"
"54","PC","Colin Braun","10","4:16.692","23:03.476","Green","Track","158.264","8.582","12.004","3.772","0.496","13.931","20.540","30.438","5.455","3.210","165.643"
"6","GTD","Andrew Davis","10","1:50.811","23:05.438","Green","Track","3.302","8.747","12.542","3.922","0.504","14.611","22.199","35.416","6.105","3.463","163.014"
"3","GTLM","Antonio Garcia","8","1:45.897","23:05.523","Green","Track","3.245","8.534","12.479","3.959","0.511","13.688","21.770","32.589","5.748","3.374","160.781"
"96","GTD","Jens Klingmann","10","2:01.007","23:09.714","Green","Track","14.414","9.302","12.727","3.951","0.508","14.350","22.091","34.171","6.094","3.399","161.730"
"62","GTLM","Giancarlo Fisichella","10","1:44.900","23:11.345","Green","Track","3.233","8.556","12.411","3.953","0.510","13.691","21.215","32.174","5.791","3.366","161.096"
"27","GTD","Lawrence DeGeorge","10","2:24.289","23:13.225","Green","Track","15.016","12.106","17.132","5.620","0.754","18.826","26.187","38.225","6.792","3.631","108.964"
"22","GTD","Gunnar Jeannette","10","3:25.979","23:20.942","Green","Track","100.907","9.203","13.080","4.034","0.519","14.392","22.144","32.361","5.899","3.440","158.303"
"88","PC","Mark Kvamme","12","2:05.641","23:21.812","Green","Pit","3.147","9.230","12.942","3.943","0.505","14.841","24.193","33.561","7.393","15.886","162.691"
"912","GTLM","Frederic Makowiecki","9","1:44.941","23:33.347","Green","Track","3.307","8.719","12.576","3.993","0.516","13.691","21.385","31.701","5.669","3.384","159.223"
"55","P","Jonathan Bomarito","9","1:36.914","23:37.714","Green","Track","3.013","8.014","11.506","3.696","0.481","12.815","19.831","29.051","5.402","3.105","170.809"
"540","GTD","Tim Pappas","8","8:35.474","23:39.235","Green","Pit","3.444","10.829","13.129","4.028","0.519","16.026","23.972","35.714","7.783","400.030","158.303"
"73","GTD","Jorg Bergmeister","6","6:38.957","23:42.638","Green","Pit","3.365","9.010","12.593","3.952","0.510","14.283","22.005","32.302","7.069","293.868","161.096"
"8","PC","Renger Van Der Zande","10","1:38.582","23:53.073","Green","Track","3.078","8.229","11.970","3.840","0.498","12.754","20.117","29.712","5.227","3.157","164.978"
"0","P","Katherine Legge","6","1:57.856","24:00.913","Green","Track","14.758","10.090","13.704","3.821","0.499","14.393","21.147","30.505","5.787","3.152","164.647"
"5","P","Christian Fittipaldi","13","1:42.971","24:04.405","Green","Track","3.010","8.496","11.709","3.695","0.475","14.052","21.030","32.093","5.293","3.118","172.967"
"66","GTLM","Joey Hand","10","1:47.676","24:09.182","Green","Track","3.223","8.707","12.351","3.892","0.502","13.776","21.825","34.135","5.921","3.344","163.664"
"9","GTD","Lawson Aschenbach","10","2:06.890","24:11.081","Green","Track","14.564","9.942","14.337","4.264","0.540","15.461","23.308","35.011","6.041","3.422","152.146"
"911","GTLM","Patrick Pilet","9","1:45.737","24:19.188","Green","Track","3.309","8.794","12.743","4.050","0.524","13.989","21.515","31.612","5.766","3.435","156.792"
"31","P","Dane Cameron","11","1:51.871","24:21.160","Green","Pit","2.994","8.137","11.620","3.673","0.477","12.485","20.118","30.367","6.267","15.733","172.241"
"67","GTLM","Richard Westbrook","5","1:43.385","24:27.218","Green","Track","3.182","8.608","12.262","3.856","0.498","13.707","21.167","31.073","5.640","3.392","164.978"
"70","P","Joel Miller","11","1:38.678","24:30.173","Green","Track","3.002","8.152","11.645","3.724","0.484","13.424","19.960","29.875","5.324","3.088","169.750"
"48","GTD","Bryan Sellers","9","2:14.538","24:32.741","Green","Track","14.471","10.410","17.393","4.859","0.692","16.558","24.081","36.461","6.166","3.447","118.727"
"52","PC","Jose Gutierrez","12","3:33.090","24:33.200","Green","Track","112.764","9.738","12.633","3.887","0.502","13.379","21.144","30.517","5.357","3.169","163.664"
"23","GTD","Mario Farnbacher","10","1:49.102","24:36.796","Green","Track","3.343","9.056","12.732","4.025","0.520","14.754","22.653","32.624","5.963","3.432","157.998"
"60","P","Olivier Pla","9","1:39.761","24:37.637","Green","Track","3.046","8.615","11.704","3.738","0.482","12.805","20.553","30.229","5.475","3.114","170.455"
"68","GTLM","Alessandro Pier Guidi","13","1:43.998","24:37.694","Green","Track","3.239","8.573","12.472","3.959","0.511","13.538","21.206","31.500","5.649","3.351","160.781"
"100","GTLM","John Edwards","11","1:44.429","24:39.413","Green","Track","3.199","8.645","12.303","3.887","0.502","13.631","21.531","31.540","5.832","3.359","163.664"
"54","PC","Colin Braun","11","1:39.286","24:42.762","Green","Track","3.093","8.320","11.994","3.872","0.499","12.855","20.035","30.095","5.338","3.185","164.647"
"97","GTD","Markus Palttala","11","1:47.932","24:45.123","Green","Track","3.248","9.069","12.776","3.968","0.511","14.422","22.074","32.541","5.935","3.388","160.781"
"3","GTLM","Antonio Garcia","9","1:44.300","24:49.823","Green","Track","3.227","8.747","12.608","3.989","0.514","13.578","21.346","31.309","5.624","3.358","159.843"
"96","GTD","Jens Klingmann","11","1:46.340","24:56.054","Green","Track","3.250","8.864","12.509","3.946","0.509","13.968","21.901","32.131","5.900","3.362","161.413"
"22","GTD","Gunnar Jeannette","11","1:47.869","25:08.811","Green","Track","3.291","8.967","12.715","4.001","0.516","14.276","22.153","32.551","5.949","3.450","159.223"
"62","GTLM","Giancarlo Fisichella","11","1:59.161","25:10.506","Green","Pit","3.223","8.992","12.562","3.962","0.512","13.871","21.556","31.830","10.403","12.250","160.467"
"16","GTD","Spencer Pumpelly","7","7:24.586","25:12.268","Green","Pit","3.260","9.103","13.017","3.951","0.505","14.581","22.100","32.562","7.075","338.432","162.691"
"44","GTD","Andy Lally","10","3:37.244","25:12.770","Green","Track","107.912","10.161","13.765","4.151","0.533","15.559","22.564","32.872","6.206","3.521","154.145"
"27","GTD","Lawrence DeGeorge","11","1:59.761","25:12.986","Green","Track","3.401","9.787","14.191","4.121","0.534","16.495","24.991","35.822","6.748","3.671","153.856"
"912","GTLM","Frederic Makowiecki","10","1:45.013","25:18.360","Green","Track","3.261","8.922","12.641","4.002","0.516","13.690","21.263","31.527","5.772","3.419","159.223"
"2","P","Scott Sharp","12","3:27.562","25:23.566","Green","Pit","3.025","8.064","11.661","3.736","0.484","12.636","19.933","30.735","8.010","109.278","169.750"
"63","GTD","Alessandro Balzan","9","8:42.545","25:29.604","Green","Track","415.351","10.118","13.510","4.136","0.530","14.893","22.168","32.314","6.070","3.455","155.017"
"55","P","Jonathan Bomarito","10","1:51.976","25:29.690","Green","Pit","2.991","7.990","11.501","3.695","0.480","12.833","20.741","29.537","6.264","15.944","171.165"
"50","P","Byron DeFoor","8","6:23.640","25:40.527","Green","Pit","3.857","9.836","13.420","4.070","0.582","16.334","24.667","34.341","7.420","269.113","141.167"
"0","P","Katherine Legge","7","1:41.642","25:42.555","Green","Track","3.045","8.437","11.624","3.705","0.477","13.614","21.459","30.430","5.722","3.129","172.241"
"5","P","Christian Fittipaldi","14","1:38.695","25:43.100","Green","Track","2.994","8.383","11.675","3.688","0.476","12.560","20.237","30.156","5.406","3.120","172.603"
"73","GTD","Jorg Bergmeister","7","2:02.577","25:45.215","Green","Track","14.692","9.806","13.184","4.026","0.529","15.832","22.419","32.839","5.842","3.408","155.310"
"540","GTD","Tim Pappas","9","2:09.338","25:48.573","Green","Track","14.624","11.109","14.836","4.201","0.544","15.879","23.834","34.537","6.251","3.523","151.028"
"8","PC","Renger Van Der Zande","11","1:56.640","25:49.713","Green","Pit","3.058","8.464","12.072","3.853","0.497","12.958","20.164","31.227","8.303","16.044","165.310"
"66","GTLM","Joey Hand","11","1:43.309","25:52.491","Green","Track","3.195","8.561","12.389","3.921","0.502","13.613","21.050","31.053","5.699","3.326","163.664"
"10","P","Ricky Taylor","12","3:54.989","25:55.206","Green","Track","128.082","10.908","14.334","4.114","0.614","15.275","21.676","31.157","5.643","3.186","133.810"
"9","GTD","Lawson Aschenbach","11","1:46.785","25:57.866","Green","Track","3.255","8.655","12.603","3.935","0.506","14.253","22.028","32.363","5.791","3.396","162.370"
"911","GTLM","Patrick Pilet","10","1:45.980","26:05.168","Green","Track","3.294","8.778","12.699","4.046","0.522","13.968","21.667","31.666","5.875","3.465","157.393"
"70","P","Joel Miller","12","1:37.869","26:08.042","Green","Track","2.994","8.114","11.582","3.703","0.479","12.797","20.543","29.311","5.271","3.075","171.522"
"52","PC","Jose Gutierrez","13","1:40.457","26:13.657","Green","Track","3.098","9.003","12.101","3.879","0.501","12.845","20.368","30.139","5.322","3.201","163.990"
"60","P","Olivier Pla","10","1:37.895","26:15.532","Green","Track","3.042","8.267","11.642","3.730","0.481","13.239","19.876","29.341","5.190","3.087","170.809"
"68","GTLM","Alessandro Pier Guidi","14","1:45.135","26:22.829","Green","Track","3.257","8.725","12.501","3.945","0.509","14.103","21.542","31.506","5.682","3.365","161.413"
"100","GTLM","John Edwards","12","1:44.955","26:24.368","Green","Track","3.218","8.661","12.281","3.893","0.502","13.759","21.855","31.634","5.799","3.353","163.664"
"67","GTLM","Richard Westbrook","6","1:58.303","26:25.521","Green","Pit","3.219","8.619","12.305","3.865","0.496","13.653","21.608","31.985","6.912","15.641","165.643"
"23","GTD","Mario Farnbacher","11","1:49.202","26:25.998","Green","Track","3.288","8.964","12.672","3.982","0.513","14.275","22.914","33.308","5.867","3.419","160.154"
"48","GTD","Bryan Sellers","10","1:55.426","26:28.167","Green","Track","3.277","9.910","12.826","3.929","0.502","14.935","22.645","37.807","6.157","3.438","163.664"
"97","GTD","Markus Palttala","12","1:47.178","26:32.301","Green","Track","3.246","8.852","12.529","3.964","0.510","14.348","21.915","32.523","5.916","3.375","161.096"
"38","PC","Kyle Marcelli","9","3:56.676","26:33.266","Green","Pit","3.290","8.440","12.625","4.115","0.535","13.661","21.137","32.846","8.235","131.792","153.568"
"3","GTLM","Antonio Garcia","10","1:44.127","26:33.950","Green","Track","3.227","8.591","12.535","3.978","0.513","13.645","21.260","31.387","5.635","3.356","160.154"
"54","PC","Colin Braun","12","1:53.774","26:36.536","Green","Pit","3.078","8.230","11.971","3.854","0.497","12.887","20.413","30.410","6.526","15.908","165.310"
"33","GTD","Jeroen Bleekemolen","9","6:54.488","26:52.559","Green","Track","306.352","10.023","13.619","4.046","0.517","15.115","22.804","32.630","5.961","3.421","158.915"
"22","GTD","Gunnar Jeannette","12","1:47.523","26:56.334","Green","Track","3.296","8.918","12.689","3.985","0.000","14.344","22.084","32.193","6.037","3.463","0.000"
"44","GTD","Andy Lally","11","1:46.812","26:59.582","Green","Track","3.336","8.803","12.772","4.032","0.518","14.029","21.942","32.127","5.800","3.453","158.608"
"912","GTLM","Frederic Makowiecki","11","1:45.228","27:03.588","Green","Track","3.267","8.645","12.520","3.963","0.510","14.009","21.719","31.505","5.710","3.380","161.096"
"27","GTD","Lawrence DeGeorge","12","1:58.185","27:11.171","Green","Track","3.747","9.930","13.664","4.038","0.516","16.232","24.998","34.958","6.513","3.589","159.223"
"2","P","Luis Felipe Derani","13","1:54.827","27:18.393","Green","Track","14.617","9.687","12.300","3.785","0.487","13.850","20.660","30.902","5.395","3.144","168.704"
"16","GTD","Spencer Pumpelly","8","2:08.388","27:20.656","Green","Track","15.039","10.579","14.529","4.091","0.518","16.840","23.166","34.242","5.955","3.429","158.608"
"0","P","Katherine Legge","8","1:40.065","27:22.620","Green","Track","2.995","8.290","11.528","3.680","0.474","13.455","20.676","30.275","5.571","3.121","173.331"
"25","GTLM","Dirk Werner","12","6:32.367","27:23.907","Green","Pit","3.216","8.750","12.275","3.876","0.501","13.643","21.516","31.590","13.509","283.491","163.990"
"5","P","Christian Fittipaldi","15","1:43.601","27:26.701","Green","Track","2.987","8.412","11.544","3.610","0.468","13.153","20.824","34.052","5.408","3.143","175.554"
"63","GTD","Alessandro Balzan","10","2:01.493","27:31.097","Green","Pit","3.295","8.732","12.645","4.003","0.515","14.245","21.849","32.520","11.370","12.319","159.532"
"73","GTD","Jorg Bergmeister","8","1:47.099","27:32.314","Green","Track","3.281","8.781","12.688","3.965","0.510","14.080","22.241","32.251","5.868","3.434","161.096"
"10","P","Ricky Taylor","13","1:42.451","27:37.657","Green","Track","3.061","8.481","12.404","3.822","0.492","13.629","20.946","30.773","5.640","3.203","166.990"
"88","PC","Mark Kvamme","13","4:17.558","27:39.370","Green","Track","140.186","13.740","17.849","4.132","0.543","15.493","22.462","33.761","6.081","3.311","151.306"
"540","GTD","Tim Pappas","10","1:54.368","27:42.941","Green","Track","3.393","9.402","13.297","4.112","0.530","15.855","23.897","34.206","6.187","3.489","155.017"
"9","GTD","Lawson Aschenbach","12","1:46.259","27:44.125","Green","Track","3.233","8.797","12.734","3.942","0.507","14.128","21.685","32.014","5.819","3.400","162.049"
"66","GTLM","Joey Hand","12","2:00.508","27:52.999","Green","Pit","3.186","8.645","12.282","3.863","0.498","14.526","21.830","33.189","6.894","15.595","164.978"
"52","PC","Jose Gutierrez","14","1:40.448","27:54.105","Green","Track","3.102","8.269","12.004","3.875","0.501","12.871","20.486","30.851","5.299","3.190","163.990"
"50","P","Jim Pace","9","2:16.935","27:57.462","Green","Track","15.811","13.051","17.197","4.388","0.643","18.260","24.278","33.891","6.117","3.299","127.775"
"70","P","Joel Miller","13","1:53.113","28:01.155","Green","Pit","2.980","8.059","11.555","3.705","0.500","14.229","19.961","29.504","6.616","16.004","164.318"
"911","GTLM","Patrick Pilet","11","2:00.486","28:05.654","Green","Pit","3.317","8.740","12.665","4.037","0.519","14.526","22.123","31.829","6.963","15.767","158.303"
"68","GTLM","Alessandro Pier Guidi","15","1:43.984","28:06.813","Green","Track","3.241","8.582","12.467","3.954","0.510","13.458","21.414","31.339","5.656","3.363","161.096"
"100","GTLM","John Edwards","13","1:43.766","28:08.134","Green","Track","3.206","8.581","12.256","3.883","0.501","13.548","21.300","31.249","5.868","3.374","163.990"
"60","P","Olivier Pla","11","1:54.313","28:09.845","Green","Pit","3.005","8.002","11.588","3.710","0.482","12.538","20.279","31.161","7.371","16.177","170.455"
"6","GTD","Andrew Davis","11","5:05.933","28:11.371","Green","Pit","3.274","9.181","12.562","3.922","0.503","14.464","21.783","32.380","6.903","200.961","163.338"
"23","GTD","Mario Farnbacher","12","1:47.133","28:13.131","Green","Track","3.265","8.883","12.668","3.987","0.512","13.919","22.133","32.385","5.921","3.460","160.467"
"48","GTD","Bryan Sellers","11","1:46.703","28:14.870","Green","Track","3.252","8.849","12.489","3.894","0.498","14.208","21.953","32.182","5.956","3.422","164.978"
"97","GTD","Markus Palttala","13","1:46.985","28:19.286","Green","Track","3.244","8.804","12.487","3.942","0.507","14.288","21.898","32.405","5.999","3.411","162.049"
"90","P","Marc Goossens","9","8:38.170","28:20.668","Green","Track","419.434","9.723","12.027","3.727","0.484","13.703","20.452","30.085","5.384","3.151","169.750"
"3","GTLM","Antonio Garcia","11","1:59.906","28:33.856","Green","Pit","3.220","8.628","12.488","3.949","0.508","13.642","21.434","32.696","7.635","15.706","161.730"
"38","PC","Kenton Koch","10","2:00.816","28:34.082","Green","Track","14.706","10.231","12.896","4.119","0.542","15.018","22.035","32.079","5.749","3.441","151.585"
"33","GTD","Jeroen Bleekemolen","10","1:47.296","28:39.855","Green","Track","3.261","8.846","12.505","3.936","0.504","14.232","22.167","32.504","5.918","3.423","163.014"
"62","GTLM","Giancarlo Fisichella","12","3:30.145","28:40.651","Green","Track","102.982","9.969","13.662","4.115","0.562","15.148","22.399","32.162","5.772","3.374","146.191"
"912","GTLM","Frederic Makowiecki","12","1:44.504","28:48.092","Green","Track","3.261","8.579","12.438","3.963","0.511","13.755","21.332","31.540","5.728","3.397","160.781"
"31","P","Eric Curran","12","4:27.197","28:48.357","Green","Track","165.946","9.859","12.831","3.816","0.560","14.246","20.848","30.420","5.504","3.167","146.713"
"2","P","Luis Felipe Derani","14","1:39.142","28:57.535","Green","Track","3.069","8.182","11.576","3.727","0.477","13.680","20.484","29.722","5.124","3.101","172.241"
"22","GTD","Gunnar Jeannette","13","2:01.880","28:58.214","Green","Pit","3.307","9.017","12.666","3.979","0.511","14.471","22.196","32.887","6.990","15.856","160.781"
"44","GTD","Andy Lally","12","2:03.757","29:03.339","Green","Pit","3.302","8.829","12.765","4.034","0.519","15.229","22.180","34.632","10.008","12.259","158.303"
"5","P","Christian Fittipaldi","16","1:38.117","29:04.818","Green","Track","3.014","8.169","11.566","3.662","0.472","12.910","20.188","29.762","5.257","3.117","174.066"
"96","GTD","Jens Klingmann","12","4:11.003","29:07.057","Green","Pit","3.240","8.892","12.508","3.943","0.508","13.919","21.834","32.135","7.096","146.928","161.730"
"16","GTD","Spencer Pumpelly","9","1:47.948","29:08.604","Green","Track","3.271","8.970","12.638","3.930","0.504","14.512","22.019","32.747","5.930","3.427","163.014"
"27","GTD","Lawrence DeGeorge","13","1:59.480","29:10.651","Green","Track","3.423","9.802","13.643","4.086","0.523","16.455","24.851","36.451","6.650","3.596","157.092"
"10","P","Ricky Taylor","14","1:40.371","29:18.028","Green","Track","3.054","8.262","11.654","3.708","0.480","13.262","20.766","30.494","5.508","3.183","171.165"
"73","GTD","Jorg Bergmeister","9","1:47.362","29:19.676","Green","Track","3.313","8.898","12.596","3.951","0.509","13.997","22.238","32.557","5.874","3.429","161.413"
"25","GTLM","Dirk Werner","13","1:58.568","29:22.475","Green","Track","15.936","9.464","12.876","3.983","0.514","13.937","21.515","31.438","5.598","3.307","159.843"
"88","PC","Mark Kvamme","14","1:48.891","29:28.261","Green","Track","3.173","8.862","13.207","3.978","0.509","15.117","22.104","32.550","6.080","3.311","161.413"
"4","GTLM","Oliver Gavin","9","8:47.893","29:31.638","Green","Track","419.295","10.464","13.137","4.047","0.522","14.446","21.806","34.788","5.944","3.444","157.393"
"540","GTD","Tim Pappas","11","1:51.016","29:33.957","Green","Track","3.358","9.302","12.834","4.017","0.519","15.268","22.941","33.219","6.080","3.478","158.303"
"52","PC","Jose Gutierrez","15","1:40.345","29:34.450","Green","Track","3.107","8.275","11.934","3.852","0.499","12.716","20.584","30.358","5.768","3.252","164.647"
"20","PC","Johnny Mowlem","11","7:27.159","29:43.819","Green","Pit","3.111","8.439","12.214","3.875","0.502","12.848","20.372","30.023","10.448","345.327","163.664"
"50","P","Jim Pace","10","1:47.498","29:44.960","Green","Track","3.277","9.162","12.551","3.935","0.513","14.913","22.289","31.662","5.883","3.313","160.154"
"68","GTLM","Alessandro Pier Guidi","16","1:43.536","29:50.349","Green","Track","3.240","8.539","12.447","3.951","0.512","13.470","21.129","31.259","5.623","3.366","160.467"
"100","GTLM","John Edwards","14","1:43.862","29:51.996","Green","Track","3.223","8.584","12.239","3.878","0.501","13.528","21.206","31.419","5.915","3.369","163.990"
"90","P","Marc Goossens","10","1:40.271","30:00.939","Green","Track","3.035","8.291","11.789","3.717","0.477","12.885","20.467","30.532","5.862","3.216","172.241"
"97","GTD","Markus Palttala","14","1:46.571","30:05.857","Green","Track","3.259","8.897","12.441","3.943","0.508","14.140","21.858","32.257","5.904","3.364","161.730"
"23","GTD","Mario Farnbacher","13","2:00.757","30:13.888","Green","Pit","3.303","8.956","12.635","3.991","0.515","13.921","22.174","32.564","6.866","15.832","159.532"
"6","GTD","Andrew Davis","12","2:05.398","30:16.769","Green","Track","14.578","10.890","14.329","4.135","0.529","15.707","22.910","32.705","6.121","3.494","155.310"
"38","PC","Kenton Koch","11","1:45.930","30:20.012","Green","Track","3.360","8.797","12.868","4.203","0.548","14.216","21.284","31.528","5.673","3.453","149.925"
"62","GTLM","Giancarlo Fisichella","13","1:45.872","30:26.523","Green","Track","3.262","8.671","12.451","3.932","0.509","13.935","22.088","32.015","5.648","3.361","161.413"
"31","P","Eric Curran","13","1:39.904","30:28.261","Green","Track","3.055","8.701","11.692","3.690","0.477","13.013","20.347","30.193","5.576","3.160","172.241"
"33","GTD","Jeroen Bleekemolen","11","1:49.476","30:29.331","Green","Track","3.256","9.029","12.563","3.928","0.506","14.016","22.219","34.476","6.066","3.417","162.370"
"2","P","Luis Felipe Derani","15","1:37.371","30:34.906","Green","Track","3.026","8.169","11.586","3.742","0.484","12.728","19.921","29.422","5.176","3.117","169.750"
"5","P","Christian Fittipaldi","17","1:37.410","30:42.228","Green","Track","3.007","8.168","11.582","3.685","0.476","12.677","19.939","29.519","5.242","3.115","172.603"
"912","GTLM","Frederic Makowiecki","13","1:59.748","30:47.840","Green","Pit","3.280","9.434","12.623","3.974","0.513","13.888","21.809","31.452","6.986","15.789","160.154"
"16","GTD","Spencer Pumpelly","10","1:46.469","30:55.073","Green","Track","3.269","8.789","12.557","3.922","0.504","14.125","21.811","32.202","5.863","3.427","163.014"
"27","GTD","Lawrence DeGeorge","14","1:56.369","31:07.020","Green","Track","3.396","9.695","13.519","4.055","0.527","15.963","24.431","35.073","6.187","3.523","155.900"
"25","GTLM","Dirk Werner","14","1:44.569","31:07.044","Green","Track","3.187","8.522","12.133","3.864","0.501","13.503","21.086","32.358","6.076","3.339","163.990"
"96","GTD","Jens Klingmann","13","2:02.362","31:09.419","Green","Track","14.429","10.823","13.355","4.948","0.611","14.437","22.096","32.513","5.789","3.361","134.467"
"10","P","Ricky Taylor","15","1:53.634","31:11.662","Green","Pit","3.045","8.399","11.647","3.710","0.480","13.230","20.771","29.964","10.029","12.359","171.165"
"52","PC","Jose Gutierrez","16","1:41.772","31:16.222","Green","Track","3.237","8.958","11.962","3.861","0.499","12.858","20.397","31.436","5.369","3.195","164.647"
"0","P","Katherine Legge","9","3:54.370","31:16.990","Green","Pit","3.014","8.781","12.036","3.708","0.522","15.733","22.726","34.732","10.851","122.267","157.393"
"4","GTLM","Oliver Gavin","10","1:45.576","31:17.214","Green","Track","3.299","8.598","12.563","3.995","0.516","13.699","21.400","32.403","5.720","3.383","159.223"
"540","GTD","Tim Pappas","12","1:51.531","31:25.488","Green","Track","3.390","9.349","13.231","4.040","0.519","15.176","22.745","33.473","6.129","3.479","158.303"
"50","P","Jim Pace","11","1:44.487","31:29.447","Green","Track","3.521","8.895","11.904","3.800","0.496","14.072","21.305","31.407","5.844","3.243","165.643"
"88","PC","Mark Kvamme","15","2:04.036","31:32.297","Green","Pit","3.230","8.928","13.215","3.989","0.510","14.845","22.046","33.871","7.623","15.779","161.096"
"67","GTLM","Richard Westbrook","7","5:07.000","31:32.521","Green","Track","196.798","10.380","13.943","4.052","0.515","14.482","21.523","35.917","6.017","3.373","159.532"
"100","GTLM","John Edwards","15","1:43.999","31:35.995","Green","Track","3.223","8.634","12.229","3.885","0.502","13.464","21.206","31.592","5.901","3.363","163.664"
"90","P","Marc Goossens","11","1:38.322","31:39.261","Green","Track","3.070","8.247","11.692","3.698","0.478","12.724","20.093","29.862","5.314","3.144","171.881"
"54","PC","Colin Braun","13","5:11.368","31:47.904","Green","Track","214.452","8.465","12.008","3.818","0.492","13.620","20.296","29.712","5.310","3.195","166.990"
"68","GTLM","Alessandro Pier Guidi","17","1:58.239","31:48.588","Green","Pit","3.241","8.543","12.445","3.957","0.513","13.636","21.247","31.700","7.275","15.682","160.154"
"20","PC","Don Yount","12","2:09.171","31:52.990","Green","Track","16.158","12.365","16.016","4.329","0.620","15.612","22.690","32.283","5.795","3.303","132.515"
"60","P","Olivier Pla","12","3:50.165","32:00.010","Green","Track","128.563","8.918","11.822","3.794","0.500","13.677","23.148","31.417","5.228","3.098","164.318"
"6","GTD","Andrew Davis","13","1:47.034","32:03.803","Green","Track","3.307","8.686","12.604","3.950","0.508","14.227","21.942","32.407","5.956","3.447","161.730"
"31","P","Eric Curran","14","1:40.863","32:09.124","Green","Track","3.040","8.245","11.570","3.658","0.505","13.643","21.179","30.525","5.355","3.143","162.691"
"62","GTLM","Giancarlo Fisichella","14","1:44.341","32:10.864","Green","Track","3.239","8.467","12.436","3.963","0.512","13.606","21.352","31.781","5.640","3.345","160.467"
"48","GTD","Bryan Sellers","12","3:56.617","32:11.487","Green","Pit","3.247","8.813","12.458","3.886","0.499","14.178","21.964","32.516","7.227","131.829","164.647"
"2","P","Luis Felipe Derani","16","1:37.065","32:11.971","Green","Track","3.039","8.046","11.552","3.724","0.482","12.592","20.077","29.325","5.132","3.096","170.455"
"85","PC","Misha Goikhberg","12","9:27.595","32:21.792","Green","Track","465.072","10.069","13.148","3.942","0.506","13.667","21.080","31.059","5.781","3.271","162.370"
"70","P","Joel Miller","14","4:30.590","32:31.745","Green","Track","163.325","10.647","14.028","4.166","0.607","15.748","21.910","31.246","5.763","3.150","135.353"
"33","GTD","Jeroen Bleekemolen","12","2:03.459","32:32.790","Green","Pit","3.239","9.089","12.611","3.928","0.504","13.994","22.714","34.324","7.397","15.659","163.014"
"5","P","Christian Fittipaldi","18","1:51.989","32:34.217","Green","Pit","3.006","8.199","11.579","3.675","0.476","12.568","20.167","29.871","6.707","15.741","172.603"
"16","GTD","Spencer Pumpelly","11","1:47.664","32:42.737","Green","Track","3.252","8.866","12.589","3.909","0.500","14.297","21.871","33.039","5.909","3.432","164.318"
"22","GTD","Cooper MacNeil","14","3:48.858","32:47.072","Green","Track","117.519","9.942","13.673","4.076","0.536","15.976","23.592","33.897","6.164","3.483","153.282"
