"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","SPO"
"10","P","Jordan Taylor","24","1:23.115","48:08.741","Green","Track","1.612","0.462","3.780","24.583","19.266","14.597","8.604","10.211","143.644"
"62","GTLM","Giancarlo Fisichella","24","1:26.894","48:09.850","Green","Track","1.746","0.497","4.070","25.754","20.048","14.842","9.249","10.688","133.528"
"67","GTLM","Ryan Briscoe","19","1:29.785","48:11.269","Green","Track","1.758","0.499","4.449","26.974","21.338","15.253","8.791","10.723","132.993"
"0","P","Katherine Legge","17","1:25.144","48:29.377","Green","Track","1.546","0.447","4.433","25.341","19.776","15.193","8.374","10.034","148.465"
"31","P","Eric Curran","23","1:23.793","48:43.831","Green","Track","1.618","0.469","3.803","25.819","19.347","14.301","8.256","10.180","141.500"
"5","P","Christian Fittipaldi","20","1:28.051","48:55.812","Green","Track","2.525","0.000","0.000","24.907","19.101","14.313","8.116","10.286","0.000"
"4","GTLM","Oliver Gavin","28","1:34.647","48:59.718","Green","Track","2.402","0.000","0.000","26.840","20.745","15.489","8.837","10.843","0.000"
"3","GTLM","Antonio Garcia","25","2:55.132","49:02.931","Green","Pit","1.754","0.500","4.005","25.670","19.660","14.582","10.027","98.934","132.727"
"55","P","Jonathan Bomarito","19","1:19.370","49:12.307","Green","Track","1.586","0.457","3.850","23.846","18.263","13.594","7.756","10.018","145.216"
"70","P","Tom Long","17","1:32.042","49:20.219","Green","Track","2.463","3.507","6.644","26.766","19.403","14.654","8.369","10.236","18.923"
"912","GTLM","Frederic Makowiecki","23","1:25.816","49:28.082","Green","Track","1.753","0.496","4.020","25.738","19.857","14.722","8.488","10.742","133.798"
"10","P","Jordan Taylor","25","1:21.521","49:30.262","Green","Track","1.608","0.463","3.780","24.455","18.634","13.950","8.329","10.302","143.334"
"100","GTLM","John Edwards","20","1:24.922","49:30.505","Green","Track","1.725","0.487","4.024","25.461","19.540","14.376","8.354","10.955","136.270"
"62","GTLM","Giancarlo Fisichella","25","1:26.308","49:36.158","Green","Track","1.733","0.497","3.962","26.038","20.081","14.561","8.690","10.746","133.528"
"67","GTLM","Ryan Briscoe","20","1:26.350","49:37.619","Green","Track","1.743","0.497","4.203","25.911","20.170","14.501","8.518","10.807","133.528"
"0","P","Katherine Legge","18","1:22.190","49:51.567","Green","Track","1.561","0.448","3.968","25.056","18.807","14.145","8.167","10.038","148.133"
"31","P","Eric Curran","24","1:20.945","50:04.776","Green","Track","1.616","0.463","3.803","24.391","18.586","13.991","7.937","10.158","143.334"
"5","P","Christian Fittipaldi","21","1:21.700","50:17.512","Green","Track","1.630","0.467","3.806","24.137","18.284","15.110","7.998","10.268","142.106"
"90","P","Marc Goossens","21","10:11.979","50:21.249","Green","Pit","1.616","0.470","3.787","24.638","18.514","13.783","9.445","539.726","141.199"
"4","GTLM","Oliver Gavin","29","1:26.283","50:26.001","Green","Track","1.741","0.498","4.131","25.922","20.031","14.689","8.557","10.714","133.260"
"55","P","Jonathan Bomarito","20","1:18.604","50:30.911","Green","Track","1.594","0.456","3.733","23.785","18.017","13.397","7.564","10.058","145.534"
"70","P","Tom Long","18","1:21.823","50:42.042","Green","Track","1.591","0.459","3.953","24.464","18.713","14.112","8.390","10.141","144.583"
"3","GTLM","Jan Magnussen","26","1:40.242","50:43.173","Green","Track","2.403","0.000","0.000","29.749","21.353","15.733","9.377","11.023","0.000"
"10","P","Jordan Taylor","26","1:21.194","50:51.456","Green","Track","1.614","0.463","3.753","24.349","19.009","13.777","7.990","10.239","143.334"
"912","GTLM","Frederic Makowiecki","24","1:25.766","50:53.848","Green","Track","1.738","0.494","4.007","25.556","19.764","14.936","8.551","10.720","134.339"
"100","GTLM","John Edwards","21","1:24.705","50:55.210","Green","Track","1.740","0.491","4.038","25.527","19.509","14.287","8.302","10.811","135.160"
"25","GTLM","Dirk Werner","25","4:39.801","50:59.823","Green","Pit","1.713","0.485","3.937","25.716","19.959","15.142","10.430","202.419","136.832"
"62","GTLM","Giancarlo Fisichella","26","1:25.118","51:01.276","Green","Track","1.748","0.497","3.987","25.483","19.600","14.556","8.457","10.790","133.528"
"68","GTLM","Daniel Serra","28","2:59.582","51:02.677","Green","Pit","1.744","0.491","4.151","25.946","19.835","14.421","10.377","102.617","135.160"
"67","GTLM","Ryan Briscoe","21","1:25.343","51:02.962","Green","Track","1.756","0.499","4.098","25.602","19.787","14.392","8.525","10.684","132.993"
"0","P","Katherine Legge","19","1:21.551","51:13.118","Green","Track","1.554","0.446","3.757","24.684","18.817","14.230","7.976","10.087","148.797"
"31","P","Eric Curran","25","1:21.053","51:25.829","Green","Track","1.617","0.466","3.827","24.335","18.664","13.974","7.977","10.193","142.411"
"5","P","Christian Fittipaldi","22","1:20.453","51:37.965","Green","Track","1.636","0.469","3.750","24.179","18.427","13.841","7.815","10.336","141.500"
"60","P","Oswaldo Negri","25","9:08.176","51:40.266","Green","Pit","1.607","0.464","3.827","25.299","19.123","14.687","10.144","473.025","143.025"
"90","P","Marc Goossens","22","1:28.832","51:50.081","Green","Track","5.194","0.855","5.654","25.314","19.160","14.259","8.099","10.297","77.618"
"4","GTLM","Oliver Gavin","30","1:26.393","51:52.394","Green","Track","1.748","0.497","4.085","25.830","20.209","14.763","8.480","10.781","133.528"
"70","P","Tom Long","19","1:19.806","52:01.848","Green","Track","1.585","0.458","3.836","23.957","18.359","13.708","7.889","10.014","144.899"
"3","GTLM","Jan Magnussen","27","1:27.362","52:10.535","Green","Track","1.741","0.497","4.242","26.176","20.313","14.897","8.666","10.830","133.528"
"67","GTLM","Ryan Briscoe","22","1:25.103","52:28.065","Green","Track","1.750","0.496","4.059","25.522","19.696","14.367","8.488","10.725","133.798"
"68","GTLM","Alessandro Pier Guidi","29","1:32.133","52:34.810","Green","Track","2.401","0.000","0.000","26.634","20.017","14.986","8.431","10.710","0.000"
"0","P","Katherine Legge","20","1:23.246","52:36.364","Green","Track","1.574","0.451","3.602","26.072","18.946","14.259","8.234","10.108","147.148"
"5","P","Christian Fittipaldi","23","1:20.118","52:58.083","Green","Track","1.633","0.471","3.753","24.122","18.303","13.747","7.770","10.319","140.899"
"911","GTLM","Patrick Pilet","23","5:10.966","53:07.336","Green","Pit","1.748","0.496","4.008","25.578","19.860","14.784","9.919","234.573","133.798"
"60","P","Oswaldo Negri","26","1:29.856","53:10.122","Green","Track","2.470","0.000","0.000","26.893","19.195","14.001","7.880","10.052","0.000"
"90","P","Marc Goossens","23","1:21.806","53:11.887","Green","Track","1.629","0.466","3.898","24.588","18.804","14.043","8.067","10.311","142.411"
"4","GTLM","Oliver Gavin","31","1:25.807","53:18.201","Green","Track","1.751","0.504","4.119","25.887","19.914","14.435","8.438","10.759","131.674"
"70","P","Tom Long","20","1:19.559","53:21.407","Green","Track","1.585","0.459","3.747","23.776","18.310","13.743","7.838","10.101","144.583"
"62","GTLM","Giancarlo Fisichella","27","2:30.148","53:31.424","Green","Pit","1.751","0.499","3.999","25.391","20.824","14.684","9.912","73.088","132.993"
"3","GTLM","Jan Magnussen","28","1:26.299","53:36.834","Green","Track","1.754","0.500","4.106","25.955","20.052","14.564","8.545","10.823","132.727"
"66","GTLM","Dirk Muller","20","6:08.124","53:46.596","Green","Pit","1.742","0.498","4.121","25.638","19.557","14.203","10.389","291.976","133.260"
"67","GTLM","Ryan Briscoe","23","1:24.920","53:52.985","Green","Track","1.757","0.500","4.008","25.522","19.980","14.196","8.353","10.604","132.727"
"0","P","Katherine Legge","21","1:21.337","53:57.701","Green","Track","1.566","0.454","3.837","24.663","18.668","14.030","7.984","10.135","146.175"
"68","GTLM","Alessandro Pier Guidi","30","1:25.501","54:00.311","Green","Track","1.755","0.496","4.078","25.759","19.974","14.202","8.324","10.913","133.798"
"5","P","Christian Fittipaldi","24","1:19.902","54:17.985","Green","Track","1.638","0.469","3.767","24.131","18.228","13.573","7.769","10.327","141.500"
"60","P","Oswaldo Negri","27","1:19.350","54:29.472","Green","Track","1.624","0.465","3.885","24.116","18.004","13.487","7.704","10.065","142.717"
"90","P","Marc Goossens","24","1:21.239","54:33.126","Green","Track","1.623","0.463","3.835","24.539","18.696","13.826","7.981","10.276","143.334"
"911","GTLM","Patrick Pilet","24","1:31.233","54:38.569","Green","Track","2.388","3.226","5.608","25.651","20.194","14.660","8.806","10.700","20.571"
"70","P","Tom Long","21","1:19.971","54:41.378","Green","Track","1.590","0.458","3.767","23.873","18.503","13.845","7.785","10.150","144.899"
"4","GTLM","Oliver Gavin","32","1:25.642","54:43.843","Green","Track","1.748","0.501","4.029","25.714","19.771","14.641","8.474","10.764","132.462"
"55","P","Jonathan Bomarito","21","4:29.038","54:59.949","Green","Pit","1.589","0.457","3.750","24.529","18.655","13.775","9.542","196.741","145.216"
"62","GTLM","Giancarlo Fisichella","28","1:30.126","55:01.550","Green","Track","4.859","0.839","5.675","25.667","19.634","14.486","8.376","10.590","79.098"
"3","GTLM","Jan Magnussen","29","1:26.128","55:02.962","Green","Track","1.748","0.497","4.077","25.896","19.952","14.444","8.445","11.069","133.528"
"912","GTLM","Frederic Makowiecki","25","4:17.213","55:11.061","Green","Pit","1.739","0.491","4.035","25.772","19.865","14.534","10.838","179.939","135.160"
"100","GTLM","John Edwards","22","4:18.053","55:13.263","Green","Pit","1.732","0.489","4.026","25.660","19.468","14.379","10.884","181.415","135.713"
"67","GTLM","Ryan Briscoe","24","1:24.375","55:17.360","Green","Track","1.746","0.497","4.011","25.394","19.402","14.267","8.301","10.757","133.528"
"0","P","Katherine Legge","22","1:20.969","55:18.670","Green","Track","1.547","0.446","3.786","24.509","18.778","13.857","8.118","9.928","148.797"
"66","GTLM","Dirk Muller","21","1:33.933","55:20.529","Green","Track","2.394","0.000","0.000","27.481","19.768","14.277","9.618","10.956","0.000"
"10","P","Jordan Taylor","27","4:31.550","55:23.006","Green","Pit","1.617","0.464","3.741","24.339","18.416","13.618","9.646","199.709","143.025"
"68","GTLM","Alessandro Pier Guidi","31","1:24.638","55:24.949","Green","Track","1.750","0.494","4.021","25.648","19.612","14.114","8.373","10.626","134.339"
"5","P","Christian Fittipaldi","25","1:19.830","55:37.815","Green","Track","1.627","0.469","3.731","24.107","18.261","13.529","7.764","10.342","141.500"
"31","P","Eric Curran","26","4:16.875","55:42.704","Green","Pit","1.614","0.463","3.783","24.489","18.682","14.041","9.538","184.265","143.334"
"25","GTLM","Dirk Werner","26","4:47.537","55:47.360","Green","Pit","5.239","0.923","6.007","26.640","21.435","16.307","10.784","200.202","71.900"
"60","P","Oswaldo Negri","28","1:18.813","55:48.285","Green","Track","1.623","0.465","3.798","23.804","17.918","13.403","7.785","10.017","142.717"
"90","P","Marc Goossens","25","1:20.716","55:53.842","Green","Track","1.625","0.465","3.795","24.402","18.427","13.776","7.918","10.308","142.717"
"70","P","Tom Long","22","1:19.998","56:01.376","Green","Track","1.589","0.459","3.773","23.821","18.590","13.744","7.887","10.135","144.583"
"911","GTLM","Patrick Pilet","25","1:25.776","56:04.345","Green","Track","1.764","0.499","4.057","25.707","19.846","14.541","8.547","10.815","132.993"
"4","GTLM","Oliver Gavin","33","1:25.504","56:09.347","Green","Track","1.742","0.503","4.062","25.656","19.711","14.581","8.445","10.804","131.936"
"62","GTLM","Giancarlo Fisichella","29","1:24.011","56:25.561","Green","Track","1.739","0.496","3.918","25.162","19.500","14.302","8.301","10.593","133.798"
"3","GTLM","Jan Magnussen","30","1:26.193","56:29.155","Green","Track","1.746","0.497","4.014","25.813","19.825","14.719","8.664","10.915","133.528"
"55","P","Jonathan Bomarito","22","1:28.929","56:28.878","Green","Track","2.397","3.178","5.635","25.035","19.012","14.630","8.912","10.130","20.882"
"0","P","Katherine Legge","23","1:23.266","56:41.936","Green","Track","1.558","0.443","3.755","24.792","19.663","14.699","8.302","10.054","149.805"
"912","GTLM","Frederic Makowiecki","26","1:32.169","56:43.230","Green","Track","2.403","3.402","5.873","25.674","20.061","14.807","8.715","11.234","19.507"
"67","GTLM","Ryan Briscoe","25","1:27.337","56:44.697","Green","Track","1.759","0.499","3.989","25.329","20.519","14.609","9.837","10.796","132.993"
"66","GTLM","Dirk Muller","22","1:25.504","56:46.033","Green","Track","1.732","0.492","4.086","25.572","19.633","14.209","8.863","10.917","134.885"
"100","GTLM","John Edwards","23","1:34.601","56:47.864","Green","Track","5.068","0.811","6.067","25.834","19.692","14.485","11.735","10.909","81.829"
"68","GTLM","Alessandro Pier Guidi","32","1:24.448","56:49.397","Green","Track","1.744","0.493","4.042","25.637","19.429","14.168","8.231","10.704","134.612"
"10","P","Jordan Taylor","28","1:32.639","56:55.645","Green","Track","4.993","0.808","5.397","24.620","18.848","19.288","8.457","10.228","82.133"
"5","P","Christian Fittipaldi","26","1:19.947","56:57.762","Green","Track","1.632","0.465","3.748","24.143","18.134","13.656","7.822","10.347","142.717"
"60","P","Oswaldo Negri","29","1:18.699","57:06.984","Green","Track","1.617","0.466","3.808","23.889","17.818","13.345","7.653","10.103","142.411"
"31","P","Eric Curran","27","1:30.037","57:12.741","Green","Track","2.404","0.000","0.000","25.879","19.257","14.498","8.135","10.190","0.000"
"90","P","Marc Goossens","26","1:21.260","57:15.102","Green","Track","1.624","0.463","3.731","24.567","18.514","13.990","8.074","10.297","143.334"
"25","GTLM","Dirk Werner","27","1:32.515","57:19.875","Green","Track","4.957","0.798","5.571","26.783","20.263","14.795","8.448","10.900","83.162"
"70","P","Tom Long","23","1:19.362","57:20.738","Green","Track","1.594","0.460","3.742","23.852","18.149","13.576","7.745","10.244","144.269"
"911","GTLM","Patrick Pilet","26","1:25.218","57:29.563","Green","Track","1.751","0.498","4.024","25.598","19.735","14.568","8.485","10.559","133.260"
"4","GTLM","Oliver Gavin","34","1:25.198","57:34.545","Green","Track","1.744","0.504","4.011","25.628","19.629","14.568","8.332","10.782","131.674"
"55","P","Jonathan Bomarito","23","1:20.639","57:49.517","Green","Track","1.582","0.456","3.833","24.046","18.292","13.771","8.490","10.169","145.534"
"62","GTLM","Giancarlo Fisichella","30","1:24.088","57:49.649","Green","Track","1.747","0.498","3.954","25.194","19.297","14.318","8.445","10.635","133.260"
"3","GTLM","Jan Magnussen","31","1:25.555","57:54.710","Green","Track","1.744","0.496","4.022","25.890","19.760","14.403","8.395","10.845","133.798"
"0","P","Katherine Legge","24","1:20.900","58:02.836","Green","Track","1.558","0.447","3.706","24.421","18.500","14.046","8.171","10.051","148.465"
"912","GTLM","Frederic Makowiecki","27","1:25.742","58:08.972","Green","Track","1.741","0.494","4.031","25.711","19.729","14.680","8.534","10.822","134.339"
"67","GTLM","Ryan Briscoe","26","1:24.918","58:09.615","Green","Track","1.738","0.493","4.085","25.395","19.497","14.635","8.401","10.674","134.612"
"66","GTLM","Dirk Muller","23","1:24.364","58:10.397","Green","Track","1.732","0.494","4.053","25.393","19.619","14.011","8.425","10.637","134.339"
"100","GTLM","John Edwards","24","1:25.060","58:12.924","Green","Track","1.727","0.488","4.021","25.602","19.701","14.388","8.375","10.758","135.991"
"10","P","Jordan Taylor","29","1:20.596","58:16.241","Green","Track","1.611","0.462","3.744","24.229","18.504","13.565","8.272","10.209","143.644"
"5","P","Christian Fittipaldi","27","1:20.836","58:18.598","Green","Track","1.618","0.465","3.746","24.286","18.392","13.681","8.236","10.412","142.717"
"68","GTLM","Alessandro Pier Guidi","33","1:30.518","58:19.915","Green","Track","1.746","0.493","3.984","25.424","19.666","15.282","13.120","10.803","134.612"
"60","P","Oswaldo Negri","30","1:18.883","58:25.867","Green","Track","1.627","0.466","3.786","24.001","17.899","13.217","7.822","10.065","142.411"
"31","P","Eric Curran","28","1:21.035","58:33.776","Green","Track","1.611","0.463","3.854","24.387","18.682","13.834","7.974","10.230","143.334"
"90","P","Marc Goossens","27","1:21.216","58:36.318","Green","Track","1.615","0.463","3.760","24.550","18.588","13.921","7.993","10.326","143.334"
"25","GTLM","Dirk Werner","28","1:25.710","58:45.585","Green","Track","1.736","0.490","3.971","25.950","19.764","14.536","8.434","10.829","135.436"
"70","P","Tom Long","24","1:32.149","58:52.887","Green","Pit","1.591","0.459","3.735","24.211","18.333","13.545","8.586","21.689","144.583"
"911","GTLM","Patrick Pilet","27","1:25.516","58:55.079","Green","Track","1.748","0.495","4.042","25.584","19.786","14.433","8.710","10.718","134.068"
"4","GTLM","Oliver Gavin","35","1:25.834","59:00.379","Green","Track","1.736","0.500","3.987","25.945","19.853","14.530","8.420","10.863","132.727"
"55","P","Jonathan Bomarito","24","1:19.116","59:08.633","Green","Track","1.582","0.456","3.813","23.721","17.919","13.580","8.100","9.945","145.534"
"62","GTLM","Giancarlo Fisichella","31","1:24.126","59:13.775","Green","Track","1.750","0.497","3.943","25.286","19.439","14.274","8.318","10.619","133.528"
"3","GTLM","Jan Magnussen","32","1:25.183","59:19.893","Green","Track","1.743","0.496","3.995","25.696","19.796","14.263","8.414","10.780","133.798"
"0","P","Katherine Legge","25","1:20.571","59:23.407","Green","Track","1.566","0.448","3.718","24.189","18.468","13.989","7.936","10.257","148.133"
"67","GTLM","Ryan Briscoe","27","1:24.925","59:34.540","Green","Track","1.744","0.496","4.054","25.418","19.634","14.365","8.495","10.719","133.798"
"912","GTLM","Frederic Makowiecki","28","1:25.962","59:34.934","Green","Track","1.743","0.494","3.994","25.532","19.813","14.664","8.988","10.734","134.339"
"66","GTLM","Dirk Muller","24","1:26.306","59:36.703","Green","Track","1.732","0.495","4.005","25.368","19.427","14.129","10.268","10.882","134.068"
"10","P","Jordan Taylor","30","1:21.316","59:37.557","Green","Track","1.609","0.462","3.722","24.297","18.471","13.732","8.310","10.713","143.644"
"100","GTLM","John Edwards","25","1:24.859","59:37.783","Green","Track","1.723","0.486","3.963","25.343","19.446","14.345","8.508","11.045","136.551"
"5","P","Christian Fittipaldi","28","1:24.472","59:43.070","Green","Track","1.619","0.463","3.744","24.296","18.944","14.483","10.258","10.665","143.334"
"68","GTLM","Alessandro Pier Guidi","34","1:24.557","59:44.472","Green","Track","1.744","0.493","3.998","25.529","19.456","14.108","8.524","10.705","134.612"
"60","P","Oswaldo Negri","31","1:23.850","59:49.717","Green","Track","1.618","0.462","3.770","24.632","20.859","13.822","8.565","10.122","143.644"
"31","P","Eric Curran","29","1:21.035","59:54.811","Green","Track","1.612","0.462","3.767","24.451","18.592","13.936","7.923","10.292","143.644"
"90","P","Marc Goossens","28","1:21.015","59:57.333","Green","Track","1.615","0.466","3.726","24.643","18.429","13.755","8.057","10.324","142.411"
"911","GTLM","Patrick Pilet","28","1:25.603","1:00:20.682","Finish","Track","1.745","0.495","4.000","25.704","19.699","14.697","0.000","0.000","134.068"
"4","GTLM","Oliver Gavin","36","1:26.019","1:00:26.398","Finish","Track","1.742","0.497","3.985","25.710","19.662","14.444","0.000","0.000","133.528"
"55","P","Jonathan Bomarito","25","1:18.802","1:00:27.435","Finish","Track","1.582","0.455","3.751","23.684","17.827","0.000","0.000","0.000","145.854"
"62","GTLM","Giancarlo Fisichella","32","1:24.033","1:00:37.808","Finish","Track","1.739","0.495","3.931","25.392","19.339","0.000","0.000","10.704","134.068"
"0","P","Katherine Legge","26","1:21.085","1:00:44.492","Finish","Track","1.552","0.444","3.686","24.277","0.000","0.000","8.423","10.057","149.468"
"3","GTLM","Jan Magnussen","33","1:25.048","1:00:44.941","Finish","Track","1.736","0.494","3.980","25.613","0.000","0.000","8.428","10.809","134.339"
"67","GTLM","Ryan Briscoe","28","1:24.462","1:00:59.002","Finish","Track","1.752","0.498","4.094","25.482","19.375","14.283","8.309","10.669","133.260"
"912","GTLM","Frederic Makowiecki","29","1:25.912","1:01:00.846","Finish","Track","1.742","0.494","4.072","25.839","19.729","14.680","8.636","10.720","134.339"
"66","GTLM","Dirk Muller","25","1:24.434","1:01:01.137","Finish","Track","1.726","0.492","4.072","25.413","19.321","14.103","8.615","10.692","134.885"
"100","GTLM","John Edwards","26","1:24.824","1:01:02.607","Finish","Track","1.715","0.485","3.972","0.000","0.000","14.304","8.335","10.906","136.832"
"5","P","Christian Fittipaldi","29","1:20.318","1:01:03.388","Finish","Track","1.628","0.463","3.732","0.000","0.000","13.756","7.833","10.351","143.334"
"68","GTLM","Alessandro Pier Guidi","35","1:24.210","1:01:08.682","Finish","Track","1.744","0.493","3.930","0.000","0.000","14.122","8.323","10.659","134.612"
"60","P","Oswaldo Negri","32","1:19.109","1:01:08.826","Finish","Track","1.607","0.461","3.782","0.000","0.000","13.535","7.796","10.068","143.956"
"31","P","Eric Curran","30","1:20.862","1:01:15.673","Finish","Track","1.611","0.461","3.763","24.382","18.513","13.980","7.925","10.227","143.956"
"90","P","Marc Goossens","29","1:20.937","1:01:18.270","Finish","Track","1.614","0.460","3.708","24.623","18.534","13.773","7.954","10.271","144.269"
