"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","SP1","SP4"
"27","GTD","Cedric Sbirrazzuoli","1","2:53.555","2:53.555","Green","Track","10.322","19.081","0.891","16.832","12.796","11.823","0.950","19.998","13.884","16.924","2.620","5.076","88.766","85.407"
"16","GTD","Spencer Pumpelly","1","3:00.344","3:00.344","Green","Track","9.824","15.957","0.600","15.854","11.967","10.070","0.596","15.575","13.456","13.222","2.541","5.223","131.818","136.135"
"22","GTD","Cooper MacNeil","2","1:36.688","3:27.996","Green","Track","3.872","13.130","0.572","14.769","11.283","9.850","0.571","14.170","10.668","10.846","2.464","4.493","138.271","142.095"
"33","GTD","Ben Keating","2","1:36.907","3:31.128","Green","Track","4.374","13.463","0.571","14.425","10.994","9.765","0.565","14.289","10.796","10.791","2.429","4.445","138.513","143.604"
"97","GTD","Michael Marsal","2","1:37.626","3:33.237","Green","Track","3.807","13.484","0.578","14.826","11.192","9.824","0.568","14.420","10.888","11.073","2.442","4.524","136.835","142.846"
"63","GTD","Christina Nielsen","2","1:45.301","3:39.243","Green","Track","4.180","15.476","0.803","17.872","12.197","9.842","0.576","15.012","11.005","11.399","2.458","4.481","98.494","140.862"
"96","GTD","Bret Curtis","2","1:40.393","3:45.324","Green","Track","3.875","13.766","0.579","15.047","11.480","9.944","0.570","15.604","11.473","11.045","2.493","4.517","136.599","142.344"
"6","GTD","Robin Liddell","2","1:35.155","3:54.155","Green","Track","3.629","13.323","0.583","14.066","10.941","9.913","0.579","13.974","10.662","10.513","2.446","4.526","135.662","140.132"
"9","GTD","Matt Bell","2","1:33.852","3:59.125","Green","Track","3.431","13.223","0.583","13.657","10.710","9.922","0.579","13.680","10.618","10.460","2.466","4.523","135.662","140.132"
"48","GTD","Bryan Sellers","2","1:33.630","4:06.358","Green","Track","3.710","13.262","0.578","13.775","10.630","9.824","0.571","13.622","10.449","10.339","2.412","4.458","136.835","142.095"
"23","GTD","Mario Farnbacher","2","1:33.200","4:13.107","Green","Track","3.570","12.925","0.573","13.835","10.688","9.668","0.567","13.890","10.397","10.206","2.422","4.459","138.030","143.098"
"44","GTD","John Potter","2","1:37.566","4:21.656","Green","Track","3.907","13.483","0.584","14.594","11.305","9.946","0.586","14.474","10.702","10.979","2.466","4.540","135.430","138.458"
"73","GTD","Patrick Lindsey","2","1:38.611","4:27.555","Green","Track","3.826","13.210","0.568","14.411","10.958","9.853","0.646","14.550","12.013","11.729","2.414","4.433","139.245","125.598"
"27","GTD","Cedric Sbirrazzuoli","2","1:39.121","4:32.676","Green","Track","4.152","13.787","0.582","14.190","11.030","9.924","0.577","14.028","11.708","12.184","2.451","4.508","135.895","140.618"
"16","GTD","Spencer Pumpelly","2","1:38.628","4:38.972","Green","Track","4.026","13.592","0.701","15.301","11.362","9.993","0.619","14.878","10.778","10.437","2.432","4.509","112.826","131.077"
"22","GTD","Cooper MacNeil","3","1:34.693","5:02.689","Green","Track","3.683","12.848","0.567","14.187","10.783","9.707","0.565","14.075","10.701","10.730","2.410","4.437","139.490","143.604"
"33","GTD","Ben Keating","3","1:34.512","5:05.640","Green","Track","3.475","13.087","0.567","13.847","10.749","9.608","0.560","13.606","10.395","11.717","2.439","4.462","139.490","144.886"
"97","GTD","Michael Marsal","3","1:35.465","5:08.702","Green","Track","3.543","13.283","0.572","13.973","11.104","9.884","0.566","14.169","10.792","10.677","2.436","4.466","138.271","143.350"
"63","GTD","Christina Nielsen","3","1:36.187","5:15.430","Green","Track","3.535","12.962","0.565","13.901","11.151","9.739","0.568","15.006","10.910","10.945","2.439","4.466","139.984","142.846"
"96","GTD","Bret Curtis","3","1:36.077","5:21.401","Green","Track","3.595","13.185","0.571","14.389","11.222","9.852","0.568","14.155","10.961","10.644","2.449","4.486","138.513","142.846"
"6","GTD","Robin Liddell","3","1:32.973","5:27.128","Green","Track","3.434","12.896","0.576","13.714","10.654","9.880","0.577","13.417","10.377","10.469","2.453","4.526","137.311","140.618"
"9","GTD","Matt Bell","3","1:32.851","5:31.976","Green","Track","3.338","12.822","0.574","13.563","10.543","9.896","0.578","13.628","10.489","10.418","2.471","4.531","137.789","140.374"
"48","GTD","Bryan Sellers","3","1:31.827","5:38.185","Green","Track","3.466","12.897","0.571","13.369","10.442","9.785","0.572","13.273","10.408","10.169","2.413","4.462","138.513","141.847"
"44","GTD","John Potter","3","1:34.971","5:56.627","Green","Track","3.517","12.936","0.577","14.156","10.906","9.927","0.580","13.937","10.572","10.823","2.482","4.558","137.073","139.890"
"73","GTD","Patrick Lindsey","3","1:32.933","6:00.488","Green","Track","3.475","12.711","0.564","13.800","10.761","9.654","0.563","13.727","10.323","10.549","2.384","4.422","140.232","144.114"
"27","GTD","Cedric Sbirrazzuoli","3","1:35.025","6:07.701","Green","Track","3.430","12.835","0.572","13.873","10.722","9.820","0.574","15.252","10.586","10.453","2.428","4.480","138.271","141.353"
"16","GTD","Spencer Pumpelly","3","1:33.636","6:12.608","Green","Track","3.446","12.979","0.573","13.754","10.559","9.863","0.572","14.272","10.376","10.315","2.433","4.494","138.030","141.847"
