"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","SP5","SPI"
"52","PC","Robert Alon","14","2:10.112","33:25.885","Green","Pit","5.581","5.524","24.214","15.012","26.890","26.481","0.530","11.799","4.183","9.898","159.949","41.293"
"28","GTD","Christopher Bruck","13","2:05.937","33:44.418","Green","Track","5.843","6.009","25.491","15.559","27.519","28.519","0.582","12.077","1.514","2.824","145.658","114.087"
"911","GTLM","Kevin Estre","1","2:04.133","33:44.531","Green","Track","5.749","5.798","25.141","15.282","26.813","28.122","0.573","12.084","1.643","2.928","147.945","105.129"
"540","GTD","Andy Pilgrim","10","2:07.518","33:46.771","Green","Track","5.874","6.307","25.936","16.063","27.523","28.627","0.606","12.282","1.506","2.794","139.889","114.693"
"31","P","Dane Cameron","13","2:06.749","31:48.802","Red","Pit","5.404","5.190","23.517","15.160","25.554","25.784","0.511","11.529","4.403","9.697","165.896","39.229"
"912","GTLM","Earl Bamber","11","2:12.938","31:54.526","Red","Track","5.721","5.712","24.704","15.376","26.748","27.324","0.589","13.139","3.929","0.000","143.927","43.962"
"48","GTD","Bryan Sellers","10","4:39.686","29:29.281","Red","Pit","138.480","9.592","27.647","15.881","27.739","32.099","0.622","13.455","4.591","0.000","136.291","37.623"
"63","GTD","Christina Nielsen","7","8:05.543","26:05.671","Red","Pit","347.506","10.634","27.193","16.701","27.486","28.156","0.544","13.299","4.397","0.000","155.832","39.283"
"33","GTD","Marc Miller","11","2:15.634","31:58.123","Red","Pit","5.808","6.040","25.787","15.364","27.304","28.207","0.552","12.537","4.325","9.710","153.574","39.937"
"24","P","Dominik Farnbacher","8","7:17.921","27:00.041","Red","Pit","307.386","9.833","24.661","14.924","25.829","26.444","0.643","13.831","4.222","0.000","131.839","40.911"
"10","P","Ricky Taylor","9","6:52.352","27:29.359","Red","Pit","282.579","9.526","24.782","14.686","25.791","26.394","0.590","14.151","4.181","9.672","143.683","41.312"
"97","GTD","Markus Palttala","9","2:18.861","32:05.894","Red","Pit","5.960","6.252","25.784","15.619","27.601","28.751","0.624","14.335","4.107","9.828","135.854","42.057"
"88","PC","Maro Engel","12","2:15.738","32:21.281","Red","Pit","5.584","5.515","25.045","15.189","26.602","27.523","0.630","13.425","4.003","12.222","134.560","43.149"
"50","P","Jim Pace","7","6:58.763","27:45.241","Red","Pit","272.801","12.886","26.572","15.842","27.209","29.064","0.825","17.031","4.806","0.000","102.755","35.940"
"20","PC","Johnny Mowlem","1","2:17.309","32:27.580","Red","Pit","5.528","5.654","24.042","14.642","26.468","27.009","0.754","16.462","5.112","11.638","112.431","33.789"
"100","GTLM","Lucas Luhr","1","2:16.475","32:31.085","Red","Pit","5.706","5.632","25.919","15.566","27.243","28.855","0.676","12.726","4.480","9.672","125.403","38.555"
"5","P","Joao Barbosa","12","2:12.507","32:37.292","Red","Track","5.408","5.263","23.387","14.604","25.790","30.063","0.708","13.236","4.378","0.000","119.735","39.453"
"2","P","Johannes van Overbeek","1","2:13.081","32:38.456","Red","Track","5.417","5.580","23.747","14.742","25.069","29.305","0.713","13.656","4.513","0.000","118.896","38.273"
"54","PC","Jonathan Bennett","12","2:15.355","32:38.244","Red","Pit","5.614","5.903","24.622","14.839","26.121","27.455","0.704","14.418","5.859","9.820","120.416","29.481"
"4","GTLM","Oliver Gavin","10","2:14.351","32:40.475","Red","Track","5.758","5.573","24.587","15.145","26.574","27.446","0.551","13.172","5.842","0.000","153.852","29.566"
"68","GTLM","Alessandro Pier Guidi","1","2:14.606","32:42.288","Red","Track","5.822","5.852","24.414","15.151","26.977","27.479","0.552","13.697","5.016","0.000","153.574","34.435"
"96","GTD","Jens Klingmann","11","5:14.065","29:51.270","Red","Track","5.858","5.947","25.377","15.541","27.831","28.382","0.559","11.073","3.651","0.000","151.651","47.310"
"16","GTD","Spencer Pumpelly","9","2:19.175","32:50.669","Red","Pit","5.859","5.983","25.619","15.615","27.553","30.255","0.646","13.524","3.960","10.161","131.227","43.618"
"62","GTLM","Toni Vilander","1","2:13.790","33:03.081","Red","Pit","5.752","5.468","24.313","14.965","26.774","27.842","0.618","13.041","4.238","10.779","137.173","40.757"
