"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","SPO"
"25","GTLM","Dirk Werner","23","1:23.236","41:12.053","Green","Track","1.704","0.483","3.871","25.191","19.072","14.072","8.279","10.564","137.399"
"10","P","Ricky Taylor","24","1:19.804","41:12.193","Green","Track","1.605","0.461","3.712","24.138","18.202","13.478","7.965","10.243","143.956"
"60","P","John Pew","25","1:20.611","41:16.947","Green","Track","1.610","0.462","3.987","24.260","18.299","13.946","7.851","10.196","143.644"
"5","P","Christian Fittipaldi","18","1:25.198","41:22.965","Green","Track","1.607","0.462","3.733","26.499","20.153","14.606","7.903","10.235","143.644"
"3","GTLM","Jan Magnussen","23","1:24.382","41:32.239","Green","Track","1.739","0.494","3.964","25.388","19.664","14.203","8.273","10.657","134.339"
"0","P","Sean Rayhall","21","1:20.395","41:44.063","Green","Track","1.558","0.452","3.694","24.544","18.288","13.826","8.004","10.029","146.822"
"31","P","Eric Curran","26","1:19.603","41:59.759","Green","Track","1.617","0.464","3.771","23.724","18.169","13.697","7.918","10.243","143.025"
"70","P","Joel Miller","12","2:25.677","41:59.655","Green","Pit","1.583","0.455","3.815","24.144","18.742","14.047","9.134","73.757","145.854"
"912","GTLM","Earl Bamber","26","1:25.729","42:15.414","Green","Track","1.732","0.489","4.017","25.882","19.751","14.688","8.478","10.692","135.713"
"911","GTLM","Nick Tandy","29","1:25.595","42:19.981","Green","Track","1.723","0.489","4.028","25.896","19.710","14.573","8.580","10.596","135.713"
"55","P","Jonathan Bomarito","22","1:19.503","42:21.512","Green","Track","1.602","0.461","3.724","24.189","18.305","13.473","7.721","10.028","143.956"
"68","GTLM","Daniel Serra","28","1:29.546","42:25.056","Green","Track","1.735","0.488","4.649","26.548","21.970","14.589","8.608","10.959","135.991"
"4","GTLM","Tommy Milner","20","1:24.992","42:27.679","Green","Track","1.736","0.497","4.021","25.589","19.635","14.331","8.461","10.722","133.528"
"100","GTLM","Lucas Luhr","22","1:24.585","42:28.258","Green","Track","1.726","0.489","3.994","25.347","19.422","14.361","8.410","10.836","135.713"
"10","P","Ricky Taylor","25","1:20.645","42:32.838","Green","Track","1.611","0.461","3.763","24.135","18.772","13.747","7.932","10.224","143.956"
"67","GTLM","Ryan Briscoe","27","1:24.037","42:34.204","Green","Track","1.737","0.494","4.144","25.061","19.423","14.379","8.294","10.505","134.339"
"60","P","John Pew","26","1:21.145","42:38.092","Green","Track","1.609","0.461","3.887","24.157","18.455","14.305","8.103","10.168","143.956"
"25","GTLM","Dirk Werner","24","1:27.533","42:39.586","Green","Track","1.719","0.487","4.248","26.410","19.531","14.906","9.513","10.719","136.270"
"5","P","Christian Fittipaldi","19","1:19.388","42:42.353","Green","Track","1.616","0.466","3.722","23.807","18.229","13.554","7.810","10.184","142.411"
"3","GTLM","Jan Magnussen","24","1:24.154","42:56.393","Green","Track","1.743","0.501","3.968","25.237","19.560","14.242","8.257","10.646","132.462"
"0","P","Sean Rayhall","22","1:19.554","43:03.617","Green","Track","1.577","0.451","3.710","24.147","18.281","13.679","7.749","9.960","147.148"
"31","P","Eric Curran","27","1:19.598","43:19.357","Green","Track","1.618","0.462","3.774","23.867","18.080","13.733","7.815","10.249","143.644"
"70","P","Joel Miller","13","1:31.643","43:31.298","Green","Track","2.428","0.000","0.000","27.613","19.486","14.367","8.164","10.160","0.000"
"912","GTLM","Earl Bamber","27","1:25.939","43:41.353","Green","Track","1.735","0.490","4.042","25.832","19.703","14.960","8.562","10.615","135.436"
"911","GTLM","Nick Tandy","30","1:26.570","43:46.551","Green","Track","1.725","0.491","4.050","26.167","19.954","14.835","8.601","10.747","135.160"
"68","GTLM","Daniel Serra","29","1:24.436","43:49.492","Green","Track","1.735","0.489","3.989","25.031","19.963","14.068","8.365","10.796","135.713"
"4","GTLM","Tommy Milner","21","1:25.437","43:53.116","Green","Track","1.747","0.499","4.070","25.647","19.740","14.462","8.538","10.734","132.993"
"10","P","Ricky Taylor","26","1:20.558","43:53.396","Green","Track","1.611","0.462","3.812","24.117","18.164","13.641","8.133","10.618","143.644"
"100","GTLM","Lucas Luhr","23","1:25.619","43:53.877","Green","Track","1.729","0.488","3.987","25.592","19.708","14.422","8.485","11.208","135.991"
"67","GTLM","Ryan Briscoe","28","1:23.715","43:57.919","Green","Track","1.737","0.495","4.090","25.142","19.315","14.103","8.282","10.551","134.068"
"60","P","John Pew","27","1:21.384","43:59.476","Green","Track","1.611","0.461","3.871","24.310","18.468","14.346","8.046","10.271","143.956"
"25","GTLM","Dirk Werner","25","1:23.630","44:03.216","Green","Track","1.705","0.483","3.874","25.500","19.125","14.012","8.291","10.640","137.399"
"5","P","Christian Fittipaldi","20","1:25.953","44:08.306","Green","Track","1.611","0.463","3.754","24.765","21.978","14.752","8.451","10.179","143.334"
"3","GTLM","Jan Magnussen","25","1:24.225","44:20.618","Green","Track","1.740","0.495","3.960","25.248","19.538","14.257","8.289","10.698","134.068"
"0","P","Sean Rayhall","23","1:19.411","44:23.028","Green","Track","1.551","0.451","3.677","24.087","18.209","13.585","7.843","10.008","147.148"
"31","P","Eric Curran","28","1:20.282","44:39.639","Green","Track","1.615","0.461","3.746","24.042","18.289","13.978","7.938","10.213","143.956"
"55","P","Jonathan Bomarito","23","2:23.938","44:45.450","Green","Pit","1.601","0.460","3.780","24.862","18.438","14.050","8.716","72.031","144.269"
"70","P","Joel Miller","14","1:19.230","44:50.528","Green","Track","1.587","0.470","3.890","24.064","18.185","13.360","7.710","9.964","141.199"
"912","GTLM","Earl Bamber","28","1:25.605","45:06.958","Finish","Track","1.728","0.490","3.990","25.684","19.727","14.731","8.570","10.685","135.436"
"911","GTLM","Nick Tandy","31","1:25.913","45:12.464","Finish","Track","1.723","0.489","4.081","25.926","19.710","14.630","8.582","10.772","135.713"
"10","P","Ricky Taylor","27","1:20.394","45:13.790","Finish","Track","1.614","0.460","3.788","24.111","18.142","13.628","8.289","10.362","144.269"
"68","GTLM","Daniel Serra","30","1:24.897","45:14.389","Finish","Track","1.734","0.487","3.979","25.025","19.210","13.980","9.124","11.358","136.270"
"4","GTLM","Tommy Milner","22","1:25.610","45:18.726","Finish","Track","1.740","0.503","4.097","25.857","19.664","14.361","8.581","10.807","131.936"
"100","GTLM","Lucas Luhr","24","1:25.220","45:19.097","Finish","Track","1.727","0.488","3.971","25.653","19.657","14.390","8.454","10.880","135.991"
"67","GTLM","Ryan Briscoe","29","1:23.629","45:21.548","Finish","Track","1.736","0.493","4.060","25.153","19.281","14.020","8.370","10.516","134.612"
"5","P","Christian Fittipaldi","21","1:19.712","45:28.018","Finish","Track","1.603","0.461","3.721","23.873","18.158","13.574","8.017","10.305","143.956"
"0","P","Sean Rayhall","24","1:21.659","45:44.687","Finish","Track","1.554","0.448","3.610","24.896","18.466","14.077","8.434","10.174","148.133"
"3","GTLM","Jan Magnussen","26","1:24.202","45:44.820","Finish","Track","1.739","0.497","3.975","25.184","19.556","14.197","8.335","10.719","133.528"
"31","P","Eric Curran","29","1:20.148","45:59.787","Finish","Track","1.607","0.467","3.785","24.051","18.291","13.780","7.922","10.245","142.106"
"70","P","Joel Miller","15","1:18.478","46:09.006","Finish","Track","1.588","0.458","3.758","23.777","17.942","13.190","7.676","10.089","144.899"
"55","P","Jonathan Bomarito","24","1:30.028","46:15.478","Finish","Track","2.417","0.000","0.000","26.030","19.436","14.402","8.122","10.018","0.000"
