"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","SPS"
"912","GTLM","Frederic Makowiecki","23","52.343","25:15.706","Green","Track","0.464","0.825","9.720","10.400","13.635","5.378","9.160","2.761","149.515"
"67","GTLM","Richard Westbrook","23","52.330","25:21.604","Green","Track","0.455","0.813","9.794","10.539","13.807","5.296","8.926","2.700","152.473"
"540","GTD","Andy Pilgrim","22","55.937","25:23.621","Green","Track","0.480","0.854","10.490","11.104","14.925","5.645","9.602","2.837","144.531"
"88","PC","Mark Kvamme","23","53.166","25:30.406","Green","Track","0.457","0.815","10.076","10.845","13.536","5.397","9.316","2.724","151.805"
"16","GTD","Spencer Pumpelly","23","54.579","25:34.844","Green","Track","0.467","0.834","10.336","10.931","14.137","5.589","9.487","2.798","148.555"
"6","GTD","Andrew Davis","23","54.546","25:35.439","Green","Track","0.472","0.841","10.189","10.983","14.073","5.616","9.558","2.814","146.981"
"9","GTD","Matt Bell","23","54.409","25:36.205","Green","Track","0.473","0.841","10.286","10.936","14.054","5.540","9.473","2.806","146.670"
"63","GTD","Christina Nielsen","23","54.732","25:39.304","Green","Track","0.474","0.847","10.299","10.949","14.016","5.601","9.708","2.838","146.361"
"23","GTD","Mario Farnbacher","23","54.648","25:40.289","Green","Track","0.475","0.844","10.294","10.977","13.971","5.650","9.606","2.831","146.053"
"52","PC","Robert Alon","24","52.137","25:40.384","Green","Track","0.447","0.799","10.110","10.534","13.478","5.332","8.832","2.605","155.201"
"96","GTD","Bret Curtis","23","55.257","25:41.772","Green","Track","0.468","0.832","10.338","11.133","14.209","5.838","9.626","2.813","148.237"
"73","GTD","Patrick Lindsey","23","55.180","25:42.954","Green","Track","0.476","0.846","10.372","11.231","14.233","5.611","9.591","2.820","145.746"
"97","GTD","Michael Marsal","23","54.854","25:44.030","Green","Track","0.471","0.838","10.368","10.991","14.185","5.632","9.581","2.788","147.293"
"8","PC","Alex Popow","24","52.476","25:45.346","Green","Track","0.438","0.782","9.686","10.489","13.798","5.543","9.081","2.659","158.390"
"22","GTD","Cooper MacNeil","23","54.930","25:45.524","Green","Track","0.473","0.844","10.332","10.996","14.205","5.649","9.621","2.810","146.670"
"7","PC","Jose Gutierrez","24","51.488","25:45.555","Green","Track","0.440","0.787","9.581","10.170","13.809","5.281","8.803","2.617","157.670"
"44","GTD","John Potter","23","56.063","25:47.294","Green","Track","0.475","0.846","10.325","11.048","14.947","5.848","9.717","2.857","146.053"
"20","PC","Matthew McMurry","24","51.039","25:47.813","Green","Track","0.445","0.796","9.506","10.238","13.377","5.295","8.746","2.636","155.899"
"85","PC","Misha Goikhberg","24","51.157","25:52.513","Green","Track","0.446","0.796","9.698","10.307","13.458","5.214","8.611","2.627","155.549"
"54","PC","Jonathan Bennett","24","51.764","25:54.677","Green","Track","0.447","0.798","9.775","10.501","13.583","5.181","8.835","2.644","155.201"
"38","PC","James French","24","51.835","25:57.905","Green","Track","0.447","0.800","10.175","10.473","13.411","5.087","8.781","2.661","155.201"
"33","GTD","Ben Keating","23","55.514","26:01.122","Green","Track","0.470","0.835","10.434","11.480","14.201","5.641","9.650","2.803","147.606"
"25","GTLM","Dirk Werner","24","52.152","26:01.885","Green","Track","0.459","0.821","9.792","10.343","13.704","5.336","8.992","2.705","151.144"
"62","GTLM","Toni Vilander","24","52.109","26:02.467","Green","Track","0.462","0.825","9.731","10.410","13.576","5.315","9.070","2.720","150.162"
"27","GTD","Cedric Sbirrazzuoli","21","2:00.493","26:04.003","Green","Pit","0.481","0.854","10.246","11.050","15.112","5.759","11.458","65.533","144.231"
"4","GTLM","Tommy Milner","24","52.193","26:04.323","Green","Track","0.462","0.822","9.791","10.406","13.598","5.284","9.106","2.724","150.162"
"66","GTLM","Joey Hand","24","52.433","26:05.400","Green","Track","0.459","0.818","9.815","10.527","13.619","5.394","9.081","2.720","151.144"
"3","GTLM","Jan Magnussen","24","52.476","26:06.146","Green","Track","0.461","0.819","9.884","10.464","13.608","5.370","9.149","2.721","150.488"
"911","GTLM","Patrick Pilet","24","52.301","26:07.490","Green","Track","0.465","0.828","9.796","10.431","13.620","5.298","9.118","2.745","149.194"
"912","GTLM","Frederic Makowiecki","24","52.261","26:07.967","Green","Track","0.466","0.830","9.774","10.333","13.578","5.334","9.183","2.763","148.873"
"48","GTD","Madison Snow","23","1:27.308","26:12.278","Green","Pit","0.468","0.831","10.372","11.036","14.164","5.558","11.852","33.027","148.237"
"67","GTLM","Richard Westbrook","24","52.047","26:13.651","Green","Track","0.458","0.815","9.782","10.435","13.617","5.286","8.957","2.697","151.474"
"540","GTD","Andy Pilgrim","23","55.282","26:18.903","Green","Track","0.479","0.851","10.344","11.148","14.287","5.622","9.707","2.844","144.833"
"88","PC","Mark Kvamme","24","53.353","26:23.759","Green","Track","0.459","0.832","10.233","10.796","13.505","5.384","9.421","2.723","151.144"
"16","GTD","Spencer Pumpelly","24","54.249","26:29.093","Green","Track","0.471","0.841","10.335","10.862","13.950","5.583","9.429","2.778","147.293"
"6","GTD","Andrew Davis","24","54.224","26:29.663","Green","Track","0.474","0.844","10.167","10.940","13.962","5.603","9.440","2.794","146.361"
"9","GTD","Matt Bell","24","54.170","26:30.375","Green","Track","0.472","0.842","10.354","10.887","13.928","5.462","9.427","2.798","146.981"
"52","PC","Robert Alon","25","51.911","26:32.295","Green","Track","0.442","0.785","9.783","10.645","14.043","5.101","8.520","2.592","156.957"
"63","GTD","Christina Nielsen","24","55.486","26:34.790","Green","Track","0.478","0.851","10.245","11.001","14.766","5.707","9.628","2.810","145.136"
"23","GTD","Mario Farnbacher","24","54.879","26:35.168","Green","Track","0.476","0.840","10.567","10.917","13.935","5.690","9.649","2.805","145.746"
"96","GTD","Bret Curtis","24","54.875","26:36.647","Green","Track","0.471","0.839","10.306","11.063","14.261","5.574","9.573","2.788","147.293"
"73","GTD","Patrick Lindsey","24","54.803","26:37.757","Green","Track","0.476","0.846","10.437","10.957","14.146","5.520","9.594","2.827","145.746"
"8","PC","Alex Popow","25","52.716","26:38.062","Green","Track","0.451","0.803","9.744","10.543","14.570","5.266","8.749","2.590","153.825"
"7","PC","Jose Gutierrez","25","53.084","26:38.639","Green","Track","0.444","0.793","9.957","10.395","14.738","5.341","8.817","2.599","156.250"
"97","GTD","Michael Marsal","24","55.955","26:39.985","Green","Track","0.469","0.834","10.346","11.050","15.140","5.766","9.564","2.786","147.921"
"22","GTD","Cooper MacNeil","24","55.307","26:40.831","Green","Track","0.473","0.843","10.542","10.909","14.332","5.705","9.685","2.818","146.670"
"20","PC","Matthew McMurry","25","53.211","26:41.024","Green","Track","0.446","0.796","10.403","11.026","13.895","5.196","8.814","2.635","155.549"
"44","GTD","John Potter","24","55.781","26:43.075","Green","Track","0.480","0.852","10.560","11.085","14.693","5.613","9.664","2.834","144.531"
"85","PC","Misha Goikhberg","25","51.258","26:43.771","Green","Track","0.447","0.796","9.682","10.506","13.332","5.182","8.701","2.612","155.201"
"54","PC","Jonathan Bennett","25","51.486","26:46.163","Green","Track","0.448","0.799","9.689","10.448","13.533","5.155","8.796","2.618","154.855"
"38","PC","James French","25","51.154","26:49.059","Green","Track","0.451","0.806","9.673","10.189","13.338","5.103","8.910","2.684","153.825"
"25","GTLM","Dirk Werner","25","52.489","26:54.374","Green","Track","0.458","0.818","10.014","10.573","13.660","5.282","8.983","2.701","151.474"
"62","GTLM","Toni Vilander","25","52.387","26:54.854","Green","Track","0.462","0.823","9.817","10.677","13.486","5.345","9.056","2.721","150.162"
"4","GTLM","Tommy Milner","25","53.072","26:57.395","Green","Track","0.462","0.823","9.870","10.479","13.717","5.542","9.417","2.762","150.162"
"33","GTD","Ben Keating","24","56.296","26:57.418","Green","Track","0.471","0.838","10.584","11.892","14.353","5.614","9.723","2.821","147.293"
"66","GTLM","Joey Hand","25","52.559","26:57.959","Green","Track","0.460","0.822","9.929","10.518","13.665","5.397","9.066","2.702","150.815"
"3","GTLM","Jan Magnussen","25","52.441","26:58.587","Green","Track","0.459","0.820","9.897","10.473","13.643","5.328","9.116","2.705","151.144"
"911","GTLM","Patrick Pilet","25","52.233","26:59.723","Green","Track","0.464","0.827","9.788","10.469","13.527","5.331","9.103","2.724","149.515"
"912","GTLM","Frederic Makowiecki","25","52.405","27:00.372","Green","Track","0.466","0.831","9.771","10.471","13.547","5.451","9.132","2.736","148.873"
"67","GTLM","Richard Westbrook","25","52.657","27:06.308","Green","Track","0.457","0.815","9.797","10.424","13.700","5.421","9.317","2.726","151.805"
"27","GTD","Cedric Sbirrazzuoli","22","1:02.310","27:06.313","Green","Track","0.000","0.000","12.434","11.129","13.978","5.679","9.632","2.805","0.000"
"540","GTD","Andy Pilgrim","24","55.578","27:14.481","Green","Track","0.480","0.854","10.459","11.204","14.382","5.653","9.701","2.845","144.531"
"48","GTD","Madison Snow","24","1:02.508","27:14.786","Green","Track","0.000","0.000","12.779","10.926","14.127","5.683","9.711","2.812","0.000"
"88","PC","Mark Kvamme","25","53.304","27:17.063","Green","Track","0.459","0.817","10.025","10.859","13.556","5.471","9.395","2.722","151.144"
"16","GTD","Spencer Pumpelly","25","54.157","27:23.250","Green","Track","0.468","0.835","10.284","10.773","14.027","5.572","9.423","2.775","148.237"
"52","PC","Robert Alon","26","51.714","27:24.009","Green","Track","0.440","0.787","9.614","10.191","13.751","5.182","9.063","2.686","157.670"
"6","GTD","Andrew Davis","25","54.427","27:24.090","Green","Track","0.470","0.840","10.271","10.921","14.088","5.544","9.489","2.804","147.606"
"9","GTD","Matt Bell","25","54.931","27:25.306","Green","Track","0.471","0.840","10.311","10.894","14.537","5.579","9.508","2.791","147.293"
"63","GTD","Christina Nielsen","25","54.673","27:29.463","Green","Track","0.474","0.846","10.288","10.858","14.027","5.627","9.739","2.814","146.361"
"23","GTD","Mario Farnbacher","25","54.822","27:29.990","Green","Track","0.473","0.843","10.476","10.978","14.009","5.582","9.654","2.807","146.670"
"8","PC","Alex Popow","26","52.136","27:30.198","Green","Track","0.439","0.785","10.352","10.431","13.468","5.294","8.781","2.586","158.030"
"7","PC","Jose Gutierrez","26","52.904","27:31.543","Green","Track","0.442","0.789","10.067","10.639","13.512","5.328","9.430","2.697","156.957"
"96","GTD","Bret Curtis","25","54.981","27:31.628","Green","Track","0.469","0.836","10.392","11.082","14.131","5.656","9.615","2.800","147.921"
"73","GTD","Patrick Lindsey","25","55.409","27:33.166","Green","Track","0.476","0.848","10.603","11.347","14.177","5.555","9.601","2.802","145.746"
"20","PC","Matthew McMurry","26","52.250","27:33.274","Green","Track","0.447","0.798","9.835","10.820","13.683","5.266","8.782","2.619","155.201"
"97","GTD","Michael Marsal","25","55.196","27:35.181","Green","Track","0.470","0.837","10.389","11.050","14.420","5.656","9.586","2.788","147.606"
"22","GTD","Cooper MacNeil","25","55.109","27:35.940","Green","Track","0.474","0.845","10.548","10.980","14.129","5.692","9.631","2.810","146.361"
"85","PC","Misha Goikhberg","26","52.993","27:36.764","Green","Track","0.443","0.793","10.059","11.076","13.956","5.243","8.782","2.641","156.603"
"54","PC","Jonathan Bennett","26","52.536","27:38.699","Green","Track","0.445","0.797","9.850","10.656","13.515","5.472","9.125","2.676","155.899"
"44","GTD","John Potter","25","55.656","27:38.731","Green","Track","0.477","0.850","10.441","11.027","14.885","5.628","9.543","2.805","145.440"
"38","PC","James French","26","51.171","27:40.230","Green","Track","0.455","0.812","9.719","10.359","13.279","5.115","8.788","2.644","152.473"
"25","GTLM","Dirk Werner","26","51.979","27:46.353","Green","Track","0.459","0.820","9.814","10.246","13.626","5.277","9.036","2.701","151.144"
"62","GTLM","Toni Vilander","26","52.098","27:46.952","Green","Track","0.463","0.827","9.821","10.416","13.495","5.299","9.065","2.712","149.838"
"4","GTLM","Tommy Milner","26","52.479","27:49.874","Green","Track","0.470","0.833","10.074","10.440","13.633","5.275","9.041","2.713","147.606"
"66","GTLM","Joey Hand","26","52.680","27:50.639","Green","Track","0.458","0.817","10.085","10.551","13.683","5.329","9.049","2.708","151.474"
"3","GTLM","Jan Magnussen","26","52.626","27:51.213","Green","Track","0.457","0.816","10.021","10.502","13.632","5.393","9.098","2.707","151.805"
"912","GTLM","Frederic Makowiecki","26","53.747","27:54.119","Green","Track","0.463","0.826","9.811","10.402","14.852","5.539","9.120","2.734","149.838"
"33","GTD","Ben Keating","25","57.922","27:55.340","Green","Track","0.473","0.842","11.058","11.491","15.765","5.776","9.726","2.791","146.670"
"67","GTLM","Richard Westbrook","26","52.398","27:58.706","Green","Track","0.462","0.824","9.902","10.427","13.664","5.359","9.053","2.707","150.162"
"27","GTD","Cedric Sbirrazzuoli","23","54.549","28:00.862","Green","Track","0.474","0.844","10.518","10.917","13.887","5.565","9.556","2.788","146.361"
"48","GTD","Madison Snow","25","55.210","28:09.996","Green","Track","0.473","0.841","10.662","11.250","14.295","5.520","9.413","2.756","146.670"
"540","GTD","Andy Pilgrim","25","56.575","28:11.056","Green","Track","0.480","0.856","10.774","11.263","14.880","5.737","9.740","2.845","144.531"
"88","PC","Mark Kvamme","26","54.229","28:11.292","Green","Track","0.458","0.819","10.138","11.209","13.928","5.524","9.427","2.726","151.474"
"52","PC","Robert Alon","27","51.345","28:15.354","Green","Track","0.455","0.810","9.844","10.621","13.392","5.134","8.501","2.588","152.473"
"16","GTD","Spencer Pumpelly","26","55.034","28:18.284","Yellow","Track","0.468","0.835","10.301","11.272","14.084","5.660","9.548","2.866","148.237"
"6","GTD","Andrew Davis","26","54.803","28:18.893","Yellow","Track","0.472","0.842","10.311","10.927","14.053","5.721","9.647","2.830","146.981"
"9","GTD","Matt Bell","26","54.735","28:20.041","Yellow","Track","0.471","0.838","10.302","10.966","14.135","5.563","9.481","2.979","147.293"
"8","PC","Alex Popow","27","54.327","28:24.525","Yellow","Track","0.439","0.784","9.923","11.021","13.743","5.330","9.671","3.416","158.030"
"7","PC","Jose Gutierrez","27","54.582","28:26.125","Yellow","Track","0.458","0.814","9.724","10.633","13.977","5.576","9.646","3.754","151.474"
"63","GTD","Christina Nielsen","26","57.156","28:26.619","Yellow","Track","0.475","0.846","10.264","11.176","14.629","5.762","10.033","3.971","146.053"
"23","GTD","Mario Farnbacher","26","57.058","28:27.048","Yellow","Track","0.474","0.845","10.655","11.028","14.509","5.719","9.916","3.912","146.361"
"20","PC","Matthew McMurry","27","56.332","28:29.606","Yellow","Track","0.445","0.795","9.781","10.397","15.242","5.729","10.333","3.610","155.899"
"96","GTD","Bret Curtis","26","58.962","28:30.590","Yellow","Track","0.470","0.848","10.436","11.090","15.329","6.219","10.433","4.137","147.606"
"73","GTD","Patrick Lindsey","26","58.055","28:31.221","Yellow","Track","0.473","0.841","10.572","10.973","14.192","5.944","10.863","4.197","146.670"
"97","GTD","Michael Marsal","26","57.109","28:32.290","Yellow","Track","0.468","0.832","10.138","11.090","14.431","5.759","10.326","4.065","148.237"
"22","GTD","Cooper MacNeil","26","57.124","28:33.064","Yellow","Track","0.473","0.842","10.409","11.019","14.184","5.903","10.325","3.969","146.670"
"85","PC","Misha Goikhberg","27","56.986","28:33.750","Yellow","Track","0.448","0.799","9.877","11.005","14.118","6.069","10.846","3.824","154.855"
"54","PC","Jonathan Bennett","27","56.755","28:35.454","Yellow","Track","0.453","0.818","9.900","10.571","13.651","5.858","11.634","3.870","153.146"
"38","PC","James French","27","57.134","28:37.364","Yellow","Track","0.447","0.800","9.745","10.572","13.954","6.029","11.495","4.092","155.201"
"44","GTD","John Potter","26","59.394","28:38.125","Yellow","Track","0.473","0.847","10.591","10.963","14.700","6.402","11.408","4.010","146.670"
"25","GTLM","Dirk Werner","27","55.632","28:41.985","Yellow","Track","0.457","0.819","9.764","10.351","14.072","6.202","10.361","3.606","151.805"
"62","GTLM","Toni Vilander","27","56.410","28:43.362","Yellow","Track","0.462","0.823","9.759","10.414","14.148","6.661","10.442","3.701","150.162"
