"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","SPS"
"85","PC","Stephen Simpson","44","1:17.534","59:38.426","Green","Track","0.617","6.911","7.141","10.865","7.769","10.110","11.582","15.658","1.646","5.235","133.712"
"0","P","Katherine Legge","43","1:18.251","59:40.631","Green","Track","0.587","6.634","7.417","11.292","7.747","9.985","11.612","16.373","1.577","5.027","140.545"
"8","PC","Renger van der Zande","44","1:18.999","59:42.065","Green","Track","0.606","6.770","7.086","11.018","8.069","10.073","11.806","16.496","1.759","5.316","136.139"
"20","PC","Johnny Mowlem","43","1:18.639","59:42.579","Green","Track","0.612","6.798","7.170","11.166","7.890","10.066","11.709","16.275","1.705","5.248","134.804"
"38","PC","Kyle Marcelli","44","1:18.025","59:43.863","Green","Track","0.612","6.833","7.051","11.073","7.916","10.016","11.547","16.102","1.657","5.218","134.804"
"911","GTLM","Nick Tandy","43","1:18.533","59:45.833","Green","Track","0.645","7.137","6.965","10.854","7.821","10.035","11.923","15.805","1.783","5.565","127.907"
"25","GTLM","Dirk Werner","43","1:18.843","59:47.330","Green","Track","0.638","7.056","6.912","11.213","7.923","10.136","11.881","15.852","1.729","5.503","129.310"
"54","PC","Colin Braun","29","1:17.745","59:48.117","Green","Track","0.613","6.870","7.204","10.837","7.760","10.020","11.536","16.000","1.659","5.246","134.584"
"67","GTLM","Ryan Briscoe","43","1:18.598","59:50.202","Green","Track","0.633","7.055","7.231","10.883","7.905","10.033","11.772","15.934","1.705","5.447","130.332"
"52","PC","Tom Kimber-Smith","44","1:18.280","59:56.832","Green","Track","0.620","6.938","7.146","10.996","7.947","9.965","11.727","15.964","1.680","5.297","133.065"
"88","PC","Ashley Freiberg","42","1:20.826","1:00:02.961","Green","Track","0.622","6.979","7.499","11.322","8.047","10.394","12.004","16.959","1.687","5.313","132.637"
"68","GTLM","Daniel Serra","43","1:20.880","1:00:03.597","Green","Track","0.636","7.103","7.343","11.318","8.075","10.431","12.114","16.735","1.693","5.432","129.717"
"100","GTLM","Lucas Luhr","43","1:20.882","1:00:04.238","Green","Track","0.641","7.068","7.195","11.273","8.185","10.472","12.180","16.605","1.724","5.539","128.705"
"90","P","Ryan Hunter-Reay","45","1:17.204","1:00:07.463","Green","Track","0.600","6.702","7.052","11.037","7.757","9.940","11.336","15.949","1.674","5.157","137.500"
"60","P","Oswaldo Negri","44","1:17.029","1:00:09.882","Green","Track","0.595","6.716","7.056","10.857","7.746","9.847","11.490","15.964","1.632","5.126","138.655"
"0","P","Katherine Legge","43","1:18.809","38:02.328","Green","Track","0.577","6.646","7.342","11.422","7.834","0.000","0.000","0.000","0.000","0.000","142.981"
"4","GTLM","Tommy Milner","44","1:19.831","1:00:18.915","Green","Track","0.644","7.231","7.288","11.121","7.996","10.221","11.919","16.139","1.735","5.537","128.106"
"10","P","Jordan Taylor","46","1:16.238","1:00:20.748","Green","Track","0.599","6.749","6.814","10.707","7.640","9.853","11.367","15.766","1.623","5.120","137.730"
"5","P","Joao Barbosa","46","1:16.002","1:00:21.197","Green","Track","0.595","6.680","7.027","10.652","7.581","9.810","11.310","15.693","1.593","5.061","138.655"
"31","P","Dane Cameron","46","1:16.034","1:00:27.088","Green","Track","0.592","6.742","6.959","10.786","7.552","9.813","11.196","15.603","1.656","5.135","139.358"
"3","GTLM","Antonio Garcia","44","1:19.147","1:00:30.147","Green","Track","0.643","7.177","7.136","10.984","7.955","10.125","11.807","16.069","1.730","5.521","128.305"
"912","GTLM","Frederic Makowiecki","44","1:18.862","1:00:47.833","Green","Track","0.646","7.159","7.114","10.849","7.865","10.073","11.916","15.927","1.764","5.549","127.709"
"70","P","Joel Miller","46","1:17.605","1:00:49.034","Green","Track","0.594","6.664","7.099","10.877","7.809","10.251","11.479","16.079","1.680","5.073","138.889"
"55","P","Tristan Nunez","46","1:17.756","1:00:49.663","Green","Track","0.592","6.662","7.165","10.829","7.707","10.290","11.696","16.078","1.649","5.088","139.358"
"66","GTLM","Dirk Muller","42","1:21.123","1:00:51.193","Green","Track","0.635","7.069","7.412","11.069","8.094","10.839","12.503","16.373","1.699","5.430","129.921"
"62","GTLM","Toni Vilander","44","1:19.457","1:00:54.307","Green","Track","0.651","7.220","7.214","11.096","8.039","10.098","11.929","15.954","1.718","5.538","126.728"
"85","PC","Stephen Simpson","45","1:17.785","1:00:56.211","Green","Track","0.615","6.898","7.267","10.882","7.690","10.033","11.648","15.837","1.663","5.252","134.146"
"8","PC","Renger van der Zande","45","1:18.283","1:01:00.348","Green","Track","0.614","6.854","7.064","11.037","7.885","9.939","11.671","16.277","1.698","5.244","134.365"
"20","PC","Johnny Mowlem","44","1:18.818","1:01:01.397","Green","Track","0.608","6.780","7.189","11.248","7.868","10.112","11.644","16.380","1.726","5.263","135.691"
"38","PC","Kyle Marcelli","45","1:18.056","1:01:01.919","Green","Track","0.609","6.809","7.060","11.063","7.777","9.971","11.616","16.347","1.633","5.171","135.468"
"911","GTLM","Nick Tandy","44","1:18.363","1:01:04.196","Green","Track","0.647","7.177","7.000","10.823","7.821","9.962","11.958","15.772","1.704","5.499","127.512"
"25","GTLM","Dirk Werner","44","1:18.776","1:01:06.106","Green","Track","0.638","7.086","7.117","11.104","7.941","10.034","11.807","15.831","1.722","5.496","129.310"
"54","PC","Colin Braun","30","1:18.834","1:01:06.951","Green","Track","0.613","6.861","7.637","11.104","7.812","10.109","11.720","16.078","1.660","5.240","134.584"
"67","GTLM","Ryan Briscoe","44","1:19.041","1:01:09.243","Green","Track","0.637","7.068","7.228","11.082","7.974","10.027","11.790","16.086","1.703","0.000","129.513"
"52","PC","Tom Kimber-Smith","45","1:18.289","1:01:15.121","Green","Track","0.618","6.934","7.306","11.046","7.801","9.995","11.661","15.986","1.669","5.273","133.495"
"88","PC","Ashley Freiberg","43","1:20.524","1:01:23.485","Green","Track","0.619","6.992","7.362","11.326","7.970","10.412","11.871","16.987","1.675","5.310","133.279"
"68","GTLM","Daniel Serra","44","1:20.535","1:01:24.132","Green","Track","0.633","7.093","7.282","11.229","8.012","10.363","12.205","16.564","1.710","5.444","130.332"
"100","GTLM","Lucas Luhr","44","1:20.696","1:01:24.934","Green","Track","0.640","7.089","7.316","11.160","8.147","10.349","12.201","16.448","1.750","5.596","128.906"
"90","P","Ryan Hunter-Reay","46","1:17.576","1:01:25.039","Green","Track","0.597","6.699","7.047","11.291","7.711","9.873","11.395","16.215","1.641","5.107","138.191"
"60","P","Oswaldo Negri","45","1:16.847","1:01:26.729","Green","Track","0.595","6.706","7.005","10.761","7.734","9.795","11.418","16.066","1.632","5.135","138.655"
"10","P","Jordan Taylor","47","1:16.731","1:01:37.479","Green","Track","0.598","6.725","6.849","10.769","7.621","9.850","11.431","16.143","1.629","5.116","137.960"
"5","P","Joao Barbosa","47","1:16.924","1:01:38.121","Green","Track","0.592","6.651","7.108","10.757","7.611","9.786","11.214","16.568","1.582","5.055","139.358"
"4","GTLM","Tommy Milner","45","1:19.241","1:01:38.156","Green","Track","0.648","7.210","7.051","10.962","7.862","10.054","11.865","16.397","1.702","5.490","127.315"
"31","P","Dane Cameron","47","1:15.631","1:01:42.719","Green","Track","0.598","6.728","6.977","10.636","7.505","9.716","11.266","15.519","1.602","5.084","137.960"
"3","GTLM","Antonio Garcia","45","1:18.777","1:01:48.924","Green","Track","0.645","7.177","7.156","10.926","7.951","10.037","11.875","15.766","1.725","5.519","127.907"
"70","P","Joel Miller","47","1:16.928","1:02:05.962","Green","Track","0.593","6.675","7.151","10.894","7.692","9.989","11.452","15.763","1.662","5.057","139.123"
"55","P","Jonathan Bomarito","47","1:17.091","1:02:06.754","Green","Track","0.594","6.696","7.206","10.776","7.662","9.862","11.222","16.325","1.665","5.083","138.889"
"912","GTLM","Frederic Makowiecki","45","1:19.924","1:02:07.757","Green","Track","0.647","7.170","7.146","10.952","7.866","10.056","12.022","16.856","1.714","5.495","127.512"
"66","GTLM","Dirk Muller","43","1:19.605","1:02:10.798","Green","Track","0.637","7.060","7.273","11.092","8.009","10.158","11.938","16.205","1.762","5.471","129.513"
"62","GTLM","Toni Vilander","45","1:19.343","1:02:13.650","Green","Track","0.648","7.224","7.298","10.991","7.910","10.112","11.942","15.930","1.735","5.553","127.315"
"85","PC","Stephen Simpson","46","1:17.531","1:02:13.742","Green","Track","0.615","6.879","7.156","10.897","7.639","10.064","11.500","15.935","1.642","5.204","134.146"
"8","PC","Renger van der Zande","46","1:18.197","1:02:18.545","Green","Track","0.610","6.808","6.980","11.113","7.886","9.962","11.668","16.290","1.656","5.224","135.246"
"20","PC","Johnny Mowlem","45","1:18.597","1:02:19.994","Green","Track","0.611","6.809","7.171","11.114","7.896","10.162","11.683","16.157","1.715","5.279","135.025"
"38","PC","Kyle Marcelli","46","1:18.373","1:02:20.292","Green","Track","0.604","6.755","7.209","11.197","7.908","10.026","11.644","16.165","1.670","5.195","136.589"
"911","GTLM","Nick Tandy","45","1:18.328","1:02:22.524","Green","Track","0.647","7.156","6.894","10.830","7.842","10.031","11.878","15.794","1.735","5.521","127.512"
"25","GTLM","Dirk Werner","45","1:18.904","1:02:25.010","Green","Track","0.640","7.086","7.028","10.996","7.902","10.104","11.803","16.086","1.744","5.515","128.906"
"54","PC","Colin Braun","31","1:18.290","1:02:25.241","Green","Track","0.613","6.830","7.230","10.982","7.799","10.016","11.399","16.510","1.671","5.240","134.584"
"67","GTLM","Ryan Briscoe","45","1:18.921","1:02:28.164","Green","Track","0.639","7.084","7.254","10.997","7.934","10.136","11.708","15.968","1.731","5.470","129.108"
"52","PC","Tom Kimber-Smith","46","1:17.858","1:02:32.979","Green","Track","0.617","6.941","7.122","10.955","7.767","9.884","11.584","16.018","1.690","5.280","133.712"
"0","P","Katherine Legge","44","4.564","1:27.157","Green","Track","157.070","6.598","7.322","11.297","7.683","9.964","11.494","16.156","1.574","0.000","0.525"
"88","PC","Ashley Freiberg","44","1:19.921","1:02:43.406","Green","Track","0.621","6.984","7.392","11.152","7.914","10.241","11.867","16.794","1.678","5.278","132.850"
"90","P","Ryan Hunter-Reay","47","1:18.724","1:02:43.763","Green","Track","0.594","6.755","7.293","11.159","7.782","10.227","11.417","16.769","1.628","5.100","138.889"
"68","GTLM","Daniel Serra","45","1:21.064","1:02:45.196","Green","Track","0.636","7.135","7.278","11.289","8.016","10.861","12.089","16.573","1.723","5.464","129.717"
"100","GTLM","Lucas Luhr","45","1:21.383","1:02:46.317","Green","Track","0.650","7.167","7.326","11.282","8.134","10.319","12.772","16.497","1.728","5.508","126.923"
"10","P","Jordan Taylor","48","1:16.184","1:02:53.663","Green","Track","0.598","6.755","6.779","10.735","7.625","9.797","11.293","15.857","1.629","5.116","137.960"
"5","P","Joao Barbosa","48","1:15.823","1:02:53.944","Green","Track","0.592","6.682","6.957","10.588","7.569","9.783","11.179","15.813","1.588","5.072","139.358"
"4","GTLM","Tommy Milner","46","1:18.830","1:02:56.986","Green","Track","0.638","7.175","7.132","10.983","7.915","10.095","11.825","15.824","1.731","5.512","129.310"
"31","P","Dane Cameron","48","1:15.594","1:02:58.313","Green","Track","0.595","6.719","6.986","10.663","7.496","9.717","11.114","15.636","1.598","5.070","138.655"
"3","GTLM","Antonio Garcia","46","1:18.925","1:03:07.849","Green","Track","0.645","7.201","7.130","10.877","8.006","10.117","11.817","15.875","1.732","5.525","127.907"
"70","P","Joel Miller","48","1:16.042","1:03:22.004","Green","Track","0.591","6.697","6.969","10.616","7.631","9.900","11.230","15.665","1.674","5.069","139.594"
"55","P","Jonathan Bomarito","48","1:15.916","1:03:22.670","Green","Track","0.594","6.717","6.968","10.658","7.574","9.728","11.166","15.800","1.641","5.070","138.889"
"0","P","Katherine Legge","45","1:17.209","31:26.605","Green","Track","157.070","6.598","7.322","11.346","7.688","9.839","11.538","16.156","1.574","0.000","0.525"
"912","GTLM","Frederic Makowiecki","46","1:18.671","1:03:26.428","Green","Track","0.645","7.160","7.102","10.883","7.927","10.055","11.881","15.823","1.708","5.487","127.907"
"66","GTLM","Dirk Muller","44","1:20.758","1:03:31.556","Green","Track","0.635","7.081","7.383","11.454","8.107","10.379","12.121","16.408","1.736","5.454","129.921"
"85","PC","Stephen Simpson","47","1:17.873","1:03:31.615","Green","Track","0.606","6.915","7.149","10.887","7.703","10.098","11.615","16.049","1.649","5.202","136.139"
"62","GTLM","Toni Vilander","46","1:19.717","1:03:33.367","Green","Track","0.645","7.223","7.437","11.128","8.004","10.118","11.940","15.966","1.720","5.536","127.907"
"8","PC","Renger van der Zande","47","1:17.778","1:03:36.323","Green","Track","0.609","6.808","7.071","11.028","7.797","9.915","11.538","16.176","1.646","5.190","135.468"
"20","PC","Johnny Mowlem","46","1:18.766","1:03:38.760","Green","Track","0.612","6.810","7.211","11.058","8.007","10.057","11.705","16.281","1.741","5.284","134.804"
"38","PC","Kyle Marcelli","47","1:18.558","1:03:38.850","Green","Track","0.603","6.722","7.421","10.954","7.910","10.193","11.533","16.412","1.652","5.158","136.816"
"911","GTLM","Nick Tandy","46","1:18.178","1:03:40.702","Green","Track","0.645","7.137","6.897","10.840","7.777","10.023","11.910","15.727","1.717","5.505","127.907"
"54","PC","Colin Braun","32","1:17.296","1:03:42.537","Green","Track","0.606","6.804","7.108","10.883","7.694","9.889","11.607","15.751","1.696","5.258","136.139"
"25","GTLM","Dirk Werner","46","1:19.485","1:03:44.495","Green","Track","0.637","7.078","7.465","11.251","7.968","10.135","11.906","15.777","1.749","5.519","129.513"
"67","GTLM","Ryan Briscoe","46","1:18.844","1:03:47.008","Green","Track","0.635","7.061","7.311","11.022","7.951","10.081","11.771","15.865","1.703","5.444","129.921"
"52","PC","Tom Kimber-Smith","47","1:17.330","1:03:50.309","Green","Track","0.618","6.888","7.177","10.878","7.703","9.935","11.511","15.668","1.682","5.270","133.495"
"90","P","Ryan Hunter-Reay","48","1:17.247","1:04:01.010","Green","Track","0.596","6.651","7.105","11.076","7.660","9.810","11.405","16.150","1.649","5.145","138.423"
"88","PC","Ashley Freiberg","45","1:21.095","1:04:04.501","Green","Track","0.616","6.942","7.616","11.438","8.073","10.125","11.860","17.437","1.686","5.302","133.929"
"68","GTLM","Daniel Serra","46","1:20.599","1:04:05.795","Green","Track","0.635","7.157","7.331","11.246","8.024","10.493","12.099","16.445","1.702","5.467","129.921"
"100","GTLM","Lucas Luhr","46","1:20.047","1:04:06.364","Green","Track","0.638","7.072","7.060","11.106","8.260","10.308","12.014","16.304","1.746","5.539","129.310"
"10","P","Jordan Taylor","49","1:16.486","1:04:10.149","Green","Track","0.600","6.727","6.957","10.757","7.636","9.845","11.331","15.895","1.627","5.111","137.500"
"5","P","Joao Barbosa","49","1:16.568","1:04:10.512","Green","Track","0.589","6.635","7.235","10.781","7.640","9.894","11.333","15.823","1.582","5.056","140.068"
"31","P","Dane Cameron","49","1:15.941","1:04:14.254","Green","Track","0.593","6.662","7.043","10.900","7.614","9.915","11.161","15.393","1.588","5.072","139.123"
"4","GTLM","Tommy Milner","47","1:19.330","1:04:16.316","Green","Track","0.645","7.171","7.115","11.003","7.981","10.442","11.880","15.868","1.720","5.505","127.907"
"3","GTLM","Antonio Garcia","47","1:18.960","1:04:26.809","Green","Track","0.646","7.199","7.137","10.884","7.961","10.050","11.805","16.028","1.735","5.515","127.709"
"70","P","Joel Miller","49","1:16.135","1:04:38.139","Green","Track","0.592","6.684","6.956","10.693","7.560","10.042","11.229","15.661","1.668","5.050","139.358"
"55","P","Jonathan Bomarito","49","1:15.860","1:04:38.530","Green","Track","0.593","6.695","7.112","10.613","7.575","9.775","11.187","15.640","1.629","5.041","139.123"
"0","P","Katherine Legge","46","1:18.309","1:00:58.940","Green","Track","234.891","6.599","7.364","11.113","7.754","9.969","11.470","16.296","1.591","0.000","0.351"
"912","GTLM","Frederic Makowiecki","47","1:18.397","1:04:44.825","Green","Track","0.645","7.132","7.104","10.833","7.830","9.957","11.835","15.844","1.722","5.495","127.907"
"85","PC","Stephen Simpson","48","1:17.542","1:04:49.157","Green","Track","0.609","6.865","7.073","10.993","7.663","10.051","11.684","15.676","1.674","5.254","135.468"
"66","GTLM","Dirk Muller","45","1:20.236","1:04:51.792","Green","Track","0.636","7.096","7.614","11.274","8.109","10.130","12.108","16.136","1.714","5.419","129.717"
"62","GTLM","Toni Vilander","47","1:20.444","1:04:53.811","Green","Track","0.646","7.199","7.175","11.198","7.976","10.149","11.956","16.917","1.719","5.509","127.709"
