"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","SP3"
"22","GTD","Leh Keen","9","1:50.395","19:38.499","Green","Track","3.314","8.860","12.518","3.888","0.501","15.296","23.268","33.250","6.033","3.467","163.990"
"540","GTD","Tim Pappas","9","1:53.737","19:39.671","Green","Track","3.481","9.651","12.823","3.945","0.517","15.634","23.278","34.336","6.546","3.526","158.915"
"9","GTD","Lawson Aschenbach","9","1:50.951","19:44.304","Green","Track","3.301","8.793","12.402","3.836","0.495","14.564","22.035","36.170","5.917","3.438","165.978"
"2","P","Scott Sharp","10","1:39.014","19:48.316","Green","Track","3.060","8.114","11.408","3.611","0.468","12.955","20.717","30.198","5.332","3.151","175.554"
"73","GTD","Patrick Lindsey","9","1:46.232","19:51.079","Green","Track","3.283","8.741","12.326","3.833","0.496","14.052","21.832","32.399","5.848","3.422","165.643"
"52","PC","Tom Kimber-Smith","11","1:57.800","19:53.056","Green","Pit","3.137","8.140","11.702","3.695","0.478","14.253","20.620","32.495","7.377","15.903","171.881"
"48","GTD","Bryce Miller","9","1:47.199","19:59.018","Green","Track","3.290","8.903","12.356","3.795","0.487","14.461","22.073","32.482","5.925","3.427","168.704"
"0","P","Sean Rayhall","6","1:58.387","20:07.217","Green","Track","14.850","9.659","12.113","3.708","0.527","15.849","22.399","30.613","5.501","3.168","155.900"
"38","PC","Kenton Koch","11","1:39.785","20:08.389","Green","Track","3.155","8.165","11.732","3.721","0.482","12.865","20.327","30.238","5.793","3.307","170.455"
"44","GTD","John Potter","9","1:47.924","20:10.872","Green","Track","3.361","9.140","12.453","3.860","0.497","14.242","22.451","32.547","5.931","3.442","165.310"
"55","P","Spencer Pigot","12","1:36.226","20:19.415","Green","Track","3.028","7.919","11.257","3.597","0.467","12.939","19.612","29.212","5.059","3.136","175.930"
"8","PC","Renger Van Der Zande","9","1:55.277","20:28.291","Green","Track","3.465","9.233","11.955","5.180","0.692","14.426","21.353","40.172","5.549","3.252","118.727"
"100","GTLM","John Edwards","9","1:56.275","20:31.169","Green","Track","14.419","9.266","12.367","3.827","0.495","13.928","21.385","31.476","5.752","3.360","165.978"
"88","PC","Remo Ruscitti","11","1:39.014","20:36.218","Green","Track","3.127","8.243","11.677","3.726","0.484","12.902","20.450","29.812","5.406","3.187","169.750"
"10","P","Ricky Taylor","9","1:39.551","20:38.108","Green","Track","3.062","8.028","11.384","3.594","0.483","14.963","20.173","29.383","5.326","3.155","170.102"
"50","P","Byron DeFoor","10","1:50.237","20:45.025","Green","Track","3.591","9.416","12.349","4.019","0.570","15.134","22.342","33.739","5.816","3.261","144.139"
"20","PC","Don Yount","10","1:44.018","20:46.339","Green","Track","3.138","8.257","11.783","3.721","0.490","14.275","22.249","31.204","5.659","3.242","167.672"
"90","P","Ryan Dalziel","10","3:27.211","20:47.215","Green","Track","103.464","10.443","13.038","3.735","0.535","14.503","21.561","31.228","5.537","3.167","153.568"
"70","P","Tom Long","11","1:38.366","20:54.354","Green","Track","3.045","8.002","11.312","3.604","0.467","13.223","20.449","29.537","5.575","3.152","175.930"
"5","P","Joao Barbosa","11","1:38.777","20:57.118","Green","Track","3.068","8.299","11.364","3.566","0.458","13.040","20.221","30.161","5.471","3.129","179.387"
"25","GTLM","Dirk Werner","8","1:43.870","20:57.111","Green","Track","3.223","8.482","11.998","3.787","0.491","13.672","21.805","31.414","5.682","3.316","167.330"
"97","GTD","Michael Marsal","10","3:52.084","20:59.094","Green","Pit","3.308","8.885","12.342","3.851","0.496","14.629","22.317","33.801","7.628","124.827","165.643"
"67","GTLM","Richard Westbrook","11","1:42.331","21:03.697","Green","Track","3.209","8.432","12.055","3.771","0.486","13.567","20.817","31.054","5.589","3.351","169.052"
"62","GTLM","Toni Vilander","11","1:59.571","21:08.749","Green","Pit","3.269","8.810","12.372","3.844","0.497","13.976","21.771","31.779","11.007","12.246","165.310"
"16","GTD","Spencer Pumpelly","9","2:00.373","21:12.747","Green","Track","14.960","9.612","13.173","3.903","0.499","14.575","22.034","32.407","5.808","3.402","164.647"
"23","GTD","Alex Riberas","10","1:46.986","21:13.799","Green","Track","3.298","8.788","12.409","3.853","0.496","13.973","21.897","33.136","5.749","3.387","165.643"
"60","P","John Pew","11","1:43.044","21:15.695","Green","Track","3.047","8.294","11.718","3.793","0.505","14.416","22.406","30.422","5.312","3.131","162.691"
"54","PC","Colin Braun","9","4:50.151","21:17.931","Green","Track","192.151","8.679","11.885","3.760","0.483","13.352","20.219","31.069","5.355","3.198","170.102"
"3","GTLM","Jan Magnussen","10","1:49.142","21:20.540","Green","Track","3.286","8.674","12.251","3.824","0.496","14.365","23.249","33.787","5.823","3.387","165.643"
"22","GTD","Leh Keen","10","1:46.814","21:25.313","Green","Track","3.323","8.873","12.398","3.854","0.496","14.133","22.240","32.233","5.845","3.419","165.643"
"31","P","Dane Cameron","10","6:09.307","21:27.639","Green","Track","266.868","10.143","12.763","3.745","0.515","14.432","21.405","30.823","5.469","3.144","159.532"
"2","P","Scott Sharp","11","1:39.748","21:28.064","Green","Track","3.058","8.116","11.430","3.610","0.466","13.071","20.893","30.626","5.348","3.130","176.307"
"540","GTD","Tim Pappas","10","1:51.746","21:31.417","Green","Track","3.391","9.222","12.613","3.930","0.506","15.336","22.614","34.497","6.159","3.478","162.370"
"9","GTD","Lawson Aschenbach","10","1:50.168","21:34.472","Green","Track","3.295","8.640","12.310","3.834","0.497","14.417","22.011","35.850","5.895","3.419","165.310"
"68","GTLM","Alessandro Pier Guidi","11","1:59.040","21:35.644","Green","Pit","3.252","8.328","12.246","3.840","0.494","14.350","21.604","31.749","7.538","15.639","166.314"
"96","GTD","Jens Klingmann","9","4:00.997","21:38.461","Green","Pit","3.543","9.303","13.555","4.575","0.718","15.269","22.690","33.932","7.115","130.297","114.428"
"48","GTD","Bryce Miller","10","1:46.719","21:45.737","Green","Track","3.265","8.856","12.317","3.805","0.488","14.258","21.981","32.463","5.876","3.410","168.359"
"0","P","Sean Rayhall","7","1:39.477","21:46.694","Green","Track","3.076","8.452","11.548","3.647","0.470","13.302","20.223","30.267","5.353","3.139","174.807"
"38","PC","Kenton Koch","12","1:40.281","21:48.670","Green","Track","3.192","8.540","11.803","3.725","0.481","13.425","20.566","29.948","5.413","3.188","170.809"
"911","GTLM","Nick Tandy","9","6:12.216","21:52.220","Green","Track","267.324","9.446","12.700","4.281","0.632","14.866","22.083","31.767","5.734","3.383","129.999"
"44","GTD","John Potter","10","1:47.591","21:58.463","Green","Track","3.302","8.978","12.455","3.885","0.500","14.215","22.206","32.655","5.949","3.446","164.318"
"8","PC","Renger Van Der Zande","10","1:39.361","22:07.652","Green","Track","3.211","8.359","11.710","3.721","0.481","13.007","20.138","30.166","5.372","3.196","170.809"
"55","P","Spencer Pigot","13","1:52.650","22:12.065","Green","Pit","3.038","7.912","11.247","3.597","0.467","13.030","19.858","31.032","6.750","15.719","175.930"
"100","GTLM","John Edwards","10","1:43.225","22:14.394","Green","Track","3.252","8.645","12.059","3.806","0.493","13.338","21.132","31.369","5.776","3.355","166.651"
"4","GTLM","Tommy Milner","10","5:20.967","22:17.775","Green","Track","216.984","10.053","12.655","3.886","0.504","14.178","21.688","31.990","5.662","3.367","163.014"
"90","P","Ryan Dalziel","11","1:39.014","22:26.229","Green","Track","3.121","8.441","11.372","3.600","0.464","13.435","20.194","29.898","5.348","3.141","177.067"
"10","P","Ricky Taylor","10","1:50.464","22:28.572","Green","Pit","3.047","7.988","11.406","3.598","0.466","12.634","19.877","29.710","9.383","12.355","176.307"
"20","PC","Don Yount","11","1:45.635","22:31.974","Green","Track","3.182","8.541","11.983","3.818","0.611","15.253","22.468","31.040","5.512","3.227","134.467"
"88","PC","Remo Ruscitti","12","1:56.863","22:33.081","Green","Pit","3.105","8.196","11.695","3.696","0.479","13.515","21.673","31.641","6.887","15.976","171.522"
"50","P","Byron DeFoor","11","1:49.608","22:34.633","Green","Track","3.457","9.065","12.276","3.880","0.586","15.309","23.067","32.992","5.736","3.240","140.203"
"5","P","Joao Barbosa","12","1:38.657","22:35.775","Green","Track","3.041","8.233","11.340","3.553","0.460","13.611","20.174","29.664","5.446","3.135","178.607"
"25","GTLM","Dirk Werner","9","1:43.353","22:40.464","Green","Track","3.291","8.913","11.999","3.779","0.490","13.383","21.182","31.304","5.683","3.329","167.672"
"33","GTD","Jeroen Bleekemolen","10","4:11.497","22:42.800","Green","Track","143.181","9.826","13.534","4.075","0.514","15.235","23.146","32.619","5.959","3.408","159.843"
"70","P","Tom Long","12","1:54.369","22:48.723","Green","Pit","3.052","7.882","12.269","3.751","0.481","13.071","20.268","30.945","6.962","15.688","170.809"
"54","PC","Colin Braun","10","1:40.412","22:58.343","Green","Track","3.121","8.319","11.762","3.736","0.484","12.982","21.122","30.379","5.304","3.203","169.750"
"60","P","John Pew","12","1:43.981","22:59.676","Green","Track","3.047","8.173","11.365","3.617","0.497","15.003","22.853","30.730","5.518","3.178","165.310"
"16","GTD","Spencer Pumpelly","10","1:46.992","22:59.739","Green","Track","3.252","8.928","12.456","3.814","0.487","14.501","21.899","32.315","5.913","3.427","168.704"
"97","GTD","Michael Marsal","11","2:03.719","23:02.813","Green","Track","14.446","10.129","13.445","3.960","0.509","15.626","23.585","32.447","6.121","3.451","161.413"
"67","GTLM","Richard Westbrook","12","1:59.684","23:03.381","Green","Pit","3.220","8.516","12.119","3.775","0.498","14.697","21.890","32.257","7.073","15.639","164.978"
"3","GTLM","Jan Magnussen","11","1:44.827","23:05.367","Green","Track","3.250","8.652","12.259","3.836","0.497","13.663","21.363","31.635","6.231","3.441","165.310"
"31","P","Dane Cameron","11","1:37.991","23:05.630","Green","Track","3.053","8.212","11.363","3.567","0.462","12.983","20.373","29.516","5.345","3.117","177.834"
"2","P","Scott Sharp","12","1:39.029","23:07.093","Green","Track","3.036","8.109","11.471","3.678","0.515","13.693","20.429","29.765","5.222","3.111","159.532"
"85","PC","Chris Miller","10","6:20.013","23:15.527","Green","Track","275.454","11.253","13.498","3.879","0.497","14.137","21.576","30.945","5.555","3.219","165.310"
"23","GTD","Alex Riberas","11","2:04.581","23:18.380","Green","Pit","3.269","8.729","12.368","3.851","0.515","15.647","23.170","33.052","8.077","15.903","159.532"
"540","GTD","Tim Pappas","11","1:49.510","23:20.927","Green","Track","3.350","8.997","12.624","3.919","0.505","15.077","22.517","32.996","6.060","3.465","162.691"
"9","GTD","Lawson Aschenbach","11","1:49.689","23:24.161","Green","Track","3.272","8.649","12.359","3.821","0.493","14.084","21.639","34.307","7.509","3.556","166.651"
"22","GTD","Leh Keen","11","2:03.030","23:28.343","Green","Pit","3.289","8.840","12.404","4.150","0.657","15.773","22.459","32.475","6.936","16.047","125.052"
"6","GTD","Robin Liddell","9","4:29.522","23:29.918","Green","Pit","3.285","8.929","12.487","3.853","0.494","14.334","22.304","33.250","7.433","163.153","166.314"
"911","GTLM","Nick Tandy","10","1:43.269","23:35.489","Green","Track","3.253","8.564","12.175","3.806","0.491","13.620","20.902","31.354","5.712","3.392","167.330"
"48","GTD","Bryce Miller","11","1:51.889","23:37.626","Green","Track","3.261","8.811","12.303","3.791","0.499","15.029","23.426","35.380","5.960","3.429","164.647"
"96","GTD","Jens Klingmann","10","2:00.103","23:38.564","Green","Track","14.450","9.471","12.870","4.350","0.707","15.114","21.908","32.045","5.805","3.383","116.208"
"44","GTD","John Potter","11","1:47.104","23:45.567","Green","Track","3.304","8.896","12.422","3.871","0.497","14.028","22.039","32.671","5.925","3.451","165.310"
"8","PC","Renger Van Der Zande","11","1:38.127","23:45.779","Green","Track","3.118","8.003","11.660","3.701","0.478","12.645","19.963","30.105","5.286","3.168","171.881"
"66","GTLM","Dirk Mueller","9","6:37.432","23:56.132","Green","Track","295.994","9.084","12.431","3.823","0.490","14.171","21.012","31.418","5.642","3.367","167.672"
"4","GTLM","Tommy Milner","11","1:43.515","24:01.290","Green","Track","3.261","8.533","12.248","3.843","0.495","13.506","21.238","31.336","5.662","3.393","165.978"
"90","P","Ryan Dalziel","12","1:36.461","24:02.690","Green","Track","3.046","8.050","11.397","3.591","0.466","12.571","19.668","29.382","5.187","3.103","176.307"
"52","PC","Jose Gutierrez","12","4:15.601","24:08.657","Green","Track","155.122","10.209","12.290","3.742","0.482","13.850","20.968","30.379","5.354","3.205","170.455"
"50","P","Byron DeFoor","12","1:50.463","24:25.096","Red","Track","3.464","9.190","12.261","4.022","0.606","14.980","22.436","33.643","6.130","3.731","135.576"
"5","P","Joao Barbosa","13","1:57.876","24:33.651","Red","Pit","3.085","8.665","12.117","3.649","0.470","12.718","19.991","32.810","8.589","15.782","174.807"
"54","PC","Colin Braun","11","1:37.966","24:36.309","Red","Track","3.126","7.974","11.768","3.752","0.485","12.774","19.679","29.957","5.254","3.197","169.400"
"33","GTD","Jeroen Bleekemolen","11","2:01.987","24:44.787","Red","Pit","3.253","8.809","12.276","3.785","0.485","14.707","21.988","33.477","7.496","15.711","169.400"
"63","GTD","Christina Nielsen","9","5:49.663","24:48.346","Red","Pit","217.781","13.245","15.317","4.664","0.615","16.690","22.891","33.893","8.863","15.704","133.592"
"60","P","John Pew","13","2:00.956","25:00.632","Red","Pit","3.089","8.180","11.406","3.607","0.467","13.105","20.578","32.959","10.285","17.280","175.930"
"31","P","Dane Cameron","12","1:56.651","25:02.281","Red","Pit","3.023","8.502","11.471","3.570","0.460","13.493","20.110","32.067","8.170","15.785","178.607"
"2","P","Scott Sharp","13","1:58.027","25:05.120","Red","Pit","3.026","8.060","11.660","3.645","0.487","13.160","20.874","32.478","8.767","15.870","168.704"
"3","GTLM","Jan Magnussen","12","2:04.002","25:09.369","Red","Pit","3.277","8.980","12.173","3.823","0.504","14.225","21.740","35.140","8.417","15.723","163.014"
"68","GTLM","Alessandro Pier Guidi","12","3:44.861","25:20.505","Red","Pit","93.024","10.666","13.660","3.981","0.519","14.935","22.401","40.926","9.041","15.708","158.303"
"85","PC","Chris Miller","11","2:07.373","25:22.900","Red","Pit","3.158","8.235","11.833","3.775","0.489","12.747","20.267","40.654","10.069","16.146","168.015"
"911","GTLM","Nick Tandy","11","2:04.415","25:39.904","Red","Pit","3.263","8.966","12.400","3.841","0.496","13.770","22.156","35.902","7.705","15.916","165.643"
"20","PC","Don Yount","12","3:11.942","25:43.916","Red","Pit","3.153","8.492","11.805","3.739","0.484","13.304","20.556","103.949","13.672","12.788","169.750"
"96","GTD","Jens Klingmann","11","2:06.233","25:44.797","Red","Pit","3.258","8.788","12.262","3.821","0.491","13.815","21.932","35.086","10.187","16.593","167.330"
"8","PC","Renger Van Der Zande","12","2:02.070","25:47.849","Red","Pit","3.090","8.229","11.903","3.741","0.481","14.052","20.787","33.777","9.498","16.512","170.809"
"44","GTD","John Potter","12","2:13.582","25:59.149","Red","Pit","3.345","9.040","14.027","4.195","0.530","15.319","24.540","37.882","8.665","16.039","155.017"
"6","GTD","Robin Liddell","10","2:37.082","26:07.000","Red","Pit","14.569","10.888","17.562","4.453","0.556","17.758","25.881","41.387","8.249","15.779","147.768"
"4","GTLM","Tommy Milner","12","2:07.069","26:08.359","Red","Pit","3.281","8.513","12.223","3.918","0.572","16.119","22.740","35.884","8.150","15.669","143.635"
"66","GTLM","Dirk Mueller","10","2:13.762","26:09.894","Red","Pit","3.267","8.519","12.187","3.825","0.492","22.429","22.381","36.011","9.059","15.592","166.990"
"90","P","Ryan Dalziel","13","2:09.428","26:12.118","Red","Pit","3.024","8.034","11.887","4.092","0.611","16.993","22.269","38.290","8.443","15.785","134.467"
"52","PC","Jose Gutierrez","13","2:21.417","26:30.074","Red","Pit","3.149","8.298","12.360","4.004","0.598","18.374","26.663","42.648","9.423","15.900","137.390"
"54","PC","Colin Braun","12","2:10.786","26:47.095","Red","Pit","3.292","9.493","14.139","5.001","0.732","18.157","21.889","35.597","6.565","15.921","112.239"
"38","PC","Kenton Koch","13","7:14.401","29:03.071","Green","Pit","3.113","8.160","11.670","3.694","0.477","13.675","20.716","31.456","8.311","333.129","172.241"
"48","GTD","Bryce Miller","12","5:25.834","29:03.460","Green","Pit","3.271","8.876","12.277","3.786","0.485","14.218","21.931","34.335","8.629","218.026","169.400"
"97","GTD","Michael Marsal","12","6:01.762","29:04.575","Green","Pit","3.307","8.901","12.391","3.854","0.496","14.604","22.543","35.796","8.237","251.633","165.643"
"73","GTD","Patrick Lindsey","10","9:14.651","29:05.730","Green","Pit","3.286","9.285","12.535","3.860","0.498","14.082","21.983","32.439","6.898","449.785","164.978"
"540","GTD","Tim Pappas","12","5:47.941","29:08.868","Green","Pit","3.345","8.928","12.647","3.932","0.506","14.663","22.739","37.644","7.293","236.244","162.370"
"9","GTD","Lawson Aschenbach","12","5:50.971","29:15.132","Green","Pit","3.348","8.854","12.512","3.866","0.496","14.668","22.740","35.654","8.162","240.671","165.643"
"50","P","Byron DeFoor","13","5:12.887","29:37.983","Green","Pit","4.604","11.155","18.367","5.978","0.823","20.446","27.459","42.307","10.022","171.726","99.829"
"16","GTD","Spencer Pumpelly","11","6:39.773","29:39.512","Green","Pit","3.262","8.844","12.412","3.820","0.488","13.975","21.963","33.122","7.183","294.704","168.359"
"25","GTLM","Dirk Werner","10","7:04.719","29:45.183","Green","Pit","3.211","8.497","12.712","3.965","0.505","13.501","21.199","34.054","12.279","314.796","162.691"
"100","GTLM","John Edwards","11","7:38.259","29:52.653","Green","Pit","3.230","8.532","12.030","3.784","0.489","13.343","21.099","31.387","9.850","354.515","168.015"
"0","P","Sean Rayhall","8","8:17.861","30:04.555","Green","Pit","3.038","8.648","11.810","3.709","0.475","13.712","20.674","30.723","7.284","397.788","172.967"
"2","P","Scott Sharp","14","5:20.316","30:25.436","Green","Track","222.850","10.334","11.788","3.665","0.471","13.386","20.098","29.494","5.113","3.117","174.435"
"85","PC","Chris Miller","12","5:13.286","30:36.186","Green","Track","207.981","12.297","13.541","3.850","0.495","14.571","21.248","30.620","5.447","3.236","165.978"
"68","GTLM","Alessandro Pier Guidi","13","5:18.045","30:38.550","Green","Track","209.038","13.403","13.746","3.963","0.509","15.206","21.625","31.558","5.636","3.361","161.413"
"911","GTLM","Nick Tandy","12","5:00.141","30:40.045","Green","Track","191.935","12.190","14.217","4.063","0.513","14.777","21.472","31.917","5.690","3.367","160.154"
"66","GTLM","Dirk Mueller","11","4:32.328","30:42.222","Green","Track","166.599","9.719","12.643","3.843","0.492","14.656","21.621","33.659","5.724","3.372","166.990"
"96","GTD","Jens Klingmann","12","4:58.567","30:43.364","Green","Track","188.590","11.383","13.601","4.147","0.549","15.906","21.811","33.351","5.858","3.371","149.652"
"63","GTD","Christina Nielsen","10","5:56.579","30:44.925","Green","Track","240.274","14.042","15.441","4.112","0.559","17.216","22.190","33.219","6.064","3.462","146.975"
"5","P","Christian Fittipaldi","14","6:13.238","30:46.889","Green","Track","272.295","9.701","12.999","3.811","0.504","14.326","20.776","30.321","5.372","3.133","163.014"
"31","P","Eric Curran","13","5:46.036","30:48.317","Green","Track","244.226","9.578","13.371","3.890","0.508","14.227","21.066","30.601","5.418","3.151","161.730"
"6","GTD","Robin Liddell","11","4:42.855","30:49.855","Green","Track","167.208","11.096","13.437","4.038","0.582","16.970","23.197","36.953","5.925","3.449","141.167"
"4","GTLM","Tommy Milner","13","4:43.907","30:52.266","Green","Track","179.511","9.360","12.758","3.985","0.567","15.478","21.711","31.519","5.649","3.369","144.901"
"10","P","Ricky Taylor","11","8:24.128","30:52.700","Green","Track","395.478","11.104","14.150","3.946","0.545","16.583","22.289","31.233","5.616","3.184","150.751"
"38","PC","Kenton Koch","14","1:55.289","30:58.360","Green","Track","14.678","9.100","12.044","3.762","0.509","15.023","20.879","30.568","5.492","3.234","161.413"
"23","GTD","Alex Riberas","12","7:42.373","31:00.753","Green","Track","344.138","11.416","15.180","4.961","0.813","17.060","25.051","34.522","5.823","3.409","101.057"
"48","GTD","Madison Snow","13","2:02.384","31:05.844","Green","Track","14.780","9.549","13.279","3.930","0.503","15.225","22.782","32.963","5.960","3.413","163.338"
"97","GTD","Michael Marsal","13","2:01.808","31:06.383","Green","Track","14.527","9.853","13.226","3.949","0.506","14.859","22.561","32.787","6.096","3.444","162.370"
"33","GTD","Ben Keating","12","6:24.243","31:09.030","Green","Track","267.872","10.588","14.609","4.056","0.513","17.338","25.033","34.105","6.614","3.515","160.154"
"73","GTD","Matthew McMurry","11","2:04.195","31:09.925","Green","Track","14.636","10.558","13.089","3.920","0.541","15.499","22.903","33.572","6.043","3.434","151.865"
"540","GTD","Tim Pappas","13","2:07.942","31:16.810","Green","Track","14.657","9.853","15.085","4.131","0.544","16.282","23.560","34.224","6.120","3.486","151.028"
"44","GTD","John Potter","13","5:19.700","31:18.849","Green","Track","211.184","10.647","13.822","4.021","0.527","15.037","22.385","32.671","5.959","3.447","155.900"
"70","P","Tom Long","13","8:34.616","31:23.339","Green","Track","411.922","9.943","12.370","3.855","0.555","15.040","21.263","30.871","5.619","3.178","148.034"
"90","P","Marc Goossens","14","5:14.010","31:26.128","Green","Pit","188.875","11.856","15.064","3.948","0.521","15.542","22.700","32.630","7.081","15.793","157.695"
"9","GTD","Lawson Aschenbach","13","2:11.960","31:27.092","Green","Track","15.680","10.365","13.838","4.005","0.570","16.493","25.995","35.763","5.829","3.422","144.139"
"22","GTD","Leh Keen","12","8:02.038","31:30.381","Green","Track","374.814","9.379","13.148","3.945","0.508","14.667","22.323","33.945","5.871","3.438","161.730"
"55","P","Jonathan Bomarito","14","9:22.489","31:34.554","Green","Track","453.801","9.422","15.876","5.336","0.704","15.610","22.469","30.558","5.552","3.161","116.703"
"50","P","Byron DeFoor","14","2:07.531","31:45.514","Green","Track","15.176","10.498","14.054","3.933","0.549","16.797","22.584","33.321","7.004","3.615","149.652"
"16","GTD","Corey Lewis","12","2:06.025","31:45.537","Green","Track","16.970","9.687","13.369","3.900","0.497","15.256","24.398","32.601","5.915","3.432","165.310"
"88","PC","Richard Bradley","13","9:15.767","31:48.848","Green","Track","450.137","11.059","13.388","3.829","0.491","14.822","22.238","31.142","5.466","3.195","167.330"
"25","GTLM","Dirk Werner","11","2:06.105","31:51.288","Green","Track","14.914","10.002","14.358","4.073","0.573","16.207","23.523","33.160","5.933","3.362","143.384"
"60","P","Oswaldo Negri Jr.","14","6:51.165","31:51.797","Green","Pit","286.898","10.642","13.606","3.903","0.587","16.140","22.733","33.048","7.613","15.995","139.964"
"100","GTLM","John Edwards","12","2:02.606","31:55.259","Green","Track","14.508","10.079","13.297","3.936","0.548","15.566","22.887","32.466","5.942","3.377","149.925"
"62","GTLM","Toni Vilander","12","10:47.644","31:56.393","Green","Track","535.195","11.022","14.396","4.124","0.568","16.489","23.700","32.772","5.957","3.421","144.646"
"2","P","Scott Sharp","15","1:36.930","32:02.366","Green","Track","3.037","7.928","11.358","3.604","0.466","12.576","20.058","29.555","5.221","3.127","176.307"
"0","P","Gabby Chaves","9","2:03.450","32:08.005","Green","Track","14.744","10.446","13.260","3.796","0.532","15.106","22.004","34.583","5.776","3.203","154.434"
"54","PC","Colin Braun","13","5:27.845","32:14.940","Green","Track","227.360","8.481","11.784","3.712","0.480","12.661","19.824","35.079","5.272","3.192","171.165"
"85","PC","Chris Miller","13","1:41.133","32:17.319","Green","Track","3.158","8.365","12.135","3.786","0.490","13.013","20.527","30.860","5.560","3.239","167.672"
"68","GTLM","Alessandro Pier Guidi","14","1:43.027","32:21.577","Green","Track","3.264","8.469","12.173","3.832","0.496","13.476","21.153","31.175","5.638","3.351","165.643"
"3","GTLM","Jan Magnussen","13","7:13.990","32:23.359","Green","Track","328.119","9.705","13.920","4.007","0.511","14.413","22.363","31.847","5.738","3.367","160.781"
"911","GTLM","Nick Tandy","13","1:44.497","32:24.542","Green","Track","3.243","8.622","12.174","3.809","0.492","13.763","21.054","32.174","5.790","3.376","166.990"
"66","GTLM","Dirk Mueller","12","1:42.919","32:25.141","Green","Track","3.252","8.527","12.136","3.808","0.493","13.412","21.221","31.121","5.619","3.330","166.651"
"5","P","Christian Fittipaldi","15","1:38.540","32:25.429","Green","Track","3.015","8.197","11.425","3.569","0.462","12.963","20.736","29.722","5.338","3.113","177.834"
"31","P","Eric Curran","14","1:39.608","32:27.925","Green","Track","3.060","8.280","11.351","3.561","0.463","13.432","20.546","30.396","5.375","3.144","177.449"
"96","GTD","Jens Klingmann","13","1:46.287","32:29.651","Green","Track","3.246","8.811","12.241","3.822","0.494","13.948","22.057","32.372","5.892","3.404","166.314"
"63","GTD","Christina Nielsen","11","1:47.758","32:32.683","Green","Track","3.327","8.972","12.444","3.896","0.502","14.253","22.452","32.491","5.983","3.438","163.664"
"10","P","Ricky Taylor","12","1:40.326","32:33.026","Green","Track","3.105","8.388","11.729","3.632","0.470","13.490","20.773","30.108","5.452","3.179","174.807"
"6","GTD","Robin Liddell","12","1:46.483","32:36.338","Green","Track","3.282","8.648","12.357","3.847","0.496","14.259","22.038","32.251","5.869","3.436","165.643"
"8","PC","Renger Van Der Zande","13","6:48.715","32:36.564","Green","Track","301.252","17.740","12.083","3.730","0.491","13.977","20.360","30.179","5.694","3.209","167.330"
"4","GTLM","Tommy Milner","14","1:44.288","32:36.554","Green","Track","3.246","8.805","12.307","3.847","0.498","13.769","21.364","31.382","5.713","3.357","164.978"
"38","PC","Kenton Koch","15","1:39.269","32:37.629","Green","Track","3.162","8.220","11.721","3.749","0.487","13.134","20.228","29.955","5.416","3.197","168.704"
"23","GTD","Alex Riberas","13","1:45.598","32:46.351","Green","Track","3.287","8.846","12.360","3.877","0.500","13.800","21.731","32.052","5.738","3.407","164.318"
"52","PC","Jose Gutierrez","14","6:21.484","32:51.558","Green","Track","280.820","9.619","12.116","3.767","0.486","13.492","21.495","31.229","5.269","3.191","169.052"
"48","GTD","Madison Snow","14","1:47.896","32:53.740","Green","Track","3.297","8.827","12.271","3.806","0.488","14.307","22.183","33.330","5.970","3.417","168.359"
"97","GTD","Michael Marsal","14","1:48.424","32:54.807","Green","Track","3.311","8.957","12.313","3.854","0.497","14.529","22.703","32.672","6.129","3.459","165.310"
"33","GTD","Ben Keating","13","1:48.993","32:58.023","Green","Track","3.309","8.988","12.547","3.845","0.493","14.806","22.505","32.915","6.142","3.443","166.651"
"73","GTD","Matthew McMurry","12","1:48.501","32:58.426","Green","Track","3.339","9.031","12.642","3.954","0.507","14.660","22.166","32.782","5.992","3.428","162.049"
"70","P","Tom Long","14","1:39.235","33:02.574","Green","Track","3.081","8.038","11.339","3.644","0.474","13.382","20.772","30.018","5.367","3.120","173.331"
"540","GTD","Tim Pappas","14","1:49.909","33:06.719","Green","Track","3.369","9.103","12.695","3.956","0.511","14.998","22.549","33.141","6.096","3.491","160.781"
"44","GTD","John Potter","14","1:48.255","33:07.104","Green","Track","3.321","8.881","12.464","3.896","0.501","14.221","22.629","32.787","6.061","3.494","163.990"
"55","P","Jonathan Bomarito","15","1:38.171","33:12.725","Green","Track","3.072","8.173","11.310","3.620","0.472","13.188","20.385","29.388","5.438","3.125","174.066"
"9","GTD","Lawson Aschenbach","14","1:45.760","33:12.852","Green","Track","3.284","8.807","12.481","3.873","0.500","14.050","21.609","31.917","5.822","3.417","164.318"
"22","GTD","Leh Keen","13","1:46.535","33:16.916","Green","Track","3.312","8.831","12.438","3.882","0.501","14.078","22.187","32.089","5.800","3.417","163.990"
"88","PC","Richard Bradley","14","1:41.355","33:30.203","Green","Track","3.129","8.390","11.711","3.735","0.485","13.067","20.537","31.502","5.587","3.212","169.400"
"16","GTD","Corey Lewis","13","1:46.265","33:31.802","Green","Track","3.284","8.850","12.418","3.848","0.495","13.954","22.038","32.096","5.869","3.413","165.978"
