"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","SP3"
"22","GTD","Leh Keen","6","4:16.967","14:50.998","Green","Track","174.669","26.778","24.498","11.837","0.442","7.778","4.249","6.716","154.515"
"0","P","Sean Rayhall","7","1:30.788","14:52.963","Green","Track","9.816","27.382","24.269","10.698","0.406","7.609","4.197","6.411","168.215"
"100","GTLM","John Edwards","6","1:18.815","14:55.410","Green","Track","3.105","20.598","24.245","11.790","0.438","7.785","4.224","6.630","155.926"
"6","GTD","Robin Liddell","5","1:39.557","14:56.453","Green","Track","9.600","29.814","26.317","12.012","0.460","9.486","4.796","7.072","148.468"
"73","GTD","Patrick Lindsey","5","8:18.229","14:57.750","Green","Pit","3.161","21.456","24.373","11.812","0.440","8.211","6.964","342.229","155.217"
"60","P","Oswaldo Negri","2","12:25.790","15:00.106","Green","Pit","3.560","23.283","26.303","10.895","0.443","8.822","7.315","290.065","154.166"
"912","GTLM","Frederic Makowiecki","6","1:19.196","15:00.499","Green","Track","3.147","21.044","24.224","11.785","0.441","7.754","4.100","6.701","154.865"
"31","P","Eric Curran","5","1:32.238","15:08.494","Green","Pit","3.157","22.599","25.880","11.117","0.459","8.772","7.068","13.186","148.792"
"90","P","Ryan Dalziel","2","9:25.709","15:09.037","Green","Track","375.330","31.431","27.424","11.055","0.454","8.577","4.520","6.670","150.431"
"27","GTD","Fabio Babini","9","1:22.121","15:12.222","Green","Track","3.303","22.433","24.756","11.753","0.437","8.150","4.308","6.981","156.283"
"62","GTLM","Toni Vilander","2","1:27.071","15:13.635","Green","Track","3.565","25.069","26.424","11.801","0.441","8.522","4.390","6.859","154.865"
"97","GTD","Markus Palttala","6","1:19.822","15:13.857","Green","Track","3.201","20.875","24.157","11.643","0.434","8.327","4.429","6.756","157.363"
"25","GTLM","Dirk Werner","6","1:18.572","15:14.058","Green","Track","2.993","19.941","24.324","11.481","0.432","8.266","4.512","6.623","158.091"
"55","P","Tristan Nunez","3","1:17.871","15:17.648","Green","Track","3.215","21.580","23.304","10.645","0.417","8.112","4.329","6.269","163.778"
"52","PC","Tom Kimber-Smith","4","1:19.367","15:18.794","Green","Track","3.206","21.522","24.869","11.182","0.424","7.432","4.253","6.479","161.074"
"85","PC","Stephen Simpson","9","1:14.774","15:21.247","Green","Track","2.997","19.445","23.023","11.206","0.425","7.518","3.932","6.228","160.695"
"20","PC","Johnny Mowlem","5","1:15.367","15:25.350","Green","Track","3.050","20.208","22.922","11.180","0.424","7.328","3.866","6.389","161.074"
"70","P","Joel Miller","6","1:13.580","15:26.346","Green","Track","2.878","19.590","22.746","10.600","0.405","7.284","3.915","6.162","168.631"
"911","GTLM","Nick Tandy","5","1:17.788","15:32.183","Green","Track","3.106","20.363","23.655","11.833","0.445","7.719","4.126","6.541","153.473"
"23","GTD","Mario Farnbacher","5","1:19.959","15:45.248","Green","Track","3.268","20.842","24.433","11.986","0.448","8.045","4.173","6.764","152.445"
"5","P","Joao Barbosa","5","1:16.785","15:46.944","Green","Track","3.179","21.001","23.323","10.803","0.408","7.734","4.058","6.279","167.391"
"44","GTD","Andy Lally","7","1:27.078","15:54.116","Green","Pit","3.011","20.703","23.797","11.713","0.436","7.955","6.050","13.413","156.641"
"10","P","Jordan Taylor","7","1:21.271","15:57.116","Green","Pit","2.764","19.129","22.150","10.766","0.406","6.938","5.681","13.437","168.215"
"48","GTD","Madison Snow","6","1:18.376","16:04.882","Green","Track","3.136","20.949","23.824","11.656","0.434","7.675","4.174","6.528","157.363"
"54","PC","Colin Braun","3","4:52.362","16:06.639","Green","Pit","2.988","20.976","22.869","11.131","0.423","7.518","6.836","219.621","161.455"
"0","P","Sean Rayhall","8","1:15.108","16:08.071","Green","Track","2.946","19.999","23.300","10.697","0.405","7.462","4.085","6.214","168.631"
"22","GTD","Leh Keen","7","1:19.041","16:10.039","Green","Track","3.098","21.026","24.114","11.725","0.435","7.760","4.209","6.674","157.001"
"38","PC","James French","4","4:32.230","16:10.194","Green","Pit","3.114","21.632","23.688","11.052","0.420","7.686","7.735","196.903","162.608"
"100","GTLM","John Edwards","7","1:18.021","16:13.431","Green","Track","3.022","20.650","23.912","11.836","0.441","7.449","4.018","6.693","154.865"
"912","GTLM","Frederic Makowiecki","7","1:18.431","16:18.930","Green","Track","3.138","20.554","23.830","11.757","0.440","7.811","3.974","6.927","155.217"
"6","GTD","Robin Liddell","6","1:22.675","16:19.128","Green","Track","3.307","22.315","24.815","11.879","0.442","8.303","4.394","7.220","154.515"
"90","P","Ryan Dalziel","3","1:17.807","16:26.844","Green","Track","3.235","21.863","23.486","10.853","0.409","7.603","4.059","6.299","166.982"
"96","GTD","Jens Klingmann","8","3:22.978","16:28.997","Green","Pit","3.321","20.840","24.044","11.755","0.440","8.345","6.712","127.521","155.217"
"73","GTD","Patrick Lindsey","6","1:33.889","16:31.639","Green","Track","9.614","27.978","25.128","11.845","0.443","7.932","4.254","6.695","154.166"
"55","P","Tristan Nunez","4","1:15.981","16:33.629","Green","Track","2.849","20.652","23.499","10.637","0.405","7.632","4.109","6.198","168.631"
"27","GTD","Fabio Babini","10","1:21.478","16:33.700","Green","Track","3.228","22.346","24.602","11.766","0.436","7.920","4.313","6.867","156.641"
"62","GTLM","Toni Vilander","3","1:21.380","16:35.015","Green","Track","3.169","22.189","24.523","11.765","0.442","8.283","4.234","6.775","154.515"
"52","PC","Tom Kimber-Smith","5","1:16.947","16:35.741","Green","Track","2.933","20.240","23.771","11.083","0.418","7.769","4.404","6.329","163.386"
"85","PC","Stephen Simpson","10","1:16.426","16:37.673","Green","Track","3.070","19.786","23.518","11.155","0.422","7.953","4.237","6.285","161.838"
"97","GTD","Markus Palttala","7","1:25.022","16:38.879","Green","Track","3.770","22.504","24.683","11.700","0.489","10.034","5.225","6.617","139.664"
"9","GTD","Lawson Aschenbach","7","2:07.192","16:40.356","Green","Pit","3.175","22.176","24.624","11.869","0.441","8.027","6.845","50.035","154.865"
"70","P","Joel Miller","7","1:15.253","16:41.599","Green","Track","2.888","19.566","23.434","10.585","0.403","7.448","4.316","6.613","169.468"
"20","PC","Johnny Mowlem","6","1:17.390","16:42.740","Green","Track","3.051","19.877","24.669","11.123","0.420","7.426","3.872","6.952","162.608"
"60","P","Oswaldo Negri","3","1:43.026","16:43.132","Green","Track","9.838","31.793","29.012","10.995","0.416","8.164","4.716","8.092","164.172"
"25","GTLM","Dirk Werner","7","1:33.108","16:47.166","Green","Pit","3.193","22.241","24.745","11.562","0.445","8.325","7.996","14.601","153.473"
"911","GTLM","Nick Tandy","6","1:17.404","16:49.587","Green","Track","3.046","20.254","23.589","11.826","0.445","7.600","4.080","6.564","153.473"
"16","GTD","Spencer Pumpelly","8","3:43.592","16:52.679","Green","Pit","3.159","21.440","23.949","11.622","0.540","8.976","6.979","146.927","126.473"
"66","GTLM","Joey Hand","5","10:43.502","16:53.590","Green","Track","387.368","28.974","25.593","11.726","0.439","8.301","4.392","6.743","155.571"
"5","P","Joao Barbosa","6","1:14.005","17:00.949","Green","Track","2.976","19.859","22.497","10.838","0.410","7.462","3.880","6.083","166.574"
"23","GTD","Mario Farnbacher","6","1:19.907","17:05.155","Green","Track","3.216","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000"
"0","P","Sean Rayhall","11","1:13.553","17:21.624","Green","Track","2.831","19.134","0.000","0.000","0.000","0.000","0.000","0.000","0.000"
"48","GTD","Bryan Sellers","9","1:18.338","17:23.220","Green","Track","3.232","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000"
"88","PC","Richard Bradley","2","15:59.715","18:29.634","Green","Track","853.558","37.757","31.093","14.878","0.539","9.459","4.984","7.447","126.708"
"31","P","Eric Curran","7","3:25.383","18:33.877","Green","Track","117.333","30.000","26.572","0.000","0.000","8.835","4.463","6.633","0.000"
"23","GTD","Mario Farnbacher","9","1:28.801","18:33.956","Green","Pit","3.216","20.651","24.032","11.859","0.444","0.000","0.000","13.849","153.819"
"0","P","Sean Rayhall","11","2:26.479","18:34.550","Green","Track","2.831","19.134","22.510","10.650","0.404","7.103","4.090","6.204","169.048"
"33","GTD","Jeroen Bleekemolen","8","5:01.524","18:45.389","Green","Pit","3.112","22.512","24.938","11.761","0.440","8.386","6.909","223.466","155.217"
"22","GTD","Leh Keen","11","1:18.997","18:51.391","Green","Track","3.100","20.973","23.992","11.777","0.440","7.664","4.306","6.745","155.217"
"912","GTLM","Frederic Makowiecki","10","1:17.692","18:55.034","Green","Track","3.082","20.451","23.674","11.780","0.442","7.622","4.013","6.628","154.515"
"90","P","Ryan Dalziel","6","1:13.139","18:55.129","Green","Track","2.929","19.220","22.452","10.781","0.405","7.180","3.939","6.233","168.631"
"38","PC","James French","8","1:16.162","18:57.116","Green","Track","2.949","19.711","24.097","11.182","0.424","7.447","4.009","6.343","161.074"
"100","GTLM","John Edwards","10","1:27.279","18:57.884","Green","Pit","3.031","20.617","23.935","11.817","0.442","7.566","5.978","13.893","154.515"
"55","P","Tristan Nunez","6","1:12.558","18:59.224","Green","Track","2.699","18.916","22.347","10.599","0.406","7.581","3.978","6.032","168.215"
"54","PC","Jonathan Bennett","7","1:17.352","19:01.688","Green","Track","3.029","20.527","24.047","11.223","0.424","7.543","4.217","6.342","161.074"
"52","PC","Tom Kimber-Smith","7","1:14.943","19:09.590","Green","Track","2.921","19.242","22.844","11.196","0.425","7.678","4.214","6.423","160.695"
"73","GTD","Patrick Lindsey","9","1:18.693","19:09.623","Green","Track","3.124","20.691","24.026","11.775","0.442","7.696","4.222","6.717","154.515"
"85","PC","Stephen Simpson","14","1:15.524","19:10.840","Green","Track","3.095","20.140","23.090","11.179","0.424","7.440","3.898","6.258","161.074"
"70","P","Joel Miller","11","1:14.825","19:11.404","Green","Track","2.863","20.850","22.717","10.584","0.404","7.216","4.066","6.125","169.048"
"44","GTD","Andy Lally","10","3:19.494","19:13.610","Green","Track","119.190","24.329","23.897","12.575","0.484","8.146","4.229","6.644","141.106"
"20","PC","Johnny Mowlem","9","1:15.958","19:15.655","Green","Track","2.966","20.258","23.682","11.094","0.419","7.265","3.892","6.382","162.996"
"62","GTLM","Toni Vilander","5","1:19.385","19:17.406","Green","Track","3.070","21.120","24.270","11.764","0.440","7.974","4.166","6.581","155.217"
"97","GTD","Markus Palttala","11","1:19.677","19:18.373","Green","Track","3.105","20.858","24.848","11.637","0.434","7.886","4.237","6.672","157.363"
"60","P","Oswaldo Negri","7","1:15.962","19:22.087","Green","Track","2.982","19.969","23.276","10.859","0.413","7.590","4.492","6.381","165.364"
