"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","SPS"
"88","PC","Ashley Freiberg","25","1:22.641","57:41.914","Green","Track","0.615","6.867","7.407","11.571","7.972","10.123","12.003","18.236","1.915","5.932","134.146"
"8","PC","Alex Popow","30","1:21.475","57:44.019","Green","Track","0.612","6.836","7.658","11.561","8.079","10.434","11.986","17.241","1.779","5.289","134.804"
"4","GTLM","Oliver Gavin","30","1:20.487","57:46.312","Green","Track","0.636","7.083","7.201","11.358","8.215","10.284","12.020","16.526","1.715","5.449","129.717"
"54","PC","Colin Braun","34","1:18.684","57:56.046","Green","Track","0.606","6.826","7.134","11.313","7.931","9.963","11.626","16.428","1.670","5.187","136.139"
"66","GTLM","Dirk Muller","24","1:20.275","58:03.514","Green","Track","0.639","7.117","7.184","11.089","8.074","10.204","12.136","16.556","1.762","5.514","129.108"
"100","GTLM","Lucas Luhr","22","5:46.668","58:05.715","Green","Track","0.000","0.000","14.703","14.247","9.201","12.268","14.424","21.849","1.853","5.583","0.000"
"5","P","Christian Fittipaldi","32","1:29.943","58:11.357","Green","Pit","0.592","6.660","7.100","10.995","7.732","9.874","11.564","16.400","3.808","15.218","139.358"
"70","P","Tom Long","31","1:30.915","58:18.083","Green","Pit","0.585","6.566","7.139","11.380","7.741","10.133","11.612","16.820","3.669","15.270","141.026"
"60","P","John Pew","31","1:19.072","58:22.378","Green","Track","0.594","6.739","7.279","11.209","7.800","10.155","11.710","16.789","1.666","5.131","138.889"
"3","GTLM","Antonio Garcia","27","1:20.221","58:26.711","Green","Track","0.641","7.112","7.393","11.125","8.102","10.242","11.931","16.277","1.827","5.571","128.705"
"52","PC","Tom Kimber-Smith","32","1:21.420","58:29.621","Green","Track","0.605","6.792","7.692","11.764","8.337","10.166","11.860","17.241","1.719","5.244","136.364"
"85","PC","Misha Goikhberg","29","1:24.920","58:31.716","Green","Track","0.661","7.550","7.811","11.960","8.763","10.929","11.853","18.252","1.830","5.311","124.811"
"20","PC","Tomy Drissi","33","1:20.392","58:38.930","Green","Track","0.608","6.849","7.352","11.483","8.014","10.378","11.871","16.831","1.736","5.270","135.691"
"912","GTLM","Frederic Makowiecki","28","1:19.762","58:42.494","Green","Track","0.639","7.108","7.069","11.047","7.999","10.108","11.956","16.665","1.708","5.463","129.108"
"38","PC","James French","25","1:32.792","58:44.160","Green","Pit","0.600","6.770","7.264","11.344","7.916","10.382","11.777","17.354","4.005","15.380","137.500"
"55","P","Jonathan Bomarito","26","1:32.227","58:44.998","Green","Pit","0.588","6.638","7.380","11.198","7.681","10.066","11.530","17.766","3.989","15.391","140.306"
"68","GTLM","Alessandro Balzan","37","1:23.719","58:50.763","Green","Track","0.642","7.144","7.815","12.283","8.452","10.621","12.363","17.192","1.726","5.481","128.505"
"62","GTLM","Toni Vilander","31","1:20.118","59:01.818","Green","Track","0.638","7.144","7.139","11.275","8.067","10.183","12.033","16.414","1.730","5.495","129.310"
"88","PC","Ashley Freiberg","26","1:22.595","59:04.509","Green","Track","0.693","7.712","7.692","11.567","8.176","10.286","12.052","17.478","1.707","5.232","119.048"
"0","P","Andy Meyrick","23","1:37.418","59:05.049","Green","Pit","0.586","6.591","7.561","12.179","8.097","10.740","13.532","18.234","4.340","15.558","140.785"
"8","PC","Alex Popow","31","1:21.508","59:05.527","Green","Track","0.610","6.858","7.479","11.513","8.093","10.341","11.913","17.640","1.780","5.281","135.246"
"25","GTLM","Bill Auberlen","26","1:35.571","59:05.667","Green","Pit","0.632","7.037","7.460","11.960","8.449","10.367","12.164","17.632","4.378","15.492","130.538"
"4","GTLM","Oliver Gavin","31","1:19.971","59:06.283","Green","Track","0.636","7.070","7.112","11.169","8.082","10.471","11.942","16.363","1.702","5.424","129.717"
"911","GTLM","Nick Tandy","28","1:34.043","59:06.563","Green","Pit","0.640","7.128","6.944","11.050","8.146","10.200","12.249","17.429","4.490","15.767","128.906"
"54","PC","Colin Braun","35","1:18.101","59:14.147","Green","Track","0.603","6.827","7.003","11.062","7.807","9.938","11.515","16.472","1.697","5.177","136.816"
"100","GTLM","Lucas Luhr","23","1:24.812","59:30.527","Green","Track","0.643","7.151","8.605","12.484","8.418","10.770","12.443","17.101","1.737","5.460","128.305"
"67","GTLM","Ryan Briscoe","13","13:03.345","59:38.756","Green","Track","0.000","0.000","18.574","15.236","9.743","12.300","13.379","18.457","1.806","5.575","0.000"
"66","GTLM","Dirk Muller","25","1:37.735","59:41.249","Green","Track","0.642","7.160","22.201","12.200","8.532","10.637","11.989","17.139","1.744","5.491","128.505"
"60","P","John Pew","32","1:19.608","59:41.986","Green","Track","0.600","6.748","7.440","11.312","8.029","10.072","11.711","16.978","1.645","5.073","137.500"
"52","PC","Tom Kimber-Smith","33","1:19.735","59:49.356","Green","Track","0.608","6.830","7.354","11.299","7.983","10.162","11.749","16.681","1.773","5.296","135.691"
"85","PC","Misha Goikhberg","30","1:23.186","59:54.902","Green","Track","0.610","6.849","7.549","11.865","8.148","10.433","12.360","18.283","1.799","5.290","135.246"
"20","PC","Tomy Drissi","34","1:20.459","59:59.389","Green","Track","0.610","6.869","7.372","11.556","8.002","10.364","11.823","16.863","1.746","0.000","135.246"
"3","GTLM","Antonio Garcia","28","1:33.863","1:00:00.574","Green","Pit","0.642","7.131","7.313","11.535","8.392","10.603","12.156","16.649","4.272","15.170","128.505"
"68","GTLM","Alessandro Balzan","38","1:21.544","1:00:12.307","Green","Track","0.638","7.158","7.389","11.440","8.202","10.448","12.280","16.716","1.753","5.520","129.310"
"912","GTLM","Frederic Makowiecki","29","1:33.718","1:00:16.212","Green","Pit","0.638","7.121","7.503","11.455","8.137","10.561","12.219","16.734","4.137","15.213","129.310"
"8","PC","Alex Popow","32","1:22.388","1:00:27.915","Green","Track","0.608","6.837","8.117","12.045","8.230","10.303","12.001","17.301","1.721","5.225","135.691"
"4","GTLM","Oliver Gavin","32","1:25.453","1:00:31.736","Green","Track","0.633","7.049","7.725","12.157","8.261","10.391","13.791","18.107","1.800","5.539","130.332"
"54","PC","Colin Braun","36","1:19.440","1:00:33.587","Green","Track","0.602","6.827","7.376","11.004","7.875","9.973","11.439","17.526","1.672","5.146","137.043"
"62","GTLM","Toni Vilander","32","1:32.959","1:00:34.777","Green","Pit","0.639","7.143","7.187","11.271","8.106","10.219","12.063","16.535","4.757","15.039","129.108"
"88","PC","Ashley Freiberg","27","1:43.239","1:00:47.748","Green","Pit","0.606","6.808","9.386","13.820","8.777","11.518","12.996","19.523","4.448","15.357","136.139"
"100","GTLM","Lucas Luhr","24","1:20.910","1:00:51.437","Green","Track","0.637","7.110","7.466","11.475","8.170","10.326","12.087","16.505","1.707","5.427","129.513"
"66","GTLM","Dirk Muller","26","1:20.277","1:01:01.526","Green","Track","0.644","7.123","7.335","11.110","8.156","10.154","11.846","16.601","1.782","5.526","128.106"
"67","GTLM","Ryan Briscoe","14","1:26.059","1:01:04.815","Green","Track","0.650","7.239","7.983","12.342","8.746","11.628","12.455","17.735","1.757","5.524","126.923"
"60","P","John Pew","33","1:25.213","1:01:07.199","Green","Track","0.586","6.638","7.704","12.702","8.542","10.504","13.485","18.305","1.663","5.084","140.785"
"52","PC","Tom Kimber-Smith","34","1:19.508","1:01:08.864","Green","Track","0.611","6.863","7.553","11.282","7.926","10.074","11.767","16.463","1.726","5.243","135.025"
"85","PC","Misha Goikhberg","31","1:22.470","1:01:17.372","Green","Track","0.610","6.870","7.413","11.849","8.149","10.562","11.996","17.952","1.793","5.276","135.246"
"20","PC","Tomy Drissi","35","1:20.316","1:01:19.705","Green","Track","0.608","6.884","7.489","11.429","8.025","10.337","11.892","16.675","1.733","5.244","135.691"
"68","GTLM","Alessandro Balzan","39","1:21.256","1:01:33.563","Green","Track","0.641","7.171","7.329","11.321","8.259","10.386","12.201","16.695","1.734","5.519","128.705"
"8","PC","Alex Popow","33","1:21.149","1:01:49.064","Green","Track","0.608","6.892","7.563","11.528","8.095","10.303","11.981","17.319","1.673","5.187","135.691"
"4","GTLM","Oliver Gavin","33","1:19.960","1:01:51.696","Green","Track","0.643","7.113","7.263","11.111","8.081","10.175","11.942","16.455","1.725","5.452","128.305"
"54","PC","Colin Braun","37","1:30.575","1:02:04.162","Green","Pit","0.600","6.774","7.065","11.019","7.792","9.943","11.531","16.943","3.562","15.346","137.500"
"100","GTLM","Lucas Luhr","25","1:20.036","1:02:11.473","Green","Track","0.634","7.087","7.318","11.223","8.118","10.175","12.012","16.335","1.709","5.425","130.126"
"66","GTLM","Dirk Muller","27","1:19.913","1:02:21.439","Green","Track","0.640","7.149","7.333","11.120","8.045","10.134","11.888","16.292","1.791","5.521","128.906"
"67","GTLM","Ryan Briscoe","15","1:22.611","1:02:27.426","Green","Track","0.642","7.215","7.861","11.620","8.282","10.758","12.111","16.907","1.726","5.489","128.505"
"52","PC","Tom Kimber-Smith","35","1:20.788","1:02:29.652","Green","Track","0.608","6.831","7.420","11.244","7.864","10.043","11.619","18.227","1.704","5.228","135.691"
"85","PC","Misha Goikhberg","32","1:21.863","1:02:39.235","Green","Track","0.608","6.851","7.634","11.623","8.130","10.313","12.027","17.617","1.783","5.277","135.691"
"20","PC","Tomy Drissi","36","1:20.151","1:02:39.856","Green","Track","0.607","6.876","7.425","11.458","7.955","10.284","11.767","16.848","1.718","5.213","135.914"
"60","P","John Pew","34","1:34.990","1:02:42.189","Green","Pit","0.590","6.656","7.278","11.024","7.938","10.806","12.320","18.454","4.438","15.486","139.831"
"68","GTLM","Alessandro Balzan","40","1:23.022","1:02:56.585","Green","Track","0.644","7.176","7.670","12.305","8.359","10.524","12.346","16.783","1.723","5.492","128.106"
"10","P","Ricky Taylor","30","7:35.181","1:02:57.219","Green","Track","0.000","0.000","14.898","13.602","7.994","10.711","11.539","16.361","1.628","5.074","0.000"
"38","PC","Kyle Marcelli","26","4:20.227","1:03:04.387","Green","Track","0.000","0.000","15.117","14.436","10.556","14.412","13.861","19.294","1.773","5.242","0.000"
"0","P","Katherine Legge","24","4:06.805","1:03:11.854","Green","Track","0.000","0.000","15.597","15.543","9.876","13.216","13.916","22.377","1.780","5.131","0.000"
"8","PC","Alex Popow","34","1:23.386","1:03:12.450","Green","Track","0.606","6.877","7.391","11.455","8.040","10.356","11.921","19.837","1.706","5.197","136.139"
"4","GTLM","Oliver Gavin","34","1:22.579","1:03:14.275","Green","Track","0.638","7.083","7.187","11.081","8.066","10.237","11.931","19.086","1.783","5.487","129.310"
"31","P","Eric Curran","31","7:56.708","1:03:16.079","Green","Pit","0.000","0.000","14.253","14.485","9.293","12.788","12.837","19.417","4.177","15.396","0.000"
"70","P","Joel Miller","32","5:06.757","1:03:24.840","Green","Track","0.000","0.000","14.040","14.520","9.591","12.615","13.120","18.768","1.872","5.202","0.000"
"100","GTLM","Lucas Luhr","26","1:20.002","1:03:31.475","Green","Track","0.634","7.076","7.229","11.116","8.054","10.234","12.019","16.450","1.724","5.466","130.126"
"911","GTLM","Patrick Pilet","29","4:29.685","1:03:36.248","Green","Pit","0.000","0.000","13.285","13.302","8.664","11.159","12.944","18.155","4.512","15.282","0.000"
"66","GTLM","Dirk Muller","28","1:19.794","1:03:41.233","Green","Track","0.640","7.141","7.201","11.102","8.052","10.153","11.903","16.343","1.763","5.496","128.906"
"67","GTLM","Ryan Briscoe","16","1:20.601","1:03:48.027","Green","Track","0.640","7.178","7.471","11.335","8.040","10.296","11.911","16.503","1.729","5.498","128.906"
"52","PC","Tom Kimber-Smith","36","1:18.998","1:03:48.650","Green","Track","0.606","6.794","7.363","11.255","7.921","10.112","11.685","16.361","1.702","5.199","136.139"
"85","PC","Misha Goikhberg","33","1:26.395","1:04:05.630","Green","Track","0.609","6.848","7.598","11.576","8.587","10.761","15.113","18.176","1.810","5.317","135.468"
"3","GTLM","Jan Magnussen","29","4:07.617","1:04:08.191","Green","Track","0.000","0.000","17.295","14.821","10.104","12.406","14.101","18.926","1.805","5.520","0.000"
"62","GTLM","Toni Vilander","33","3:40.463","1:04:15.240","Green","Track","0.000","0.000","14.624","14.016","9.385","12.068","15.030","19.043","1.882","5.602","0.000"
"10","P","Ricky Taylor","31","1:19.273","1:04:16.492","Green","Track","0.594","6.690","7.187","12.009","7.773","9.960","12.146","16.133","1.672","5.109","138.889"
"25","GTLM","Bill Auberlen","27","5:19.384","1:04:25.051","Green","Track","0.000","0.000","13.694","14.964","9.078","11.383","13.622","18.017","1.792","5.548","0.000"
"68","GTLM","Alessandro Balzan","41","1:37.392","1:04:33.977","Green","Pit","0.642","7.172","7.925","12.308","8.236","10.384","13.331","17.528","4.718","15.148","128.505"
"38","PC","Kyle Marcelli","27","1:29.922","1:04:34.309","Green","Track","0.608","6.832","9.749","13.632","8.774","11.365","13.663","18.410","1.700","5.189","135.691"
"8","PC","Alex Popow","35","1:25.056","1:04:37.506","Green","Track","0.604","6.795","8.399","12.276","8.128","10.857","13.402","17.717","1.691","5.187","136.589"
"5","P","Christian Fittipaldi","33","6:27.705","1:04:39.062","Green","Track","0.000","0.000","13.982","13.838","9.111","12.279","13.576","18.687","1.720","5.115","0.000"
"4","GTLM","Oliver Gavin","35","1:27.497","1:04:41.772","Green","Track","0.638","7.093","7.275","12.779","8.292","10.676","13.689","19.912","1.714","5.429","129.310"
"70","P","Joel Miller","33","1:21.911","1:04:46.751","Green","Track","0.589","6.632","7.942","12.148","8.091","10.700","11.825","17.162","1.756","5.066","140.068"
"100","GTLM","Lucas Luhr","27","1:19.744","1:04:51.219","Green","Track","0.634","7.098","7.239","11.128","8.070","10.122","11.952","16.304","1.733","5.464","130.126"
"20","PC","Tomy Drissi","37","2:17.296","1:04:57.152","Green","Pit","0.605","6.832","7.549","11.637","8.374","10.575","48.287","23.158","4.908","15.371","136.364"
"0","P","Katherine Legge","25","1:47.020","1:04:58.874","Green","Pit","0.589","6.787","8.811","14.922","9.627","11.906","13.233","20.845","4.756","15.544","140.068"
"67","GTLM","Ryan Briscoe","17","1:20.034","1:05:08.061","Green","Track","0.641","7.174","7.363","11.184","8.108","10.192","11.876","16.303","1.716","5.477","128.705"
"90","P","Ryan Hunter-Reay","28","11:39.552","1:05:14.404","Green","Track","0.000","0.000","14.611","13.491","8.566","11.182","11.916","17.203","1.655","5.097","0.000"
"66","GTLM","Dirk Muller","29","1:34.682","1:05:15.915","Green","Pit","0.638","7.148","8.071","11.464","8.216","10.563","12.291","17.309","3.860","15.122","129.310"
"31","P","Eric Curran","32","2:04.923","1:05:21.002","Green","Track","0.000","0.000","12.615","13.359","8.882","11.675","12.373","18.245","1.680","5.078","0.000"
"52","PC","Tom Kimber-Smith","37","1:33.504","1:05:22.154","Green","Pit","0.605","6.791","8.263","11.363","8.013","10.038","11.712","16.656","4.502","15.561","136.364"
"85","PC","Misha Goikhberg","34","1:22.621","1:05:28.251","Green","Track","0.613","6.889","7.719","11.696","8.202","10.568","11.857","17.998","1.798","5.281","134.584"
"3","GTLM","Jan Magnussen","30","1:25.212","1:05:33.403","Green","Track","0.643","7.115","8.112","11.929","8.435","10.999","12.674","17.526","1.952","5.827","128.305"
"10","P","Ricky Taylor","32","1:17.383","1:05:33.875","Green","Track","0.595","6.706","6.904","10.823","7.711","9.847","11.371","16.701","1.651","5.074","138.655"
"912","GTLM","Frederic Makowiecki","30","5:19.733","1:05:35.945","Green","Track","0.000","0.000","13.065","13.799","8.987","11.397","12.619","19.060","1.792","5.548","0.000"
"62","GTLM","Toni Vilander","34","1:24.929","1:05:40.169","Green","Track","0.645","7.652","8.625","12.213","8.360","10.715","12.455","16.990","1.762","5.512","127.907"
"25","GTLM","Bill Auberlen","28","1:22.215","1:05:47.266","Green","Track","0.646","7.176","7.965","11.621","8.271","10.503","12.215","16.580","1.754","5.484","127.709"
"8","PC","Alex Popow","36","1:22.020","1:05:59.526","Green","Track","0.605","6.819","7.476","11.448","7.969","10.266","12.044","18.524","1.685","5.184","136.364"
"5","P","Christian Fittipaldi","34","1:21.518","1:06:00.580","Green","Track","0.591","6.645","7.761","11.741","7.991","10.499","11.935","17.641","1.645","5.069","139.594"
"4","GTLM","Oliver Gavin","36","1:20.135","1:06:01.907","Green","Track","0.636","7.064","7.200","11.215","8.106","10.204","12.008","16.555","1.714","5.433","129.717"
"70","P","Joel Miller","34","1:19.646","1:06:06.397","Green","Track","0.583","6.544","7.140","12.347","7.996","10.144","11.463","16.621","1.742","5.066","141.509"
"100","GTLM","Lucas Luhr","28","1:19.825","1:06:11.044","Green","Track","0.636","7.069","7.192","11.096","8.123","10.182","12.005","16.350","1.717","5.455","129.717"
"38","PC","Kyle Marcelli","28","1:39.140","1:06:13.449","Green","Pit","0.605","6.809","7.980","12.110","8.363","10.828","12.532","20.046","4.488","15.379","136.364"
"67","GTLM","Ryan Briscoe","18","1:19.645","1:06:27.706","Green","Track","0.636","7.163","7.307","11.140","8.094","10.115","11.835","16.174","1.716","5.465","129.717"
"31","P","Eric Curran","33","1:21.885","1:06:42.887","Green","Track","0.588","6.624","8.020","11.904","7.992","10.951","11.902","17.248","1.627","5.029","140.306"
"90","P","Ryan Hunter-Reay","29","1:32.470","1:06:46.874","Green","Track","0.591","6.677","6.942","11.215","7.725","22.925","12.145","17.484","1.663","5.103","139.594"
"85","PC","Misha Goikhberg","35","1:21.699","1:06:49.950","Green","Track","0.609","6.844","7.557","11.513","8.072","10.862","11.724","17.441","1.793","5.284","135.468"
"10","P","Ricky Taylor","33","1:16.463","1:06:50.338","Green","Track","0.591","6.721","6.964","10.712","7.666","9.766","11.378","15.903","1.656","5.106","139.594"
"3","GTLM","Jan Magnussen","31","1:22.167","1:06:55.570","Green","Track","0.652","7.190","7.646","11.518","8.169","10.514","12.358","16.897","1.746","5.477","126.534"
"912","GTLM","Frederic Makowiecki","31","1:21.507","1:06:57.452","Green","Track","0.645","7.132","7.600","11.380","8.093","10.412","12.462","16.586","1.720","5.477","127.907"
"62","GTLM","Toni Vilander","35","1:22.167","1:07:02.336","Green","Track","0.640","7.123","7.342","11.319","8.038","10.230","12.147","18.078","1.737","5.513","128.906"
"911","GTLM","Patrick Pilet","30","3:30.977","1:07:07.225","Green","Track","0.000","0.000","11.957","11.751","8.278","10.484","12.412","17.507","1.751","5.545","0.000"
"25","GTLM","Bill Auberlen","29","1:20.116","1:07:07.382","Green","Track","0.639","7.125","7.308","11.195","7.917","10.128","11.869","16.791","1.717","5.427","129.108"
"5","P","Christian Fittipaldi","35","1:19.520","1:07:20.100","Green","Track","0.590","6.604","7.459","11.486","8.067","10.248","11.939","16.408","1.640","5.079","139.831"
"8","PC","Alex Popow","37","1:22.451","1:07:21.977","Green","Track","0.604","6.850","7.519","11.905","8.304","11.044","12.217","17.147","1.682","5.179","136.589"
"70","P","Joel Miller","35","1:17.946","1:07:24.343","Green","Track","0.582","6.541","7.068","11.305","7.745","10.076","11.376","16.478","1.720","5.055","141.753"
"100","GTLM","Lucas Luhr","29","1:19.830","1:07:30.874","Green","Track","0.636","7.059","7.239","11.148","8.066","10.149","12.032","16.244","1.763","5.494","129.717"
"4","GTLM","Oliver Gavin","37","1:33.099","1:07:35.006","Green","Pit","0.638","7.061","7.153","11.090","8.065","10.279","12.252","17.407","4.011","15.143","129.310"
"67","GTLM","Ryan Briscoe","19","1:19.102","1:07:46.808","Green","Track","0.640","7.149","7.137","11.057","8.006","10.057","11.820","16.042","1.718","5.476","128.906"
"31","P","Eric Curran","34","1:20.112","1:08:02.999","Green","Track","0.585","6.580","7.543","11.309","7.664","11.121","11.842","16.823","1.619","5.026","141.026"
"90","P","Ryan Hunter-Reay","30","1:17.203","1:08:04.077","Green","Track","0.592","6.679","6.924","11.104","7.601","9.942","11.404","16.168","1.674","5.115","139.358"
"85","PC","Misha Goikhberg","36","1:22.545","1:08:12.495","Green","Track","0.607","6.838","7.780","11.656","8.066","10.412","11.935","18.149","1.811","5.291","135.914"
"3","GTLM","Jan Magnussen","32","1:21.170","1:08:16.740","Green","Track","0.638","7.095","7.480","11.318","8.163","10.496","12.213","16.538","1.751","5.478","129.310"
"912","GTLM","Frederic Makowiecki","32","1:19.778","1:08:17.230","Green","Track","0.640","7.100","7.200","11.053","7.888","10.216","11.946","16.586","1.701","5.448","128.906"
"62","GTLM","Toni Vilander","36","1:19.885","1:08:22.221","Green","Track","0.640","7.134","7.176","11.243","7.983","10.116","12.021","16.364","1.722","5.486","128.906"
"10","P","Ricky Taylor","34","1:32.164","1:08:22.502","Green","Pit","0.599","6.735","7.886","11.600","8.067","10.349","11.700","16.123","3.892","15.213","137.730"
"25","GTLM","Bill Auberlen","30","1:19.753","1:08:27.135","Green","Track","0.630","7.065","7.278","11.158","7.973","10.203","11.940","16.213","1.768","5.525","130.952"
"911","GTLM","Patrick Pilet","31","1:21.337","1:08:28.562","Green","Track","0.646","7.259","8.097","11.291","8.070","10.258","12.160","16.320","1.725","5.511","127.709"
"5","P","Christian Fittipaldi","36","1:17.382","1:08:37.482","Green","Track","0.591","6.629","7.152","11.039","7.797","9.964","11.374","16.101","1.648","5.087","139.594"
"70","P","Joel Miller","36","1:18.757","1:08:43.100","Green","Track","0.583","6.543","7.430","11.290","7.934","10.111","11.535","16.502","1.746","5.083","141.509"
"8","PC","Alex Popow","38","1:33.851","1:08:55.828","Green","Pit","0.606","6.819","7.414","11.509","7.989","10.358","12.087","17.256","4.460","15.353","136.139"
"67","GTLM","Ryan Briscoe","20","1:19.908","1:09:06.716","Green","Track","0.644","7.147","7.051","10.974","7.922","10.310","12.415","16.267","1.709","5.469","128.106"
"52","PC","Tom Kimber-Smith","38","3:48.011","1:09:10.165","Green","Track","0.000","0.000","15.851","15.141","9.435","12.649","13.521","19.494","1.794","5.282","0.000"
"100","GTLM","Lucas Luhr","30","1:40.742","1:09:11.616","Green","Pit","0.638","7.085","8.406","13.043","8.689","11.910","12.869","19.112","3.916","15.074","129.310"
"54","PC","Colin Braun","38","7:09.864","1:09:14.026","Green","Track","0.000","0.000","12.439","11.730","7.934","10.146","11.594","16.989","1.719","5.236","0.000"
"31","P","Eric Curran","35","1:18.393","1:09:21.392","Green","Track","0.586","6.596","7.505","11.074","7.700","10.217","11.546","16.526","1.618","5.025","140.785"
"90","P","Ryan Hunter-Reay","31","1:20.377","1:09:24.454","Green","Track","0.591","6.691","7.076","11.089","7.736","9.961","11.567","18.896","1.665","5.105","139.594"
"85","PC","Misha Goikhberg","37","1:22.288","1:09:34.783","Green","Track","0.614","6.873","7.378","12.015","7.974","10.897","11.817","17.584","1.817","5.319","134.365"
"55","P","Jonathan Bomarito","27","10:51.136","1:09:36.134","Green","Track","0.000","0.000","14.889","12.409","8.175","10.519","11.714","16.945","1.700","5.089","0.000"
"3","GTLM","Jan Magnussen","33","1:20.672","1:09:37.412","Green","Track","0.639","7.098","7.289","11.233","8.072","10.406","12.085","16.605","1.744","5.501","129.108"
"912","GTLM","Frederic Makowiecki","33","1:23.248","1:09:40.478","Green","Track","0.639","7.072","7.236","11.182","8.162","10.336","12.122","19.340","1.705","5.454","129.108"
"62","GTLM","Toni Vilander","37","1:22.911","1:09:45.132","Green","Track","0.639","7.129","7.135","11.116","7.907","10.143","11.950","19.721","1.711","5.460","129.108"
"911","GTLM","Patrick Pilet","32","1:20.032","1:09:48.594","Green","Track","0.643","7.166","7.434","11.038","8.013","10.197","12.064","16.251","1.714","5.512","128.305"
"60","P","John Pew","35","7:07.426","1:09:49.615","Green","Track","0.000","0.000","15.616","14.533","9.937","15.654","14.526","23.324","2.681","6.783","0.000"
"5","P","Christian Fittipaldi","37","1:17.054","1:09:54.536","Green","Track","0.605","6.722","7.055","10.913","7.691","9.873","11.326","16.156","1.643","5.070","136.364"
"25","GTLM","Bill Auberlen","31","1:32.104","1:09:59.239","Green","Pit","0.639","7.121","7.153","11.054","7.955","10.166","12.040","17.045","3.778","15.153","129.108"
"70","P","Joel Miller","37","1:17.413","1:10:00.513","Green","Track","0.585","6.563","6.914","11.204","7.880","9.819","11.269","16.236","1.799","5.144","141.026"
"67","GTLM","Ryan Briscoe","21","1:18.951","1:10:25.667","Green","Track","0.639","7.165","7.124","10.926","7.997","10.052","11.767","16.056","1.740","5.485","129.108"
"54","PC","Colin Braun","39","1:17.704","1:10:31.730","Green","Track","0.607","6.834","6.998","11.013","7.739","9.786","11.531","16.286","1.705","5.205","135.914"
"52","PC","Tom Kimber-Smith","39","1:27.865","1:10:38.030","Green","Track","0.611","6.909","8.402","13.594","8.719","11.221","12.636","18.771","1.747","5.255","135.025"
"31","P","Eric Curran","36","1:17.829","1:10:39.221","Green","Track","0.586","6.577","7.368","10.901","7.769","10.095","11.377","16.526","1.616","5.014","140.785"
"90","P","Ryan Hunter-Reay","32","1:17.316","1:10:41.770","Green","Track","0.593","6.689","6.901","11.108","7.639","9.880","11.533","16.168","1.685","5.120","139.123"
"55","P","Jonathan Bomarito","28","1:18.700","1:10:54.834","Green","Track","0.591","6.691","7.369","11.272","7.761","10.139","11.424","16.737","1.669","5.047","139.594"
"85","PC","Misha Goikhberg","38","1:21.367","1:10:56.150","Green","Track","0.611","6.857","7.488","11.523","7.969","10.326","11.748","17.773","1.804","5.268","135.025"
"3","GTLM","Jan Magnussen","34","1:20.314","1:10:57.726","Green","Track","0.640","7.092","7.352","11.119","8.124","10.400","12.047","16.355","1.735","5.450","128.906"
"912","GTLM","Frederic Makowiecki","34","1:19.893","1:11:00.371","Green","Track","0.639","7.086","7.448","11.117","7.992","10.148","11.905","16.415","1.700","5.443","129.108"
"62","GTLM","Toni Vilander","38","1:22.491","1:11:07.623","Green","Track","0.637","7.106","7.131","11.096","7.942","12.463","12.421","16.484","1.721","5.490","129.513"
"911","GTLM","Patrick Pilet","33","1:19.917","1:11:08.511","Green","Track","0.643","7.168","7.118","10.987","8.034","10.153","12.378","16.259","1.700","5.477","128.305"
"68","GTLM","Alessandro Balzan","42","6:37.234","1:11:11.211","Green","Track","0.000","0.000","13.589","13.308","8.768","14.260","14.129","17.687","1.768","5.526","0.000"
"5","P","Christian Fittipaldi","38","1:21.744","1:11:16.280","Green","Track","0.593","6.622","7.082","11.190","7.890","10.015","14.579","17.069","1.635","5.069","139.123"
"70","P","Joel Miller","38","1:17.176","1:11:17.689","Green","Track","0.587","6.565","7.045","11.066","7.752","9.842","11.354","16.198","1.710","5.057","140.545"
"60","P","John Pew","36","1:35.122","1:11:24.737","Green","Track","0.669","7.693","9.235","14.197","9.404","13.135","14.494","19.266","1.794","5.235","123.318"
"0","P","Katherine Legge","26","6:34.959","1:11:33.833","Green","Track","0.000","0.000","15.352","13.449","8.942","11.259","12.679","17.817","1.680","5.044","0.000"
"4","GTLM","Oliver Gavin","38","4:03.436","1:11:38.442","Green","Track","0.000","0.000","13.310","13.112","8.796","11.387","12.726","17.992","1.735","5.477","0.000"
"67","GTLM","Ryan Briscoe","22","1:31.472","1:11:57.139","Green","Pit","0.640","7.152","7.312","11.091","8.076","10.113","11.859","16.609","3.474","15.146","128.906"
"31","P","Eric Curran","37","1:21.475","1:12:00.696","Green","Track","0.584","6.564","8.425","11.856","8.054","10.769","11.806","16.726","1.650","5.041","141.267"
"52","PC","Tom Kimber-Smith","40","1:28.108","1:12:06.138","Green","Track","0.609","6.838","8.452","12.273","8.282","11.058","14.220","19.177","1.768","5.431","135.468"
"55","P","Jonathan Bomarito","29","1:18.336","1:12:13.170","Green","Track","0.589","6.672","7.676","11.267","7.697","9.927","11.449","16.307","1.689","5.063","140.068"
"85","PC","Misha Goikhberg","39","1:20.293","1:12:16.443","Green","Track","0.606","6.816","7.481","11.242","7.948","10.292","11.721","17.181","1.761","5.245","136.139"
