"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","SPS"
"52","PC","Robert Alon","21","50.845","30:27.745","Green","Track","0.445","0.794","9.561","10.280","13.424","5.193","8.562","2.586","155.899"
"96","GTD","Jens Klingmann","14","3:57.331","30:29.645","Green","Pit","0.469","0.836","9.739","10.696","14.214","5.443","10.726","185.208","147.921"
"7","PC","Sean Rayhall","18","50.199","30:30.272","Green","Track","0.448","0.802","9.300","10.125","13.129","5.097","8.677","2.621","154.855"
"88","PC","Remo Ruscitti","18","49.984","30:31.713","Green","Track","0.444","0.793","9.320","10.029","13.135","4.969","8.693","2.601","156.250"
"8","PC","Renger van der Zande","20","50.490","30:35.483","Green","Track","0.451","0.804","9.550","10.084","13.503","5.015","8.494","2.589","153.825"
"48","GTD","Madison Snow","21","54.690","30:39.840","Green","Track","0.468","0.843","10.472","10.933","13.982","5.618","9.579","2.795","148.237"
"16","GTD","Spencer Pumpelly","17","55.828","30:41.562","Green","Track","0.467","0.831","10.611","11.543","14.530","5.592","9.455","2.799","148.555"
"44","GTD","Andy Lally","16","54.730","30:44.103","Green","Track","0.471","0.839","9.885","10.543","14.655","5.867","9.639","2.831","147.293"
"27","GTD","Lawrence DeGeorge","16","1:00.819","30:45.578","Green","Track","0.491","0.872","12.198","12.239","15.142","6.544","10.391","2.942","141.293"
"66","GTLM","Joey Hand","6","51.711","30:52.296","Green","Track","0.466","0.829","9.642","10.207","13.556","5.238","9.040","2.733","148.873"
"4","GTLM","Oliver Gavin","21","51.516","30:57.220","Green","Track","0.466","0.830","9.645","10.318","13.421","5.192","8.923","2.721","148.873"
"85","PC","Stephen Simpson","21","49.413","30:58.490","Green","Track","0.440","0.789","9.275","9.913","12.989","5.076","8.355","2.576","157.670"
"54","PC","Colin Braun","17","49.139","30:58.944","Green","Track","0.437","0.780","9.246","10.010","12.850","4.906","8.349","2.561","158.753"
"38","PC","James French","18","50.173","31:05.909","Green","Track","0.445","0.795","9.576","10.070","13.078","5.063","8.536","2.610","155.899"
"97","GTD","Michael Marsal","20","54.399","31:10.007","Green","Track","0.469","0.836","10.198","10.840","14.034","5.669","9.589","2.764","147.921"
"67","GTLM","Ryan Briscoe","15","53.379","31:10.157","Green","Track","0.462","0.823","9.861","10.377","13.835","5.726","9.540","2.755","150.162"
"3","GTLM","Jan Magnussen","21","51.809","31:14.787","Green","Track","0.472","0.845","9.717","10.163","13.561","5.276","9.024","2.751","146.981"
"25","GTLM","Bill Auberlen","20","51.972","31:15.947","Green","Track","0.461","0.823","9.640","10.340","13.767","5.311","8.916","2.714","150.488"
"62","GTLM","Toni Vilander","18","3:21.843","31:18.035","Green","Pit","0.463","0.827","9.795","10.619","14.489","6.992","12.762","145.896","149.838"
"52","PC","Robert Alon","22","50.808","31:18.553","Green","Track","0.439","0.787","9.452","10.195","13.257","5.320","8.740","2.618","158.030"
"911","GTLM","Nick Tandy","20","51.929","31:18.640","Green","Track","0.468","0.835","9.602","10.235","13.493","5.375","9.156","2.765","148.237"
"88","PC","Remo Ruscitti","19","51.450","31:23.163","Green","Track","0.441","0.789","9.270","10.150","13.026","6.348","8.822","2.604","157.313"
"8","PC","Renger van der Zande","21","49.310","31:24.793","Green","Track","0.441","0.789","9.329","9.972","12.882","4.917","8.393","2.587","157.313"
"540","GTD","Andy Pilgrim","18","3:50.322","31:25.968","Green","Pit","0.481","0.858","10.491","11.375","14.320","5.755","13.030","174.012","144.231"
"912","GTLM","Earl Bamber","15","1:00.766","31:27.710","Green","Track","0.000","0.000","12.193","11.049","13.607","5.367","9.243","2.769","0.000"
"16","GTD","Spencer Pumpelly","18","54.643","31:36.205","Green","Track","0.472","0.838","10.033","10.819","14.260","5.886","9.558","2.777","146.981"
"96","GTD","Bret Curtis","15","1:10.769","31:40.414","Green","Track","0.000","0.000","14.051","12.665","17.412","6.867","10.360","2.894","0.000"
"22","GTD","Leh Keen","15","4:01.822","31:40.647","Green","Track","0.000","0.000","12.259","10.946","14.240","5.725","10.214","2.825","0.000"
"27","GTD","Lawrence DeGeorge","17","57.961","31:43.539","Green","Track","0.491","0.871","11.113","11.523","14.829","6.130","10.143","2.861","141.293"
"66","GTLM","Joey Hand","7","51.981","31:44.277","Green","Track","0.463","0.827","9.762","10.233","13.665","5.255","9.053","2.723","149.838"
"4","GTLM","Oliver Gavin","21","51.727","31:48.947","Green","Track","0.463","0.828","9.678","10.340","13.510","5.238","8.954","2.716","149.838"
"44","GTD","Andy Lally","17","1:06.122","31:50.225","Green","Pit","0.478","0.849","9.982","10.519","14.320","5.643","11.956","12.375","145.136"
"85","PC","Stephen Simpson","22","54.873","31:53.363","Green","Track","0.439","0.788","9.491","11.102","16.622","5.402","8.459","2.570","158.030"
"38","PC","James French","19","49.580","31:55.489","Green","Track","0.445","0.797","9.349","9.993","13.034","4.956","8.427","2.579","155.899"
"67","GTLM","Ryan Briscoe","16","52.665","32:02.822","Green","Track","0.466","0.828","10.045","10.651","13.556","5.324","9.077","2.718","148.873"
"73","GTD","Jorg Bergmeister","16","4:41.867","32:06.005","Green","Pit","0.476","0.847","10.004","10.788","13.921","5.505","11.581","228.745","145.746"
"3","GTLM","Jan Magnussen","22","51.960","32:06.747","Green","Track","0.467","0.836","9.674","10.193","13.641","5.308","9.085","2.756","148.555"
"52","PC","Robert Alon","23","50.978","32:09.531","Green","Track","0.445","0.795","9.532","10.471","13.412","5.162","8.568","2.593","155.899"
"33","GTD","Jeroen Bleekemolen","17","3:03.068","32:12.275","Green","Pit","0.467","0.832","10.843","11.403","14.504","5.542","11.581","197.289","148.555"
"88","PC","Remo Ruscitti","20","49.452","32:12.615","Green","Track","0.443","0.790","9.342","9.940","12.921","4.889","8.542","2.585","156.603"
"6","GTD","Andrew Davis","20","3:04.195","32:16.082","Green","Pit","0.475","0.849","10.100","10.927","14.215","5.919","12.663","129.047","146.053"
"8","PC","Renger van der Zande","22","53.302","32:18.095","Green","Track","0.441","0.787","9.151","9.839","15.366","6.363","8.776","2.579","157.313"
"912","GTLM","Earl Bamber","15","52.756","32:20.466","Green","Track","0.470","0.838","9.725","10.323","13.693","5.383","9.517","2.807","147.606"
"62","GTLM","Giancarlo Fisichella","18","1:02.468","32:20.503","Green","Track","0.000","0.000","12.413","11.062","14.010","5.756","9.815","2.979","0.000"
"63","GTD","Christina Nielsen","19","2:50.946","32:29.746","Green","Track","0.000","0.000","14.612","12.542","15.317","6.271","10.464","2.911","0.000"
"16","GTD","Spencer Pumpelly","19","55.305","32:31.510","Green","Track","0.467","0.831","10.310","10.935","13.776","6.016","10.218","2.752","148.555"
"20","PC","Matthew McMurry","18","3:03.456","32:31.372","Green","Pit","0.454","0.810","9.603","10.231","13.445","5.278","11.931","131.704","152.808"
"22","GTD","Leh Keen","16","54.278","32:34.925","Green","Track","0.477","0.849","10.320","10.706","13.994","5.612","9.512","2.808","145.440"
"66","GTLM","Joey Hand","8","53.332","32:37.609","Green","Track","0.460","0.822","9.915","10.557","14.029","5.537","9.270","2.742","150.815"
"540","GTD","Timothy Pappas","19","1:11.676","32:37.644","Green","Track","0.000","0.000","15.135","13.196","16.072","6.711","11.029","2.962","0.000"
"96","GTD","Bret Curtis","16","58.955","32:39.369","Green","Track","0.484","0.869","11.409","11.592","15.153","6.581","10.037","2.830","143.337"
"4","GTLM","Oliver Gavin","23","52.423","32:41.370","Green","Track","0.463","0.826","9.586","10.313","13.463","5.225","9.702","2.845","149.838"
"27","GTD","Lawrence DeGeorge","18","57.792","32:41.331","Green","Track","0.480","0.852","10.485","12.062","14.741","6.080","10.219","2.873","144.531"
"85","PC","Stephen Simpson","23","49.627","32:42.990","Green","Track","0.438","0.785","9.382","10.009","12.947","5.117","8.393","2.556","158.390"
"48","GTD","Madison Snow","22","2:08.165","32:48.005","Green","Pit","0.471","0.838","10.172","11.893","14.598","6.399","11.985","71.809","147.293"
"38","PC","James French","20","53.353","32:48.842","Green","Track","0.439","0.786","9.343","10.221","15.407","5.847","8.705","2.605","158.030"
"67","GTLM","Ryan Briscoe","17","51.573","32:54.395","Green","Track","0.461","0.820","9.687","10.329","13.386","5.260","8.937","2.693","150.488"
"3","GTLM","Jan Magnussen","23","52.164","32:58.911","Green","Track","0.469","0.834","9.897","10.256","13.577","5.299","9.083","2.749","147.921"
"52","PC","Robert Alon","24","50.736","33:00.267","Green","Track","0.441","0.788","9.500","10.255","13.391","5.154","8.613","2.594","157.313"
"88","PC","Remo Ruscitti","21","49.776","33:02.391","Green","Track","0.440","0.786","9.432","9.994","13.025","4.979","8.534","2.586","157.670"
"8","PC","Renger van der Zande","23","48.891","33:06.986","Green","Track","0.440","0.786","9.148","9.792","12.821","4.950","8.385","2.569","157.670"
"73","GTD","Jorg Bergmeister","17","1:01.273","33:07.278","Green","Track","0.000","0.000","12.197","10.805","13.896","5.541","9.434","2.822","0.000"
"912","GTLM","Earl Bamber","17","52.676","33:13.142","Green","Track","0.476","0.849","9.856","10.132","13.875","5.362","9.308","2.818","145.746"
"62","GTLM","Giancarlo Fisichella","20","53.189","33:13.692","Green","Track","0.530","0.938","10.219","10.544","13.551","5.352","9.306","2.749","130.896"
"6","GTD","Robin Liddell","21","1:03.581","33:19.663","Green","Track","0.000","0.000","12.985","11.180","14.393","5.653","9.984","2.904","0.000"
"33","GTD","Jeroen Bleekemolen","17","4:14.571","33:23.778","Green","Track","0.000","0.000","12.804","11.097","13.957","5.484","9.453","2.778","0.000"
"16","GTD","Spencer Pumpelly","20","54.878","33:26.388","Green","Track","0.464","0.827","10.279","11.550","14.009","5.546","9.437","2.766","149.515"
"22","GTD","Leh Keen","17","54.205","33:29.130","Green","Track","0.474","0.848","10.111","10.744","14.154","5.649","9.432","2.793","146.361"
"66","GTLM","Joey Hand","9","52.141","33:29.750","Green","Track","0.466","0.828","9.714","10.233","13.431","5.364","9.343","2.762","148.873"
"63","GTD","Christina Nielsen","20","1:00.850","33:30.596","Green","Track","0.489","0.927","11.458","12.998","15.605","6.230","10.283","2.860","141.871"
"20","PC","Johnny Mowlem","19","1:02.007","33:33.379","Green","Track","0.000","0.000","12.162","11.035","14.307","5.544","9.692","2.741","0.000"
"97","GTD","Michael Marsal","21","2:26.079","33:36.086","Green","Pit","0.466","0.830","10.458","11.066","14.030","5.629","11.624","91.976","148.873"
"540","GTD","Timothy Pappas","20","59.464","33:37.108","Green","Track","0.525","1.084","12.112","11.702","14.641","6.071","10.419","2.910","132.143"
"96","GTD","Bret Curtis","17","58.920","33:38.289","Green","Track","0.474","0.859","11.362","11.718","15.553","6.165","9.944","2.845","146.361"
"27","GTD","Lawrence DeGeorge","19","59.059","33:40.390","Green","Track","0.487","0.883","11.161","12.122","15.119","6.048","10.337","2.902","142.454"
"67","GTLM","Ryan Briscoe","18","52.354","33:46.749","Green","Track","0.457","0.812","10.051","10.609","13.510","5.261","8.946","2.708","151.805"
"4","GTLM","Oliver Gavin","24","1:07.224","33:48.594","Green","Pit","0.480","0.850","10.061","11.219","14.491","5.655","12.699","11.769","144.531"
"88","PC","Remo Ruscitti","22","51.715","33:54.106","Green","Track","0.439","0.787","9.418","10.043","13.037","5.467","9.877","2.647","158.030"
"48","GTD","Bryan Sellers","23","1:07.672","33:55.677","Green","Track","0.000","0.000","13.068","11.510","14.732","8.913","10.167","2.842","0.000"
"8","PC","Renger van der Zande","24","48.808","33:55.794","Green","Track","0.438","0.782","9.093","9.848","12.852","4.880","8.354","2.561","158.390"
"73","GTD","Jorg Bergmeister","18","53.624","34:00.902","Green","Track","0.477","0.849","9.988","10.807","13.763","5.441","9.498","2.801","145.440"
"3","GTLM","Jan Magnussen","24","1:03.605","34:02.516","Green","Pit","0.468","0.835","9.893","10.481","13.781","5.371","11.129","11.647","148.237"
"52","PC","Robert Alon","25","1:03.927","34:04.194","Green","Pit","0.442","0.788","9.572","10.264","13.497","5.440","11.626","12.298","156.957"
"912","GTLM","Earl Bamber","18","51.952","34:05.094","Green","Track","0.476","0.847","9.642","10.232","13.403","5.318","9.272","2.762","145.746"
"54","PC","Colin Braun","18","3:06.720","34:05.664","Green","Pit","0.436","0.780","9.377","10.052","12.918","5.098","11.087","136.972","159.117"
"62","GTLM","Giancarlo Fisichella","21","57.069","34:10.761","Green","Track","0.466","0.848","9.809","10.464","17.075","6.106","9.522","2.779","148.873"
"44","GTD","John Potter","18","2:24.576","34:14.801","Green","Track","0.000","0.000","14.059","12.240","14.814","6.222","10.428","2.904","0.000"
"6","GTD","Robin Liddell","22","56.883","34:16.546","Green","Track","0.489","0.868","10.549","10.817","15.641","5.714","9.924","2.881","141.871"
"33","GTD","Jeroen Bleekemolen","18","53.809","34:17.587","Green","Track","0.468","0.833","10.125","10.798","13.900","5.461","9.433","2.791","148.237"
"7","PC","Sean Rayhall","19","3:49.223","34:19.495","Green","Pit","0.447","0.798","9.305","9.996","13.176","5.137","12.076","178.288","155.201"
"22","GTD","Leh Keen","18","53.443","34:22.573","Green","Track","0.472","0.843","10.053","10.622","13.770","5.476","9.413","2.794","146.981"
"63","GTD","Christina Nielsen","21","56.817","34:27.413","Green","Track","0.480","0.860","10.873","11.282","14.431","5.989","10.030","2.872","144.531"
"20","PC","Johnny Mowlem","20","54.639","34:28.018","Green","Track","0.463","0.848","11.059","11.281","13.958","5.174","9.183","2.673","149.838"
"66","GTLM","Joey Hand","10","1:04.030","34:33.780","Green","Pit","0.467","0.831","9.954","10.624","13.738","5.443","11.316","11.657","148.555"
"540","GTD","Timothy Pappas","21","57.749","34:34.857","Green","Track","0.489","0.889","11.408","11.211","14.482","6.026","10.344","2.900","141.871"
"96","GTD","Bret Curtis","18","57.357","34:35.646","Green","Track","0.476","0.849","11.128","11.576","14.551","6.068","9.889","2.820","145.746"
"25","GTLM","Bill Auberlen","21","3:20.952","34:36.899","Green","Pit","0.461","0.824","9.651","10.471","13.808","5.526","11.904","148.307","150.488"
"27","GTD","Lawrence DeGeorge","20","58.148","34:38.538","Green","Track","0.485","0.862","10.901","11.652","14.810","6.348","10.216","2.874","143.041"
"97","GTD","Michael Marsal","22","1:02.580","34:38.666","Green","Track","0.000","0.000","12.771","11.026","14.214","5.624","9.611","2.794","0.000"
"67","GTLM","Ryan Briscoe","19","52.084","34:38.833","Green","Track","0.459","0.819","9.729","10.454","13.445","5.299","9.156","2.723","151.144"
"88","PC","Remo Ruscitti","23","50.597","34:44.703","Green","Track","0.448","0.800","9.399","9.960","13.620","5.076","8.677","2.617","154.855"
"48","GTD","Bryan Sellers","24","54.596","34:50.273","Green","Track","0.474","0.850","10.493","10.908","13.863","5.566","9.644","2.798","146.361"
"73","GTD","Jorg Bergmeister","19","54.288","34:55.190","Green","Track","0.474","0.844","9.951","10.646","14.560","5.566","9.436","2.811","146.361"
"912","GTLM","Earl Bamber","19","51.918","34:57.012","Green","Track","0.469","0.836","9.658","10.300","13.539","5.303","9.083","2.730","147.921"
"54","PC","Colin Braun","19","57.690","35:03.354","Green","Track","0.000","0.000","11.376","10.028","13.067","4.968","8.939","2.635","0.000"
"62","GTLM","Giancarlo Fisichella","22","52.626","35:03.387","Green","Track","0.469","0.839","9.772","10.566","13.636","5.383","9.217","2.744","147.921"
"44","GTD","John Potter","19","56.228","35:11.029","Green","Track","0.488","0.871","10.464","11.236","14.483","5.883","9.928","2.875","142.162"
"6","GTD","Robin Liddell","23","54.943","35:11.489","Green","Track","0.485","0.863","10.359","10.857","14.130","5.628","9.757","2.864","143.041"
"22","GTD","Leh Keen","19","54.916","35:17.489","Green","Track","0.472","0.846","10.299","10.841","14.547","5.555","9.533","2.823","146.981"
"7","PC","Jose Gutierrez","20","1:03.540","35:23.035","Green","Track","0.000","0.000","13.540","11.547","14.397","5.504","9.289","2.729","0.000"
"20","PC","Johnny Mowlem","21","55.254","35:23.272","Green","Track","0.452","0.810","10.993","11.859","13.942","5.269","9.270","2.659","153.485"
"63","GTD","Christina Nielsen","22","58.294","35:25.707","Green","Track","0.483","0.860","11.246","11.903","15.077","5.919","9.938","2.868","143.634"
"33","GTD","Jeroen Bleekemolen","19","1:08.209","35:25.796","Green","Pit","0.469","0.836","10.346","11.231","14.299","5.733","12.530","12.765","147.921"
"540","GTD","Timothy Pappas","22","56.772","35:31.629","Green","Track","0.488","0.873","10.719","11.280","14.292","5.951","10.266","2.903","142.162"
