"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","SP4","SP5"
"70","P","Joel Miller","63","2:04.287","2:18:11.529","Green","Track","1.354","19.975","23.900","9.283","9.084","0.428","4.376","0.414","23.339","24.026","8.108","156.781","162.083"
"6","GTD","Robin Liddell","59","2:10.731","2:18:11.823","Green","Track","1.499","20.570","25.112","9.652","10.086","0.470","4.737","0.424","23.479","25.798","8.904","142.771","158.260"
"911","GTLM","Nick Tandy","62","2:07.404","2:18:14.077","Green","Track","1.468","20.079","24.700","9.527","9.822","0.459","4.648","0.416","22.974","24.679","8.632","146.192","161.304"
"912","GTLM","Earl Bamber","62","2:07.607","2:18:14.799","Green","Track","1.470","20.360","24.460","9.459","9.774","0.460","4.666","0.436","23.118","24.785","8.619","145.875","153.904"
"3","GTLM","Antonio Garcia","62","2:07.674","2:18:20.890","Green","Track","1.444","20.599","24.325","9.475","9.883","0.457","4.605","0.424","23.096","24.647","8.719","146.832","158.260"
"9","GTD","Matt Bell","59","2:12.570","2:18:25.326","Green","Track","1.504","21.617","25.541","9.717","10.105","0.467","4.741","0.422","23.677","25.828","8.951","143.688","159.010"
"26","PC","John Falb","61","2:07.428","2:18:28.594","Green","Track","1.418","20.525","24.778","9.487","9.462","0.442","4.514","0.409","23.512","24.528","8.353","151.815","164.064"
"0","P","Sean Rayhall","62","2:05.607","2:18:29.578","Green","Track","1.336","19.674","24.242","9.316","8.930","0.421","4.269","0.414","23.906","25.174","7.925","159.388","162.083"
"7","PC","Gustavo Yacaman","62","2:04.390","2:18:41.790","Green","Track","1.415","19.890","23.608","9.354","9.404","0.445","4.539","0.410","22.986","23.951","8.388","150.792","163.664"
"4","GTLM","Tommy Milner","62","2:07.378","2:18:49.949","Green","Track","1.450","20.245","24.416","9.493","9.786","0.457","4.619","0.423","23.164","24.772","8.553","146.832","158.634"
"25","GTLM","Dirk Werner","62","2:07.309","2:18:50.620","Green","Track","1.458","20.115","24.501","9.524","9.765","0.458","4.660","0.419","23.027","24.805","8.577","146.512","160.149"
"96","GTD","Jens Klingmann","60","2:11.037","2:18:55.719","Green","Track","1.465","20.596","25.308","9.654","9.938","0.465","4.674","0.422","24.001","25.790","8.724","144.306","159.010"
"23","GTD","Mario Farnbacher","60","2:11.199","2:19:04.212","Green","Track","1.485","20.765","25.397","9.666","9.994","0.469","4.721","0.423","23.731","25.739","8.809","143.075","158.634"
"100","GTLM","Lucas Luhr","62","2:08.116","2:19:06.547","Green","Track","1.466","20.333","24.465","9.400","9.861","0.462","4.685","0.421","23.177","25.115","8.731","145.243","159.388"
"66","GTLM","Joey Hand","62","2:08.334","2:19:07.739","Green","Track","1.461","20.529","24.905","9.417","9.854","0.459","4.657","0.417","23.020","24.923","8.692","146.192","160.917"
"85","PC","Stephen Simpson","62","2:40.115","2:19:07.911","Green","Pit","1.406","19.816","23.729","9.447","9.394","0.445","4.524","0.408","23.129","24.397","43.420","150.792","164.466"
"48","GTD","Bryan Sellers","60","2:11.314","2:19:10.184","Green","Track","1.462","20.814","25.856","9.675","9.933","0.464","4.631","0.412","23.576","25.653","8.838","144.617","162.870"
"33","GTD","Jeroen Bleekemolen","56","2:11.046","2:19:10.991","Green","Track","1.435","20.709","25.371","9.684","9.715","0.452","4.833","0.460","24.070","25.731","8.586","148.456","145.875"
"63","GTD","Alessandro Balzan","60","2:11.331","2:19:12.577","Green","Track","1.470","20.786","25.703","9.641","9.849","0.462","4.663","0.420","24.000","25.549","8.788","145.243","159.767"
"73","GTD","Jorg Bergmeister","60","2:11.029","2:19:20.401","Green","Track","1.477","20.617","25.352","9.691","9.956","0.464","4.696","0.426","23.769","25.792","8.789","144.617","157.517"
"88","PC","Richard Bradley","55","2:23.037","2:19:20.485","Green","Pit","1.403","19.657","24.223","9.496","9.370","0.445","4.519","0.407","23.644","24.434","25.439","150.792","164.870"
"44","GTD","Andy Lally","60","2:11.322","2:19:21.221","Green","Track","1.494","20.870","25.158","9.656","10.039","0.468","4.721","0.423","23.861","25.619","9.013","143.381","158.634"
"38","PC","James French","63","2:04.760","2:19:21.329","Green","Track","1.400","19.713","23.622","9.495","9.307","0.443","4.497","0.409","23.401","24.312","8.161","151.472","164.064"
"10","P","Jordan Taylor","64","2:01.404","2:19:24.702","Green","Track","1.365","19.127","23.071","9.384","9.121","0.428","4.379","0.395","22.485","23.519","8.130","156.781","169.879"
"31","P","Dane Cameron","64","2:01.677","2:19:26.741","Green","Track","1.357","19.265","23.087","9.231","9.087","0.428","4.340","0.390","22.820","23.593","8.079","156.781","172.057"
"60","P","Oswaldo Negri Jr.","61","2:03.148","2:19:34.400","Green","Track","1.359","19.487","23.654","9.535","9.107","0.428","4.366","0.409","23.199","23.575","8.029","156.781","164.064"
"8","PC","Renger van der Zande","63","2:05.242","2:19:35.544","Green","Track","1.398","19.631","23.787","9.438","9.454","0.445","4.560","0.434","23.763","24.038","8.294","150.792","154.614"
"67","GTLM","Richard Westbrook","50","2:08.064","2:19:37.105","Green","Track","1.469","20.122","24.417","9.670","9.789","0.460","4.668","0.420","23.790","24.665","8.594","145.875","159.767"
"52","PC","Tom Kimber-Smith","63","2:04.005","2:19:39.361","Green","Track","1.406","19.771","23.624","9.344","9.397","0.445","4.530","0.408","22.881","23.946","8.253","150.792","164.466"
"20","PC","Bruno Junqueira","63","2:06.074","2:19:41.466","Green","Track","1.393","20.612","23.976","9.467","9.323","0.439","4.475","0.404","23.335","24.428","8.222","152.853","166.095"
"007","GTD","Ben Barker","60","2:11.984","2:19:47.166","Green","Track","1.491","21.144","25.339","9.767","9.959","0.465","4.736","0.426","24.071","25.744","8.842","144.306","157.517"
"5","P","Joao Barbosa","64","2:03.096","2:19:59.512","Green","Track","1.364","19.510","23.422","9.380","9.098","0.431","4.366","0.394","23.214","23.771","8.146","155.690","170.310"
"80","GTD","Mike Skeen","60","2:11.471","2:19:59.604","Green","Track","1.468","20.793","25.469","9.685","9.851","0.459","4.659","0.418","24.109","25.834","8.726","146.192","160.532"
"62","GTLM","Toni Vilander","62","2:07.070","2:20:07.028","Green","Track","1.475","20.131","24.381","9.503","9.882","0.462","4.706","0.421","22.945","24.500","8.664","145.243","159.388"
"90","P","Ryan Dalziel","29","2:06.462","2:20:07.589","Green","Track","1.381","20.126","23.976","9.708","9.322","0.457","4.754","0.480","23.564","24.586","8.108","146.832","139.796"
"16","GTD","Spencer Pumpelly","60","2:12.763","2:20:10.601","Green","Track","1.491","20.780","25.600","10.120","10.071","0.469","4.677","0.442","24.382","25.885","8.846","143.075","151.815"
"70","P","Joel Miller","64","2:03.852","2:20:15.381","Green","Track","1.364","19.546","23.556","9.817","9.115","0.429","4.439","0.433","23.113","23.889","8.151","156.416","154.971"
"27","GTD","Paolo Ruberti","60","2:12.510","2:20:19.982","Green","Track","1.491","21.000","25.748","9.877","9.959","0.462","4.652","0.427","23.942","25.968","8.984","145.243","157.148"
"911","GTLM","Nick Tandy","63","2:07.392","2:20:21.469","Green","Track","1.466","20.113","24.344","9.384","9.784","0.458","4.676","0.421","23.259","24.820","8.667","146.512","159.388"
"912","GTLM","Earl Bamber","63","2:07.342","2:20:22.141","Green","Track","1.469","20.137","24.328","9.472","9.798","0.461","4.661","0.427","23.085","24.826","8.678","145.558","157.148"
"6","GTD","Robin Liddell","60","2:11.610","2:20:23.433","Green","Track","1.506","20.825","25.147","9.671","10.152","0.470","4.760","0.426","24.244","25.511","8.898","142.771","157.517"
"3","GTLM","Antonio Garcia","63","2:06.680","2:20:27.570","Green","Track","1.456","20.034","24.250","9.428","9.770","0.457","4.600","0.419","22.966","24.634","8.666","146.832","160.149"
"0","P","Sean Rayhall","63","2:03.971","2:20:33.549","Green","Track","1.338","19.956","24.008","9.492","8.923","0.419","4.306","0.399","23.061","24.192","7.877","160.149","168.176"
"26","PC","John Falb","62","2:07.266","2:20:35.860","Green","Track","1.417","20.049","24.398","9.608","9.418","0.443","4.492","0.454","24.003","24.626","8.358","151.472","147.802"
"9","GTD","Matt Bell","60","2:12.075","2:20:37.401","Green","Track","1.509","20.687","25.482","9.761","10.093","0.468","4.763","0.425","24.020","25.862","9.005","143.381","157.888"
"7","PC","Gustavo Yacaman","63","2:04.452","2:20:46.242","Green","Track","1.415","19.475","23.690","9.520","9.400","0.446","4.550","0.411","23.231","23.953","8.361","150.454","163.266"
"4","GTLM","Tommy Milner","63","2:07.329","2:20:57.278","Green","Track","1.455","20.228","24.583","9.437","9.787","0.457","4.615","0.417","23.009","24.781","8.560","146.832","160.917"
"25","GTLM","Dirk Werner","63","2:07.239","2:20:57.859","Green","Track","1.462","20.078","24.351","9.512","9.768","0.456","4.636","0.418","23.315","24.666","8.577","147.154","160.532"
"96","GTD","Jens Klingmann","61","2:11.136","2:21:06.855","Green","Track","1.476","20.662","25.284","9.796","9.981","0.467","4.704","0.423","24.049","25.600","8.694","143.688","158.634"
"100","GTLM","Lucas Luhr","63","2:08.534","2:21:15.081","Green","Track","1.475","20.087","24.820","9.466","9.848","0.463","4.701","0.421","23.528","24.949","8.776","144.929","159.388"
"66","GTLM","Joey Hand","63","2:07.491","2:21:15.230","Green","Track","1.473","20.178","24.362","9.439","9.834","0.460","4.664","0.416","23.122","24.998","8.545","145.875","161.304"
"23","GTD","Mario Farnbacher","61","2:12.333","2:21:16.545","Green","Track","1.490","20.788","25.376","9.782","10.043","0.470","4.735","0.424","24.334","26.128","8.763","142.771","158.260"
"85","PC","Stephen Simpson","63","2:13.372","2:21:21.283","Green","Track","6.057","22.359","23.863","9.486","9.442","0.447","4.564","0.408","23.586","24.861","8.299","150.117","164.466"
"48","GTD","Bryan Sellers","61","2:11.334","2:21:21.518","Green","Track","1.480","20.654","25.708","9.575","10.017","0.465","4.671","0.414","23.679","25.839","8.832","144.306","162.083"
"33","GTD","Jeroen Bleekemolen","57","2:11.300","2:21:22.291","Green","Track","1.443","20.848","25.417","9.780","9.768","0.451","4.579","0.429","24.105","25.918","8.562","148.786","156.416"
"63","GTD","Alessandro Balzan","61","2:11.109","2:21:23.686","Green","Track","1.478","20.559","25.211","9.657","9.874","0.462","4.663","0.429","24.216","25.796","8.764","145.243","156.416"
"38","PC","James French","64","2:06.579","2:21:27.908","Green","Track","1.407","20.118","24.612","9.646","9.390","0.451","4.554","0.413","23.546","24.156","8.286","148.786","162.475"
"10","P","Jordan Taylor","65","2:03.477","2:21:28.179","Green","Track","1.365","19.203","23.626","9.473","9.167","0.429","4.384","0.399","23.178","24.187","8.066","156.416","168.176"
"31","P","Dane Cameron","65","2:02.039","2:21:28.780","Green","Track","1.362","19.187","23.366","9.273","9.100","0.427","4.345","0.391","22.957","23.560","8.071","157.148","171.617"
"73","GTD","Jorg Bergmeister","61","2:11.802","2:21:32.203","Green","Track","1.484","20.604","25.511","9.812","9.920","0.463","4.685","0.421","24.238","25.829","8.835","144.929","159.388"
"44","GTD","Andy Lally","61","2:11.832","2:21:33.053","Green","Track","1.510","21.086","25.132","9.821","10.012","0.467","4.716","0.423","24.093","25.711","8.861","143.688","158.634"
"60","P","Oswaldo Negri Jr.","62","2:02.676","2:21:37.076","Green","Track","1.364","19.463","23.305","9.422","9.149","0.432","4.399","0.395","22.879","23.772","8.096","155.329","169.879"
"8","PC","Renger van der Zande","64","2:04.067","2:21:39.611","Green","Track","1.412","19.666","23.780","9.337","9.430","0.445","4.538","0.408","22.876","23.913","8.262","150.792","164.466"
"52","PC","Tom Kimber-Smith","64","2:04.257","2:21:43.618","Green","Track","1.408","19.633","23.636","9.452","9.374","0.443","4.515","0.408","22.922","24.198","8.268","151.472","164.466"
"67","GTLM","Richard Westbrook","51","2:07.209","2:21:44.314","Green","Track","1.468","20.147","24.349","9.309","9.773","0.460","4.665","0.417","22.827","25.198","8.596","145.875","160.917"
"007","GTD","Ben Barker","61","2:11.594","2:21:58.760","Green","Track","1.503","20.691","25.333","9.798","9.933","0.465","4.749","0.431","24.149","25.653","8.889","144.306","155.690"
"5","P","Joao Barbosa","65","2:02.701","2:22:02.213","Green","Track","1.369","19.322","23.451","9.403","9.101","0.428","4.376","0.393","22.942","23.885","8.031","156.781","170.744"
"80","GTD","Mike Skeen","61","2:11.704","2:22:11.308","Green","Track","1.473","20.912","25.662","9.744","9.865","0.460","4.659","0.416","23.980","25.849","8.684","145.875","161.304"
"62","GTLM","Toni Vilander","63","2:07.265","2:22:14.293","Green","Track","1.478","20.252","24.618","9.386","9.788","0.462","4.695","0.423","22.995","24.565","8.603","145.243","158.634"
"70","P","Joel Miller","65","2:05.246","2:22:20.627","Green","Track","1.367","20.197","24.298","9.449","9.118","0.427","4.404","0.448","23.713","23.677","8.148","157.148","149.782"
"16","GTD","Spencer Pumpelly","61","2:13.260","2:22:23.861","Green","Track","1.490","21.780","25.545","9.737","9.993","0.468","4.687","0.422","24.521","25.732","8.885","143.381","159.010"
"20","PC","Bruno Junqueira","64","2:46.429","2:22:27.895","Green","Pit","1.398","19.724","24.149","9.435","9.327","0.441","4.503","0.404","23.217","23.988","49.843","152.159","166.095"
"911","GTLM","Nick Tandy","64","2:07.558","2:22:29.027","Green","Track","1.473","20.025","24.490","9.443","9.862","0.460","4.687","0.419","23.286","24.648","8.765","145.875","160.149"
"912","GTLM","Earl Bamber","64","2:07.808","2:22:29.949","Green","Track","1.476","20.177","24.561","9.520","9.849","0.463","4.700","0.424","23.176","24.792","8.670","144.929","158.260"
"88","PC","Mark Kvamme","56","3:11.979","2:22:32.464","Green","Track","44.798","31.410","27.781","10.515","9.719","0.455","4.662","0.500","27.138","26.249","8.752","147.478","134.205"
"27","GTD","Paolo Ruberti","61","2:13.124","2:22:33.106","Green","Track","1.488","20.735","25.994","9.917","9.849","0.461","4.662","0.450","24.420","26.239","8.909","145.558","149.116"
"6","GTD","Robin Liddell","61","2:10.725","2:22:34.158","Green","Track","1.501","20.728","25.075","9.562","10.092","0.468","4.729","0.423","23.706","25.499","8.942","143.381","158.634"
"3","GTLM","Antonio Garcia","64","2:07.296","2:22:34.866","Green","Track","1.453","19.965","24.464","9.387","9.784","0.456","4.598","0.412","23.100","24.961","8.716","147.154","162.870"
"0","P","Sean Rayhall","64","2:03.173","2:22:36.722","Green","Track","1.342","19.732","24.002","9.128","8.944","0.425","4.317","0.397","22.900","24.077","7.909","157.888","169.023"
"26","PC","John Falb","63","2:05.770","2:22:41.630","Green","Track","1.415","20.220","24.383","9.473","9.392","0.445","4.526","0.407","23.051","24.089","8.369","150.792","164.870"
"9","GTD","Matt Bell","61","2:11.787","2:22:49.188","Green","Track","1.505","20.715","25.395","9.705","10.063","0.469","4.759","0.425","23.960","25.820","8.971","143.075","157.888"
"7","PC","Gustavo Yacaman","64","2:04.929","2:22:51.171","Green","Track","1.412","19.760","23.801","9.421","9.430","0.448","4.558","0.411","23.205","24.148","8.335","149.782","163.266"
"4","GTLM","Tommy Milner","64","2:07.493","2:23:04.771","Green","Track","1.456","20.325","24.361","9.504","9.800","0.460","4.631","0.425","23.113","24.783","8.635","145.875","157.888"
"25","GTLM","Dirk Werner","64","2:07.466","2:23:05.325","Green","Track","1.463","20.158","24.501","9.502","9.788","0.459","4.672","0.422","23.089","24.774","8.638","146.192","159.010"
"96","GTD","Jens Klingmann","62","2:10.802","2:23:17.657","Green","Track","1.472","20.608","25.112","9.758","9.909","0.464","4.682","0.419","23.959","25.664","8.755","144.617","160.149"
"66","GTLM","Joey Hand","64","2:07.354","2:23:22.584","Green","Track","1.450","20.473","24.253","9.428","9.819","0.461","4.692","0.419","22.966","24.656","8.737","145.558","160.149"
"100","GTLM","Lucas Luhr","64","2:08.956","2:23:24.037","Green","Track","1.474","20.959","24.692","9.504","9.848","0.461","4.693","0.422","23.237","24.955","8.711","145.558","159.010"
"85","PC","Stephen Simpson","64","2:05.143","2:23:26.426","Green","Track","1.421","19.878","23.728","9.408","9.425","0.447","4.552","0.410","23.076","24.463","8.335","150.117","163.664"
"23","GTD","Mario Farnbacher","62","2:12.391","2:23:28.936","Green","Track","1.486","20.820","25.632","9.761","10.012","0.469","4.727","0.423","24.368","25.858","8.835","143.075","158.634"
"10","P","Jordan Taylor","66","2:03.049","2:23:31.228","Green","Track","1.358","19.400","23.447","9.356","9.064","0.425","4.384","0.398","23.013","24.077","8.127","157.888","168.599"
"31","P","Dane Cameron","66","2:02.769","2:23:31.549","Green","Track","1.356","19.328","23.400","9.368","9.045","0.429","4.318","0.390","23.229","23.863","8.043","156.416","172.057"
"48","GTD","Bryan Sellers","62","2:11.905","2:23:33.423","Green","Track","1.480","20.979","25.414","9.591","9.917","0.464","4.658","0.415","23.735","26.432","8.820","144.617","161.692"
"63","GTD","Alessandro Balzan","62","2:11.315","2:23:35.001","Green","Track","1.475","20.600","25.482","9.692","9.882","0.463","4.681","0.422","24.303","25.582","8.733","144.929","159.010"
"38","PC","James French","65","2:08.229","2:23:36.137","Green","Track","1.404","21.058","23.972","9.539","9.296","0.441","4.490","0.408","23.575","25.739","8.307","152.159","164.466"
"33","GTD","Jeroen Bleekemolen","58","2:14.310","2:23:36.601","Green","Track","1.437","20.948","25.424","9.783","10.472","0.477","5.262","0.594","24.999","26.492","8.422","140.676","112.967"
"60","P","Oswaldo Negri Jr.","63","2:03.787","2:23:40.863","Green","Track","1.368","19.499","23.509","9.568","9.155","0.429","4.442","0.480","23.265","23.993","8.079","156.416","139.796"
"73","GTD","Jorg Bergmeister","62","2:11.425","2:23:43.628","Green","Track","1.487","20.616","25.434","9.671","9.959","0.463","4.702","0.421","24.138","25.762","8.772","144.929","159.388"
"8","PC","Renger van der Zande","65","2:04.409","2:23:44.020","Green","Track","1.405","19.405","23.757","9.379","9.390","0.443","4.520","0.407","22.954","24.435","8.314","151.472","164.870"
"44","GTD","Andy Lally","62","2:11.706","2:23:44.759","Green","Track","1.498","20.883","24.993","9.691","10.075","0.468","4.723","0.428","24.059","26.139","8.749","143.381","156.781"
"52","PC","Tom Kimber-Smith","65","2:03.473","2:23:47.091","Green","Track","1.408","19.374","23.483","9.356","9.384","0.446","4.544","0.410","22.990","23.810","8.268","150.454","163.664"
"67","GTLM","Richard Westbrook","52","2:07.433","2:23:51.747","Green","Track","1.464","20.208","24.375","9.377","9.750","0.459","4.666","0.417","23.528","24.584","8.605","146.192","160.917"
"5","P","Joao Barbosa","66","2:03.297","2:24:05.510","Green","Track","1.363","19.399","23.689","9.430","9.194","0.433","4.392","0.398","23.044","23.873","8.082","154.971","168.599"
"90","P","Ryan Dalziel","30","4:00.064","2:24:07.653","Green","Pit","1.386","20.298","24.362","9.773","9.513","0.482","4.780","0.466","23.858","23.954","121.192","139.216","143.996"
"007","GTD","Ben Barker","62","2:11.720","2:24:10.480","Green","Track","1.499","20.732","25.388","9.948","9.882","0.461","4.726","0.427","24.122","25.653","8.882","145.558","157.148"
"62","GTLM","Toni Vilander","64","2:07.477","2:24:21.770","Green","Track","1.474","20.442","24.494","9.411","9.828","0.462","4.701","0.437","23.119","24.518","8.591","145.243","153.552"
"70","P","Joel Miller","66","2:02.526","2:24:23.153","Green","Track","1.366","19.504","23.241","9.224","9.080","0.429","4.420","0.427","22.926","23.800","8.109","156.416","157.148"
"80","GTD","Mike Skeen","62","2:12.039","2:24:23.347","Green","Track","1.470","20.661","25.681","9.746","9.856","0.460","4.676","0.419","24.087","26.276","8.707","145.875","160.149"
"16","GTD","Spencer Pumpelly","62","2:11.677","2:24:35.538","Green","Track","1.491","20.667","25.487","9.860","10.042","0.470","4.698","0.419","23.628","25.846","9.069","142.771","160.149"
"911","GTLM","Nick Tandy","65","2:07.861","2:24:36.888","Green","Track","1.479","20.228","24.586","9.406","9.770","0.460","4.667","0.418","23.038","24.838","8.971","145.875","160.532"
"912","GTLM","Earl Bamber","65","2:06.974","2:24:36.923","Green","Track","1.479","20.067","24.335","9.417","9.807","0.463","4.687","0.423","22.971","24.748","8.577","144.929","158.634"
"0","P","Sean Rayhall","65","2:06.201","2:24:42.923","Green","Track","1.337","19.956","25.199","10.417","8.954","0.418","4.268","0.404","23.306","24.065","7.877","160.532","166.095"
"3","GTLM","Antonio Garcia","65","2:09.949","2:24:44.815","Green","Track","1.450","20.476","25.739","9.721","9.816","0.457","4.619","0.427","23.900","24.620","8.724","146.832","157.148"
"20","PC","Bruno Junqueira","65","2:17.199","2:24:45.094","Green","Track","6.048","23.619","25.499","9.841","9.399","0.437","4.627","0.496","24.307","24.728","8.198","153.552","135.287"
"6","GTD","Robin Liddell","62","2:13.310","2:24:47.468","Green","Track","1.502","20.739","26.576","10.116","10.087","0.465","4.726","0.425","24.112","25.672","8.890","144.306","157.888"
"27","GTD","Paolo Ruberti","62","2:15.511","2:24:48.617","Green","Track","1.481","21.267","27.234","10.361","9.930","0.460","4.716","0.482","24.372","26.227","8.981","145.875","139.216"
"26","PC","John Falb","64","2:08.436","2:24:50.066","Green","Track","1.418","20.184","24.734","9.413","9.386","0.442","4.503","0.405","23.744","25.774","8.433","151.815","165.685"
"88","PC","Mark Kvamme","57","2:18.378","2:24:50.842","Green","Track","1.434","21.405","27.663","11.466","9.443","0.451","4.820","0.545","25.603","27.090","8.458","148.786","123.123"
"7","PC","Gustavo Yacaman","65","2:05.210","2:24:56.381","Green","Track","1.411","19.549","24.246","9.392","9.450","0.448","4.566","0.411","22.958","24.153","8.626","149.782","163.266"
"9","GTD","Matt Bell","62","2:12.346","2:25:01.534","Green","Track","1.510","20.632","26.200","9.731","10.037","0.469","4.753","0.424","23.741","25.890","8.959","143.075","158.260"
"4","GTLM","Tommy Milner","65","2:07.371","2:25:12.142","Green","Track","1.460","20.333","24.326","9.563","9.715","0.457","4.617","0.420","23.049","24.838","8.593","146.832","159.767"
"25","GTLM","Dirk Werner","65","2:07.489","2:25:12.814","Green","Track","1.467","20.104","24.630","9.533","9.753","0.459","4.677","0.420","23.137","24.607","8.702","146.192","159.767"
"96","GTD","Jens Klingmann","63","2:11.039","2:25:28.696","Green","Track","1.477","20.606","25.229","9.755","9.928","0.466","4.709","0.422","24.078","25.663","8.706","143.996","159.010"
"66","GTLM","Joey Hand","65","2:07.479","2:25:30.063","Green","Track","1.477","20.166","24.509","9.575","9.821","0.460","4.680","0.419","22.959","24.742","8.671","145.875","160.149"
"100","GTLM","Lucas Luhr","65","2:08.047","2:25:32.084","Green","Track","1.474","20.179","24.640","9.647","9.850","0.464","4.697","0.421","23.089","24.817","8.769","144.617","159.388"
"85","PC","Stephen Simpson","65","2:05.736","2:25:32.162","Green","Track","1.416","19.831","23.825","9.419","9.411","0.445","4.554","0.420","23.113","24.983","8.319","150.792","159.767"
"10","P","Jordan Taylor","67","2:02.948","2:25:34.176","Green","Track","1.366","19.593","23.889","9.383","9.092","0.429","4.367","0.395","22.709","23.716","8.009","156.416","169.879"
"31","P","Dane Cameron","67","2:03.454","2:25:35.003","Green","Track","1.360","19.594","23.994","9.471","9.092","0.428","4.367","0.392","23.059","23.635","8.062","156.781","171.179"
"23","GTD","Mario Farnbacher","63","2:12.576","2:25:41.512","Green","Track","1.495","20.762","26.168","9.953","9.931","0.469","4.712","0.422","23.922","25.896","8.846","143.075","159.010"
"38","PC","James French","66","2:05.690","2:25:41.827","Green","Track","1.402","20.004","24.525","9.490","9.309","0.441","4.535","0.415","23.172","24.182","8.215","152.159","161.692"
"48","GTD","Bryan Sellers","63","2:11.254","2:25:44.677","Green","Track","1.478","20.930","25.466","9.622","9.978","0.464","4.659","0.421","23.788","25.645","8.803","144.617","159.388"
"60","P","Oswaldo Negri Jr.","64","2:05.084","2:25:45.947","Green","Track","1.370","19.434","23.420","9.526","9.054","0.424","4.349","0.394","23.497","25.469","8.147","158.260","170.310"
"63","GTD","Alessandro Balzan","63","2:11.695","2:25:46.696","Green","Track","1.475","20.796","25.662","9.622","9.848","0.461","4.652","0.419","23.745","26.316","8.699","145.558","160.149"
"33","GTD","Jeroen Bleekemolen","59","2:10.838","2:25:47.439","Green","Track","1.430","20.772","25.374","9.721","9.619","0.447","4.555","0.442","24.110","25.790","8.578","150.117","151.815"
"8","PC","Renger van der Zande","66","2:04.252","2:25:48.272","Green","Track","1.404","19.967","23.537","9.307","9.433","0.444","4.534","0.407","23.005","23.933","8.281","151.131","164.870"
"52","PC","Tom Kimber-Smith","66","2:05.125","2:25:52.216","Green","Track","1.406","19.533","24.407","9.685","9.505","0.447","4.549","0.409","23.029","23.884","8.271","150.117","164.064"
"73","GTD","Jorg Bergmeister","63","2:12.486","2:25:56.114","Green","Track","1.483","21.481","25.586","9.739","10.065","0.461","4.688","0.422","23.936","25.839","8.786","145.558","159.010"
"44","GTD","Andy Lally","63","2:11.910","2:25:56.669","Green","Track","1.491","21.113","25.579","9.925","9.972","0.465","4.717","0.423","23.627","25.723","8.875","144.306","158.634"
"67","GTLM","Richard Westbrook","53","2:08.512","2:26:00.259","Green","Track","1.470","20.198","24.368","9.445","9.821","0.458","4.675","0.421","24.159","24.863","8.634","146.512","159.388"
"5","P","Joao Barbosa","67","2:03.490","2:26:09.000","Green","Track","1.367","19.659","23.605","9.450","9.051","0.429","4.373","0.406","23.213","23.876","8.061","156.416","165.277"
"90","P","Ryan Dalziel","31","2:11.460","2:26:19.113","Green","Track","6.032","22.769","23.270","9.347","9.141","0.431","4.715","0.473","23.364","23.807","8.111","155.690","141.865"
"007","GTD","Ben Barker","63","2:11.584","2:26:22.064","Green","Track","1.500","20.766","25.324","9.788","9.913","0.463","4.739","0.428","24.164","25.646","8.853","144.929","156.781"
"70","P","Joel Miller","67","2:03.639","2:26:26.792","Green","Track","1.370","19.522","23.947","9.390","9.007","0.429","4.443","0.434","23.167","23.726","8.204","156.416","154.614"
"62","GTLM","Toni Vilander","65","2:07.080","2:26:28.850","Green","Track","1.477","19.977","24.290","9.427","9.798","0.462","4.685","0.432","23.178","24.705","8.649","145.243","155.329"
"80","GTD","Mike Skeen","63","2:11.804","2:26:35.151","Green","Track","1.468","20.774","25.602","9.688","9.809","0.458","4.640","0.415","24.188","26.109","8.653","146.512","161.692"
"912","GTLM","Earl Bamber","66","2:07.384","2:26:44.307","Green","Track","1.472","20.075","24.816","9.349","9.799","0.463","4.707","0.423","22.980","24.623","8.677","144.929","158.634"
"0","P","Sean Rayhall","66","2:03.382","2:26:46.305","Green","Track","1.340","19.537","23.825","9.265","8.880","0.420","4.278","0.403","23.412","24.147","7.875","159.767","166.507"
"911","GTLM","Nick Tandy","66","2:09.732","2:26:46.620","Green","Track","1.573","20.735","25.060","9.656","9.848","0.461","4.673","0.427","23.592","24.987","8.720","145.558","157.148"
"16","GTD","Spencer Pumpelly","63","2:14.286","2:26:49.824","Green","Track","1.503","20.863","27.071","9.942","9.999","0.467","4.675","0.415","24.485","25.926","8.940","143.688","161.692"
"20","PC","Bruno Junqueira","66","2:06.064","2:26:51.158","Green","Track","1.386","20.367","24.239","9.579","9.338","0.439","4.510","0.405","23.128","24.441","8.232","152.853","165.685"
"3","GTLM","Antonio Garcia","66","2:07.683","2:26:52.498","Green","Track","1.450","20.089","24.525","9.486","9.742","0.455","4.602","0.443","23.481","24.691","8.719","147.478","151.472"
"26","PC","John Falb","65","2:07.683","2:26:57.749","Green","Track","1.416","20.272","25.198","9.598","9.437","0.441","4.508","0.412","23.334","24.638","8.429","152.159","162.870"
"6","GTD","Robin Liddell","63","2:11.310","2:26:58.778","Green","Track","1.503","20.685","25.027","9.764","10.031","0.465","4.713","0.422","23.684","26.109","8.907","144.306","159.010"
"27","GTD","Paolo Ruberti","63","2:12.543","2:27:01.160","Green","Track","1.485","20.771","25.976","10.007","9.829","0.458","4.622","0.425","23.951","26.120","8.899","146.512","157.888"
