"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","SP3"
"10","P","Ricky Taylor","1","1:14.372","1:14.372","Green","Track","3.089","19.730","22.616","10.961","0.417","7.287","4.106","6.166","163.778"
"55","P","Tristan Nunez","1","1:14.760","1:14.760","Green","Track","3.082","19.875","22.724","10.954","0.419","7.092","4.218","6.265","162.996"
"5","P","Christian Fittipaldi","1","1:15.120","1:15.120","Green","Track","3.117","20.182","22.888","10.911","0.412","7.212","4.108","6.134","165.766"
"70","P","Tom Long","1","1:15.918","1:15.918","Green","Track","3.205","20.578","22.785","10.888","0.417","7.316","4.158","6.183","163.778"
"90","P","Marc Goossens","1","1:16.848","1:16.848","Green","Track","3.186","20.908","23.397","11.031","0.417","7.260","4.017","6.230","163.778"
"31","P","Eric Curran","1","1:17.230","1:17.230","Green","Track","3.189","20.707","23.670","10.923","0.414","7.380","4.094","6.191","164.965"
"60","P","John Pew","1","1:18.147","1:18.147","Green","Track","3.165","21.164","23.686","10.948","0.417","7.412","4.244","6.205","163.778"
"85","PC","Stephen Simpson","1","1:18.764","1:18.764","Green","Track","3.314","21.016","23.803","11.322","0.433","7.462","4.060","6.321","157.726"
"38","PC","James French","1","1:19.379","1:19.379","Green","Track","3.344","21.484","23.869","11.239","0.426","7.477","4.176","6.474","160.318"
"52","PC","Robert Alon","1","1:19.703","1:19.703","Green","Track","3.251","21.701","23.854","11.148","0.423","7.608","4.205","6.431","161.455"
"0","P","Katherine Legge","1","1:20.141","1:20.141","Green","Track","3.419","22.040","23.871","10.699","0.417","7.764","4.464","6.272","163.778"
"8","PC","Alex Popow","1","1:20.712","1:20.712","Green","Track","3.364","21.715","24.088","11.241","0.425","7.801","4.342","6.508","160.695"
"54","PC","Jonathan Bennett","1","1:21.065","1:21.065","Green","Track","3.351","21.976","24.270","11.225","0.423","7.621","4.335","6.394","161.455"
"88","PC","Mark Kvamme","1","1:22.452","1:22.452","Green","Track","3.569","22.274","24.715","11.302","0.428","7.565","4.171","6.543","159.569"
"3","GTLM","Antonio Garcia","1","1:35.224","1:35.224","Green","Track","3.214","20.924","23.679","11.808","0.446","7.705","4.178","6.458","153.129"
"66","GTLM","Dirk Mueller","1","1:35.727","1:35.727","Green","Track","3.194","21.205","23.848","11.779","0.442","7.639","4.211","6.387","154.515"
"67","GTLM","Richard Westbrook","1","1:36.379","1:36.379","Green","Track","3.291","21.506","24.025","11.727","0.439","7.738","4.164","6.545","155.571"
"25","GTLM","Bill Auberlen","1","1:36.673","1:36.673","Green","Track","3.261","21.745","23.937","11.539","0.432","7.907","4.230","6.503","158.091"
"100","GTLM","Lucas Luhr","1","1:37.163","1:37.163","Green","Track","3.274","21.877","24.103","11.735","0.439","7.544","4.294","6.593","155.571"
"4","GTLM","Oliver Gavin","1","1:37.514","1:37.514","Green","Track","3.284","21.935","24.312","11.678","0.437","7.661","4.230","6.562","156.283"
"62","GTLM","Giancarlo Fisichella","1","1:37.890","1:37.890","Green","Track","3.315","22.099","24.526","11.724","0.440","7.659","4.175","6.529","155.217"
"912","GTLM","Earl Bamber","1","1:38.408","1:38.408","Green","Track","3.339","22.252","24.633","11.661","0.435","7.765","4.169","6.584","157.001"
"911","GTLM","Nick Tandy","1","1:38.892","1:38.892","Green","Track","3.314","22.332","24.578","11.605","0.434","7.868","4.339","6.704","157.363"
"23","GTD","Alex Riberas","1","1:40.470","1:40.470","Green","Track","3.258","21.776","24.206","11.858","0.444","7.881","4.241","6.643","153.819"
"6","GTD","Andrew Davis","1","1:41.128","1:41.128","Green","Track","3.289","21.934","24.448","11.780","0.438","7.849","4.313","6.735","155.926"
"16","GTD","Spencer Pumpelly","1","1:41.656","1:41.656","Green","Track","3.346","22.216","24.356","11.679","0.433","7.967","4.354","6.788","157.726"
"73","GTD","Patrick Lindsey","1","1:42.187","1:42.187","Green","Track","3.202","22.224","24.589","11.769","0.439","7.867","4.331","6.860","155.571"
"96","GTD","Bret Curtis","1","1:42.972","1:42.972","Green","Track","3.221","22.586","24.627","11.610","0.445","8.278","4.484","6.852","153.473"
"9","GTD","Matt Bell","1","1:43.164","1:43.164","Green","Track","3.276","22.640","24.705","11.746","0.438","8.035","4.534","6.768","155.926"
"27","GTD","Cedric Sbirrazzuoli","1","1:43.502","1:43.502","Green","Track","3.308","22.701","24.672","11.682","0.434","8.204","4.462","6.807","157.363"
"48","GTD","Madison Snow","1","1:43.856","1:43.856","Green","Track","3.293","22.729","24.936","11.591","0.430","8.151","4.467","6.835","158.827"
"33","GTD","Ben Keating","1","1:44.398","1:44.398","Green","Track","3.313","22.662","25.305","11.617","0.432","7.973","4.520","6.837","158.091"
"97","GTD","Michael Marsal","1","1:45.071","1:45.071","Green","Track","3.286","22.514","25.285","11.746","0.439","8.449","4.420","6.822","155.571"
"22","GTD","Cooper MacNeil","1","1:46.010","1:46.010","Green","Track","3.313","22.824","25.589","11.922","0.445","8.255","4.398","6.815","153.473"
"44","GTD","John Potter","1","1:46.491","1:46.491","Green","Track","3.376","22.876","25.559","11.848","0.440","8.432","4.501","6.756","155.217"
"63","GTD","Christina Nielsen","1","1:46.979","1:46.979","Green","Track","3.241","22.876","26.424","12.094","0.447","8.320","4.529","6.881","152.786"
"20","PC","Matthew McMurry","1","2:03.215","2:03.215","Green","Pit","229.007","25.832","24.319","11.354","0.432","7.908","6.991","13.611","158.091"
"10","P","Ricky Taylor","2","1:12.099","2:26.471","Green","Track","2.780","18.451","22.275","10.863","0.412","7.102","4.026","6.190","165.766"
"55","P","Tristan Nunez","2","1:11.948","2:26.708","Green","Track","2.754","18.377","22.229","10.743","0.412","7.213","4.008","6.212","165.766"
"5","P","Christian Fittipaldi","2","1:11.893","2:27.013","Green","Track","2.859","18.501","22.191","10.812","0.412","6.986","3.966","6.166","165.766"
"70","P","Tom Long","2","1:12.439","2:28.357","Green","Track","2.847","18.892","22.392","10.824","0.416","7.003","3.970","6.095","164.172"
"90","P","Marc Goossens","2","1:12.799","2:29.647","Green","Track","2.813","18.910","22.650","10.922","0.414","7.013","3.906","6.171","164.965"
"31","P","Eric Curran","2","1:13.001","2:30.231","Green","Track","2.818","19.170","22.536","10.849","0.411","7.147","3.919","6.151","166.169"
"60","P","John Pew","2","1:13.012","2:31.159","Green","Track","2.786","18.757","22.646","10.901","0.415","7.243","4.115","6.149","164.567"
"85","PC","Stephen Simpson","2","1:14.195","2:32.959","Green","Track","2.878","19.352","22.799","11.301","0.431","7.216","4.003","6.215","158.458"
"38","PC","James French","2","1:14.405","2:33.784","Green","Track","3.014","19.404","22.794","11.183","0.426","7.231","4.048","6.305","160.318"
"52","PC","Robert Alon","2","1:14.682","2:34.385","Green","Track","2.891","19.804","22.865","11.089","0.422","7.170","4.045","6.396","161.838"
"0","P","Katherine Legge","2","1:15.083","2:35.224","Green","Track","2.988","20.077","22.909","10.597","0.401","7.496","4.323","6.292","170.313"
"8","PC","Alex Popow","2","1:15.842","2:36.554","Green","Track","2.915","20.105","23.122","11.152","0.423","7.420","4.222","6.483","161.455"
"54","PC","Jonathan Bennett","2","1:15.749","2:36.814","Green","Track","2.964","19.994","23.217","11.121","0.421","7.470","4.254","6.308","162.222"
"88","PC","Mark Kvamme","2","1:17.050","2:39.502","Green","Track","3.018","20.373","23.905","11.178","0.425","7.427","4.142","6.582","160.695"
"3","GTLM","Antonio Garcia","2","1:16.723","2:51.947","Green","Track","3.010","19.994","23.363","11.747","0.445","7.604","4.130","6.430","153.473"
"66","GTLM","Dirk Mueller","2","1:16.721","2:52.448","Green","Track","2.978","20.054","23.526","11.705","0.441","7.519","4.089","6.409","154.865"
"25","GTLM","Bill Auberlen","2","1:16.768","2:53.441","Green","Track","3.022","20.111","23.724","11.451","0.432","7.434","4.076","6.518","158.091"
"67","GTLM","Richard Westbrook","2","1:17.558","2:53.937","Green","Track","3.021","20.194","23.684","11.696","0.445","7.850","4.175","6.493","153.473"
"100","GTLM","Lucas Luhr","2","1:17.269","2:54.432","Green","Track","3.016","20.070","23.730","11.598","0.433","7.565","4.199","6.658","157.726"
"4","GTLM","Oliver Gavin","2","1:17.060","2:54.574","Green","Track","3.013","20.284","23.409","11.620","0.434","7.574","4.173","6.553","157.363"
"62","GTLM","Giancarlo Fisichella","2","1:17.171","2:55.061","Green","Track","3.010","20.370","23.581","11.684","0.438","7.479","4.133","6.476","155.926"
"912","GTLM","Earl Bamber","2","1:17.234","2:55.642","Green","Track","3.018","20.350","23.568","11.608","0.436","7.549","4.137","6.568","156.641"
"911","GTLM","Nick Tandy","2","1:17.733","2:56.625","Green","Track","3.015","20.430","23.752","11.644","0.437","7.584","4.214","6.657","156.283"
"23","GTD","Alex Riberas","2","1:19.106","2:59.576","Green","Track","3.172","20.856","24.062","11.845","0.447","7.784","4.200","6.740","152.786"
"6","GTD","Andrew Davis","2","1:19.089","3:00.217","Green","Track","3.091","20.929","24.158","11.774","0.440","7.799","4.240","6.658","155.217"
"16","GTD","Spencer Pumpelly","2","1:19.309","3:00.965","Green","Track","3.155","21.135","24.000","11.676","0.434","7.841","4.336","6.732","157.363"
"73","GTD","Patrick Lindsey","2","1:19.640","3:01.827","Green","Track","3.126","21.108","24.344","11.759","0.440","7.817","4.271","6.775","155.217"
"96","GTD","Bret Curtis","2","1:19.905","3:02.877","Green","Track","3.111","21.366","24.276","11.638","0.437","7.812","4.514","6.751","156.283"
"9","GTD","Matt Bell","2","1:19.940","3:03.104","Green","Track","3.104","21.560","24.126","11.681","0.435","7.836","4.414","6.784","157.001"
"27","GTD","Cedric Sbirrazzuoli","2","1:20.092","3:03.594","Green","Track","3.142","21.607","24.146","11.623","0.433","7.998","4.410","6.733","157.726"
"48","GTD","Madison Snow","2","1:20.121","3:03.977","Green","Track","3.151","21.485","24.350","11.552","0.429","8.053","4.405","6.696","159.197"
"33","GTD","Ben Keating","2","1:20.359","3:04.757","Green","Track","3.213","21.459","24.637","11.580","0.434","7.791","4.403","6.842","157.363"
"97","GTD","Michael Marsal","2","1:20.588","3:05.659","Green","Track","3.209","21.367","24.423","11.622","0.437","8.124","4.438","6.968","156.283"
"22","GTD","Cooper MacNeil","2","1:20.811","3:06.821","Green","Track","3.312","21.449","24.437","11.848","0.445","8.099","4.420","6.801","153.473"
"44","GTD","John Potter","2","1:20.867","3:07.358","Green","Track","3.124","21.525","24.707","11.824","0.442","8.130","4.364","6.751","154.515"
"63","GTD","Christina Nielsen","2","1:20.796","3:07.775","Green","Track","3.143","21.446","24.742","11.824","0.443","7.999","4.435","6.764","154.166"
"20","PC","Matthew McMurry","2","1:25.325","3:28.540","Green","Track","9.746","22.932","23.084","11.319","0.433","7.391","4.043","6.377","157.726"
"10","P","Ricky Taylor","3","1:11.689","3:38.160","Green","Track","2.747","18.318","22.130","10.889","0.413","7.136","3.911","6.145","165.364"
"55","P","Tristan Nunez","3","1:11.721","3:38.429","Green","Track","2.733","18.430","22.207","10.838","0.416","6.981","3.984","6.132","164.172"
"5","P","Christian Fittipaldi","3","1:12.065","3:39.078","Green","Track","2.836","18.418","22.583","10.856","0.415","6.944","3.940","6.073","164.567"
"70","P","Tom Long","3","1:12.403","3:40.760","Green","Track","2.800","18.809","22.359","10.831","0.415","7.074","3.991","6.124","164.567"
"90","P","Marc Goossens","3","1:12.226","3:41.873","Green","Track","2.774","18.559","22.512","10.901","0.413","6.956","3.919","6.192","165.364"
"31","P","Eric Curran","3","1:12.305","3:42.536","Green","Track","2.835","18.650","22.500","10.885","0.412","7.042","3.921","6.060","165.766"
"60","P","John Pew","3","1:12.647","3:43.806","Green","Track","2.790","18.686","22.467","10.874","0.414","7.186","4.106","6.124","164.965"
"85","PC","Stephen Simpson","3","1:13.644","3:46.603","Green","Track","2.825","19.166","22.771","11.337","0.433","6.972","3.937","6.203","157.726"
"38","PC","James French","3","1:13.821","3:47.605","Green","Track","2.840","19.095","22.770","11.225","0.428","7.204","3.988","6.271","159.569"
"52","PC","Robert Alon","3","1:13.654","3:48.039","Green","Track","2.816","19.164","22.632","11.075","0.422","7.236","4.074","6.235","161.838"
"0","P","Katherine Legge","3","1:13.801","3:49.025","Green","Track","2.841","19.608","22.653","10.595","0.403","7.272","4.145","6.284","169.468"
"8","PC","Alex Popow","3","1:14.961","3:51.515","Green","Track","2.904","19.388","23.006","11.199","0.426","7.397","4.168","6.473","160.318"
"54","PC","Jonathan Bennett","3","1:15.291","3:52.105","Green","Track","2.947","19.701","23.125","11.211","0.425","7.381","4.249","6.252","160.695"
"88","PC","Mark Kvamme","3","1:17.244","3:56.746","Green","Track","2.982","20.135","24.184","11.235","0.426","7.494","4.316","6.472","160.318"
"3","GTLM","Antonio Garcia","3","1:16.627","4:08.574","Green","Track","3.006","19.941","23.385","11.766","0.445","7.543","4.062","6.479","153.473"
"66","GTLM","Dirk Mueller","3","1:16.504","4:08.952","Green","Track","2.970","19.830","23.575","11.677","0.440","7.533","4.094","6.385","155.217"
"25","GTLM","Bill Auberlen","3","1:16.301","4:09.742","Green","Track","2.973","19.975","23.422","11.581","0.436","7.326","4.073","6.515","156.641"
"67","GTLM","Richard Westbrook","3","1:16.576","4:10.513","Green","Track","2.993","19.993","23.572","11.670","0.439","7.380","4.100","6.429","155.571"
"100","GTLM","Lucas Luhr","3","1:16.708","4:11.140","Green","Track","3.033","20.053","23.505","11.608","0.437","7.419","4.116","6.537","156.283"
"4","GTLM","Oliver Gavin","3","1:16.989","4:11.563","Green","Track","3.107","20.185","23.534","11.624","0.436","7.485","4.085","6.533","156.641"
"62","GTLM","Giancarlo Fisichella","3","1:17.088","4:12.149","Green","Track","3.012","20.197","23.617","11.703","0.441","7.550","4.107","6.461","154.865"
"912","GTLM","Earl Bamber","3","1:17.031","4:12.673","Green","Track","3.029","20.248","23.516","11.627","0.435","7.550","4.089","6.537","157.001"
"911","GTLM","Nick Tandy","3","1:17.990","4:14.615","Green","Track","3.060","20.526","23.834","11.709","0.441","7.677","4.118","6.625","154.865"
"23","GTD","Alex Riberas","3","1:18.587","4:18.163","Green","Track","3.151","20.683","23.849","11.852","0.447","7.857","4.163","6.585","152.786"
"6","GTD","Andrew Davis","3","1:18.699","4:18.916","Green","Track","3.097","20.750","23.997","11.796","0.441","7.775","4.184","6.659","154.865"
"16","GTD","Spencer Pumpelly","3","1:19.086","4:20.051","Green","Track","3.099","21.008","24.034","11.667","0.433","7.868","4.288","6.689","157.726"
"73","GTD","Patrick Lindsey","3","1:19.311","4:21.138","Green","Track","3.091","20.964","24.192","11.776","0.440","7.811","4.287","6.750","155.217"
"96","GTD","Bret Curtis","3","1:19.548","4:22.425","Green","Track","3.073","21.226","24.187","11.636","0.437","7.776","4.433","6.780","156.283"
"9","GTD","Matt Bell","3","1:19.629","4:22.733","Green","Track","3.087","21.390","24.219","11.732","0.437","7.753","4.258","6.753","156.283"
"27","GTD","Cedric Sbirrazzuoli","3","1:19.885","4:23.479","Green","Track","3.107","21.468","24.199","11.633","0.432","7.926","4.410","6.710","158.091"
"48","GTD","Madison Snow","3","1:19.877","4:23.854","Green","Track","3.124","21.400","24.148","11.556","0.429","8.122","4.352","6.746","159.197"
"33","GTD","Ben Keating","3","1:19.964","4:24.721","Green","Track","3.157","21.155","24.609","11.645","0.436","7.760","4.411","6.791","156.641"
"97","GTD","Michael Marsal","3","1:20.202","4:25.861","Green","Track","3.220","21.198","24.414","11.722","0.439","8.008","4.286","6.915","155.571"
"22","GTD","Cooper MacNeil","3","1:20.782","4:27.603","Green","Track","3.238","21.363","24.619","11.879","0.445","8.096","4.367","6.775","153.473"
"44","GTD","John Potter","3","1:20.810","4:28.168","Green","Track","3.177","21.474","24.580","11.794","0.439","8.179","4.383","6.784","155.571"
"63","GTD","Christina Nielsen","3","1:20.677","4:28.452","Green","Track","3.093","21.495","24.628","11.793","0.442","8.055","4.453","6.718","154.515"
"20","PC","Matthew McMurry","3","1:14.315","4:42.855","Green","Track","2.848","19.245","22.992","11.249","0.430","7.251","3.885","6.415","158.827"
"10","P","Ricky Taylor","4","1:11.495","4:49.655","Green","Track","2.764","18.223","22.149","10.837","0.412","6.991","3.917","6.202","165.766"
"55","P","Tristan Nunez","4","1:11.544","4:49.973","Green","Track","2.727","18.356","22.061","10.738","0.411","7.058","3.857","6.336","166.169"
"5","P","Christian Fittipaldi","4","1:11.521","4:50.599","Green","Track","2.794","18.417","22.231","10.795","0.411","6.901","3.851","6.121","166.169"
"70","P","Tom Long","4","1:12.200","4:52.960","Green","Track","2.813","18.784","22.423","10.802","0.414","6.910","3.970","6.084","164.965"
"90","P","Marc Goossens","4","1:12.062","4:53.935","Green","Track","2.779","18.563","22.475","10.881","0.411","6.963","3.848","6.142","166.169"
"31","P","Eric Curran","4","1:12.040","4:54.576","Green","Track","2.786","18.469","22.524","10.839","0.405","7.092","3.868","6.057","168.631"
"60","P","John Pew","4","1:12.698","4:56.504","Green","Track","2.790","18.642","22.565","10.888","0.416","7.096","4.105","6.196","164.172"
"85","PC","Stephen Simpson","4","1:13.313","4:59.916","Green","Track","2.814","19.132","22.618","11.311","0.432","6.936","3.891","6.179","158.091"
"38","PC","James French","4","1:13.375","5:00.980","Green","Track","2.838","18.727","22.746","11.199","0.427","7.224","3.935","6.279","159.943"
"52","PC","Robert Alon","4","1:13.734","5:01.773","Green","Track","2.813","19.195","22.888","11.078","0.421","7.028","4.035","6.276","162.222"
"0","P","Katherine Legge","4","1:14.234","5:03.259","Green","Track","2.798","19.728","22.982","10.547","0.401","7.319","4.166","6.293","170.313"
"8","PC","Alex Popow","4","1:14.413","5:05.928","Green","Track","2.866","19.166","22.919","11.171","0.426","7.273","4.194","6.398","160.318"
"54","PC","Jonathan Bennett","4","1:14.763","5:06.868","Green","Track","2.884","19.341","23.021","11.315","0.428","7.486","4.134","6.154","159.569"
"88","PC","Mark Kvamme","4","1:17.352","5:14.098","Green","Track","2.987","20.241","24.403","11.264","0.427","7.429","4.121","6.480","159.943"
"3","GTLM","Antonio Garcia","4","1:16.120","5:24.694","Green","Track","3.009","19.769","23.287","11.718","0.444","7.469","4.014","6.410","153.819"
"66","GTLM","Dirk Mueller","4","1:16.342","5:25.294","Green","Track","2.963","19.908","23.510","11.647","0.439","7.434","4.058","6.383","155.571"
"25","GTLM","Bill Auberlen","4","1:16.317","5:26.059","Green","Track","2.984","19.863","23.405","11.580","0.435","7.397","4.124","6.529","157.001"
"67","GTLM","Richard Westbrook","4","1:16.372","5:26.885","Green","Track","2.992","19.850","23.549","11.674","0.438","7.366","4.071","6.432","155.926"
"100","GTLM","Lucas Luhr","4","1:16.444","5:27.584","Green","Track","2.967","19.923","23.492","11.611","0.436","7.396","4.165","6.454","156.641"
"4","GTLM","Oliver Gavin","4","1:16.639","5:28.202","Green","Track","3.007","19.971","23.408","11.627","0.437","7.486","4.162","6.541","156.283"
"62","GTLM","Giancarlo Fisichella","4","1:17.012","5:29.161","Green","Track","3.000","20.244","23.590","11.676","0.440","7.552","4.101","6.409","155.217"
"912","GTLM","Earl Bamber","4","1:17.043","5:29.716","Green","Track","3.000","20.029","23.601","11.567","0.433","7.630","4.167","6.616","157.726"
"911","GTLM","Nick Tandy","4","1:17.502","5:32.117","Green","Track","3.054","20.275","23.647","11.693","0.439","7.647","4.173","6.574","155.571"
"23","GTD","Alex Riberas","4","1:18.052","5:36.215","Green","Track","3.104","20.529","23.776","11.835","0.446","7.683","4.140","6.539","153.129"
"6","GTD","Andrew Davis","4","1:18.640","5:37.556","Green","Track","3.107","20.756","24.016","11.781","0.440","7.693","4.241","6.606","155.217"
"16","GTD","Spencer Pumpelly","4","1:18.745","5:38.796","Green","Track","3.100","21.043","23.918","11.624","0.432","7.788","4.209","6.631","158.091"
"73","GTD","Patrick Lindsey","4","1:18.988","5:40.126","Green","Track","3.108","20.837","24.035","11.742","0.439","7.807","4.251","6.769","155.571"
"96","GTD","Bret Curtis","4","1:19.085","5:41.510","Green","Track","3.089","20.849","23.986","11.634","0.436","7.837","4.471","6.783","156.641"
"9","GTD","Matt Bell","4","1:19.209","5:41.942","Green","Track","3.062","21.244","24.036","11.736","0.438","7.824","4.193","6.676","155.926"
"27","GTD","Cedric Sbirrazzuoli","4","1:19.448","5:42.927","Green","Track","3.163","21.281","24.062","11.654","0.433","7.828","4.381","6.646","157.726"
"48","GTD","Madison Snow","4","1:19.541","5:43.395","Green","Track","3.175","21.203","24.166","11.538","0.428","7.972","4.384","6.675","159.569"
"33","GTD","Ben Keating","4","1:19.849","5:44.570","Green","Track","3.152","21.101","24.421","11.655","0.434","7.813","4.550","6.723","157.363"
"97","GTD","Michael Marsal","4","1:19.881","5:45.742","Green","Track","3.173","21.079","24.287","11.685","0.437","8.185","4.332","6.703","156.283"
"22","GTD","Cooper MacNeil","4","1:20.420","5:48.023","Green","Track","3.205","21.298","24.350","11.877","0.444","8.136","4.410","6.700","153.819"
"44","GTD","John Potter","4","1:20.370","5:48.538","Green","Track","3.136","21.251","24.489","11.785","0.439","8.176","4.373","6.721","155.571"
"63","GTD","Christina Nielsen","4","1:20.558","5:49.010","Green","Track","3.101","21.389","24.443","11.770","0.441","8.096","4.462","6.856","154.865"
"20","PC","Matthew McMurry","4","1:13.633","5:56.488","Green","Track","2.836","18.951","22.709","11.266","0.428","7.181","3.943","6.319","159.569"
"10","P","Ricky Taylor","5","1:11.325","6:00.980","Green","Track","2.762","17.979","22.241","10.842","0.409","6.954","3.927","6.211","166.982"
"55","P","Tristan Nunez","5","1:11.385","6:01.358","Green","Track","2.738","18.059","22.162","10.742","0.411","7.025","3.960","6.288","166.169"
"5","P","Christian Fittipaldi","5","1:11.300","6:01.899","Green","Track","2.789","18.238","22.203","10.809","0.405","6.844","3.865","6.147","168.631"
"70","P","Tom Long","5","1:11.707","6:04.667","Green","Track","2.784","18.626","22.230","10.792","0.413","6.847","3.919","6.096","165.364"
"90","P","Marc Goossens","5","1:12.249","6:06.184","Green","Track","2.762","18.609","22.666","10.860","0.411","6.945","3.855","6.141","166.169"
"31","P","Eric Curran","5","1:12.296","6:06.872","Green","Track","2.779","18.525","22.630","10.841","0.409","7.039","3.910","6.163","166.982"
"60","P","John Pew","5","1:13.052","6:09.556","Green","Track","2.788","18.823","22.583","10.891","0.415","7.182","4.169","6.201","164.567"
"85","PC","Stephen Simpson","5","1:13.269","6:13.185","Green","Track","2.843","18.931","22.781","11.322","0.432","6.884","3.888","6.188","158.091"
"38","PC","James French","5","1:13.065","6:14.045","Green","Track","2.845","18.689","22.748","11.205","0.427","7.094","3.888","6.169","159.943"
"52","PC","Robert Alon","5","1:13.016","6:14.789","Green","Track","2.805","18.786","22.647","11.072","0.421","7.098","3.995","6.192","162.222"
"0","P","Katherine Legge","5","1:13.375","6:16.634","Green","Track","2.803","19.456","22.538","10.587","0.401","7.187","4.095","6.308","170.313"
"8","PC","Alex Popow","5","1:14.281","6:20.209","Green","Track","2.844","19.129","22.852","11.201","0.426","7.348","4.113","6.368","160.318"
"54","PC","Jonathan Bennett","5","1:14.370","6:21.238","Green","Track","2.851","19.235","22.917","11.244","0.427","7.338","4.209","6.149","159.943"
"88","PC","Mark Kvamme","5","1:16.850","6:30.948","Green","Track","2.959","20.197","24.029","11.244","0.426","7.433","4.109","6.453","160.318"
"3","GTLM","Antonio Garcia","5","1:16.228","6:40.922","Green","Track","2.999","19.710","23.403","11.748","0.444","7.496","3.960","6.468","153.819"
"66","GTLM","Dirk Mueller","5","1:16.415","6:41.709","Green","Track","2.984","19.673","23.520","11.677","0.438","7.579","4.082","6.462","155.926"
"25","GTLM","Bill Auberlen","5","1:16.099","6:42.158","Green","Track","2.976","19.701","23.410","11.563","0.433","7.406","4.072","6.538","157.726"
"67","GTLM","Richard Westbrook","5","1:16.435","6:43.320","Green","Track","3.001","19.780","23.604","11.721","0.438","7.386","4.074","6.431","155.926"
"100","GTLM","Lucas Luhr","5","1:16.317","6:43.901","Green","Track","2.975","19.790","23.384","11.577","0.434","7.469","4.193","6.495","157.363"
"4","GTLM","Oliver Gavin","5","1:16.302","6:44.504","Green","Track","2.985","19.896","23.297","11.628","0.436","7.492","4.067","6.501","156.641"
"62","GTLM","Giancarlo Fisichella","5","1:16.385","6:45.546","Green","Track","2.988","19.872","23.410","11.695","0.439","7.511","4.081","6.389","155.571"
"912","GTLM","Earl Bamber","5","1:16.626","6:46.342","Green","Track","3.031","20.023","23.474","11.627","0.434","7.494","4.039","6.504","157.363"
"911","GTLM","Nick Tandy","5","1:17.337","6:49.454","Green","Track","3.037","20.228","23.655","11.700","0.438","7.659","4.090","6.530","155.926"
"23","GTD","Alex Riberas","5","1:18.119","6:54.334","Green","Track","3.128","20.442","23.808","11.855","0.446","7.682","4.127","6.631","153.129"
"6","GTD","Andrew Davis","5","1:18.776","6:56.332","Green","Track","3.092","20.706","24.039","11.801","0.441","7.724","4.312","6.661","154.865"
"16","GTD","Spencer Pumpelly","5","1:18.696","6:57.492","Green","Track","3.064","20.822","23.987","11.667","0.434","7.750","4.272","6.700","157.363"
"73","GTD","Patrick Lindsey","5","1:18.842","6:58.968","Green","Track","3.088","20.769","24.091","11.751","0.439","7.681","4.213","6.810","155.571"
"96","GTD","Bret Curtis","5","1:19.036","7:00.546","Green","Track","3.100","20.872","24.118","11.652","0.437","7.729","4.415","6.713","156.283"
"9","GTD","Matt Bell","5","1:19.105","7:01.047","Green","Track","3.063","20.961","24.107","11.764","0.438","7.773","4.260","6.739","155.926"
"27","GTD","Cedric Sbirrazzuoli","5","1:19.352","7:02.279","Green","Track","3.132","21.201","24.028","11.638","0.432","7.875","4.328","6.718","158.091"
"48","GTD","Madison Snow","5","1:19.339","7:02.734","Green","Track","3.127","21.015","24.239","11.568","0.430","7.881","4.379","6.700","158.827"
"33","GTD","Ben Keating","5","1:19.119","7:03.689","Green","Track","3.101","20.820","24.338","11.600","0.433","7.645","4.408","6.774","157.726"
"97","GTD","Michael Marsal","5","1:19.896","7:05.638","Green","Track","3.186","20.972","24.465","11.723","0.439","8.003","4.340","6.768","155.571"
"22","GTD","Cooper MacNeil","5","1:20.137","7:08.160","Green","Track","3.197","21.129","24.262","11.850","0.445","8.101","4.416","6.737","153.473"
"44","GTD","John Potter","5","1:20.673","7:09.211","Green","Track","3.174","21.327","24.703","11.825","0.442","8.142","4.377","6.683","154.515"
"20","PC","Matthew McMurry","5","1:13.216","7:09.704","Green","Track","2.824","18.662","22.541","11.197","0.426","7.172","4.008","6.386","160.318"
"63","GTD","Christina Nielsen","5","1:20.660","7:09.670","Green","Track","3.142","21.249","24.709","11.796","0.443","8.040","4.503","6.778","154.166"
"10","P","Ricky Taylor","6","1:11.612","7:12.592","Green","Track","2.763","18.184","22.124","10.818","0.410","7.126","4.024","6.163","166.574"
"55","P","Tristan Nunez","6","1:11.573","7:12.931","Green","Track","2.733","18.194","22.032","10.710","0.411","7.165","4.018","6.310","166.169"
"5","P","Christian Fittipaldi","6","1:11.533","7:13.432","Green","Track","2.799","18.250","22.339","10.813","0.407","6.884","3.902","6.139","167.802"
"70","P","Tom Long","6","1:11.532","7:16.199","Green","Track","2.787","18.404","22.184","10.792","0.413","6.925","3.902","6.125","165.364"
"90","P","Marc Goossens","6","1:11.802","7:17.986","Green","Track","2.758","18.325","22.390","10.873","0.409","6.982","3.914","6.151","166.982"
"31","P","Eric Curran","6","1:12.274","7:19.146","Green","Track","2.802","18.725","22.466","10.860","0.414","7.010","3.918","6.079","164.965"
"60","P","John Pew","6","1:12.701","7:22.257","Green","Track","2.776","18.598","22.556","10.929","0.416","7.145","4.152","6.129","164.172"
"85","PC","Stephen Simpson","6","1:13.191","7:26.376","Green","Track","2.833","19.007","22.649","11.312","0.431","6.909","3.921","6.129","158.458"
