"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","SPS"
"63","GTD","Christina Nielsen","40","1:05.332","44:08.286","Green","Pit","0.472","0.840","10.317","10.896","13.901","5.577","11.576","11.753","146.981"
"73","GTD","Jorg Bergmeister","26","53.968","44:09.064","Green","Track","0.473","0.843","10.114","10.892","13.878","5.475","9.492","2.801","146.670"
"100","GTLM","John Edwards","35","51.788","44:10.667","Green","Track","0.463","0.827","9.750","10.322","13.412","5.272","9.025","2.717","149.838"
"88","PC","Mark Kvamme","39","54.675","44:14.693","Green","Track","0.464","0.850","10.695","10.823","13.984","5.733","9.393","2.733","149.515"
"54","PC","Colin Braun","42","49.653","44:14.690","Green","Track","0.434","0.777","9.219","9.840","13.387","4.989","8.445","2.562","159.850"
"23","GTD","Mario Farnbacher","34","3:32.344","44:17.088","Green","Track","0.000","0.000","12.508","11.132","14.288","5.728","9.703","2.840","0.000"
"7","PC","Jose Gutierrez","31","50.293","44:17.659","Green","Track","0.451","0.803","9.582","10.000","13.155","5.046","8.647","2.609","153.825"
"912","GTLM","Frederic Makowiecki","36","51.928","44:21.774","Green","Track","0.469","0.836","9.624","10.320","13.606","5.306","9.028","2.739","147.921"
"62","GTLM","Toni Vilander","36","51.285","44:24.224","Green","Track","0.462","0.828","9.567","10.200","13.312","5.184","9.006","2.726","150.162"
"52","PC","Robert Alon","42","49.815","44:24.447","Green","Track","0.443","0.789","9.350","10.097","13.195","5.013","8.362","2.566","156.603"
"911","GTLM","Patrick Pilet","17","52.018","44:33.649","Green","Track","0.472","0.840","9.666","10.277","13.651","5.368","9.006","2.738","146.981"
"25","GTLM","Dirk Werner","34","51.172","44:37.225","Green","Track","0.461","0.822","9.604","10.124","13.477","5.172","8.824","2.688","150.488"
"8","PC","Alex Popow","30","53.624","44:47.134","Green","Track","0.444","0.793","10.138","11.161","13.942","5.635","8.877","2.634","156.250"
"44","GTD","Andy Lally","42","55.910","44:48.271","Green","Track","0.470","0.838","10.712","11.189","14.421","5.873","9.580","2.827","147.606"
"3","GTLM","Jan Magnussen","33","3:34.637","44:49.225","Green","Track","0.000","0.000","12.574","13.108","14.525","5.571","9.524","2.790","0.000"
"97","GTD","Michael Marsal","43","54.621","44:50.248","Green","Track","0.469","0.835","10.178","10.943","14.330","5.570","9.508","2.788","147.921"
"9","GTD","Lawson Aschenbach","15","59.496","44:51.640","Green","Track","0.482","0.859","10.722","12.867","15.361","6.507","9.820","2.878","143.932"
"85","PC","Misha Goikhberg","41","51.653","44:51.849","Green","Track","0.447","0.798","9.769","10.530","13.508","5.294","8.684","2.623","155.201"
"22","GTD","Cooper MacNeil","40","1:05.900","44:55.658","Green","Pit","0.476","0.850","10.223","10.896","14.081","5.700","11.908","11.766","145.746"
"73","GTD","Jorg Bergmeister","27","53.948","45:03.012","Green","Track","0.471","0.840","10.121","10.835","13.914","5.513","9.465","2.789","147.293"
"100","GTLM","John Edwards","36","52.492","45:03.159","Green","Track","0.459","0.821","9.645","10.388","13.529","5.451","9.447","2.752","151.144"
"4","GTLM","Tommy Milner","33","3:02.337","45:07.050","Green","Track","0.470","0.000","0.000","0.000","0.000","0.000","0.000","0.000","147.606"
"88","PC","Mark Kvamme","40","54.145","45:08.838","Green","Track","0.459","0.843","10.080","10.774","13.995","5.617","9.621","2.756","151.144"
"7","PC","Jose Gutierrez","32","52.299","45:09.958","Green","Track","0.444","0.791","10.154","10.923","13.540","5.178","8.638","2.631","156.250"
"23","GTD","Mario Farnbacher","35","55.370","45:12.458","Green","Track","0.479","0.853","10.350","11.015","14.352","5.638","9.805","2.878","144.833"
"912","GTLM","Frederic Makowiecki","37","51.822","45:13.596","Green","Track","0.464","0.828","9.656","10.260","13.505","5.259","9.092","2.758","149.515"
"52","PC","Robert Alon","43","51.307","45:15.754","Green","Track","0.445","0.845","9.902","10.277","13.580","5.133","8.508","2.617","155.899"
"96","GTD","Bret Curtis","32","2:53.675","45:26.255","Green","Pit","0.470","0.835","10.376","11.139","14.997","6.560","13.262","116.036","147.606"
"25","GTLM","Dirk Werner","35","51.164","45:28.389","Green","Track","0.456","0.815","9.511","10.138","13.463","5.147","8.875","2.759","152.138"
"8","PC","Alex Popow","31","52.789","45:39.923","Green","Track","0.446","0.797","9.812","10.565","14.091","5.498","8.933","2.647","155.549"
"38","PC","James French","38","2:48.840","45:41.276","Green","Pit","0.447","0.798","9.581","10.342","13.736","5.205","11.519","117.212","155.201"
"44","GTD","Andy Lally","43","53.990","45:42.261","Green","Track","0.476","0.846","10.148","10.730","14.138","5.512","9.351","2.789","145.746"
"3","GTLM","Jan Magnussen","34","53.379","45:42.604","Green","Track","0.471","0.842","10.062","10.583","13.912","5.467","9.281","2.761","147.293"
"85","PC","Misha Goikhberg","42","52.528","45:44.377","Green","Track","0.446","0.796","9.849","10.413","13.642","5.373","9.292","2.717","155.549"
"97","GTD","Michael Marsal","44","54.155","45:44.403","Green","Track","0.468","0.833","10.076","10.838","13.994","5.525","9.618","2.803","148.237"
"100","GTLM","John Edwards","37","52.872","45:56.031","Green","Track","0.464","0.826","10.050","10.479","13.744","5.506","9.091","2.712","149.515"
"4","GTLM","Tommy Milner","34","52.984","46:00.034","Green","Track","0.470","0.857","9.970","10.462","13.877","5.411","9.186","2.751","147.606"
"88","PC","Mark Kvamme","41","54.103","46:02.941","Green","Track","0.462","0.826","10.529","10.856","13.738","5.487","9.480","2.725","150.162"
"7","PC","Jose Gutierrez","33","53.046","46:03.004","Green","Track","0.447","0.798","9.721","10.796","13.702","5.529","9.359","2.694","155.201"
"52","PC","Robert Alon","44","51.472","46:07.226","Green","Track","0.445","0.796","9.445","10.072","13.485","5.565","9.005","2.659","155.899"
"23","GTD","Mario Farnbacher","36","54.999","46:07.457","Green","Track","0.484","0.861","10.424","11.064","14.095","5.611","9.621","2.839","143.337"
"911","GTLM","Patrick Pilet","18","1:34.089","46:07.738","Green","Pit","0.465","0.831","9.657","10.492","14.180","5.478","11.510","41.476","149.194"
"20","PC","Matthew McMurry","42","3:41.568","46:17.589","Green","Pit","0.458","0.815","9.448","10.289","13.662","5.709","11.823","169.364","151.474"
"25","GTLM","Dirk Werner","36","51.920","46:20.309","Green","Track","0.487","0.864","9.860","10.306","13.584","5.210","8.909","2.700","142.454"
"48","GTD","Madison Snow","34","2:21.177","46:27.303","Green","Pit","0.469","0.835","10.207","11.126","14.906","5.691","11.899","86.044","147.921"
"96","GTD","Bret Curtis","33","1:03.500","46:29.755","Green","Track","0.000","0.000","13.006","11.442","14.430","5.717","9.615","2.791","0.000"
"22","GTD","Cooper MacNeil","41","1:37.010","46:32.668","Green","Track","0.000","0.000","12.731","11.171","14.266","6.122","10.921","2.876","0.000"
"8","PC","Alex Popow","32","52.910","46:32.833","Green","Track","0.449","0.803","10.084","10.801","13.827","5.372","8.934","2.640","154.510"
"3","GTLM","Jan Magnussen","35","52.376","46:34.980","Green","Track","0.468","0.836","10.047","10.486","13.579","5.232","9.005","2.723","148.237"
"85","PC","Misha Goikhberg","43","51.726","46:36.103","Green","Track","0.460","0.820","9.916","10.462","13.538","5.206","8.704","2.620","150.815"
"97","GTD","Michael Marsal","45","54.948","46:39.351","Green","Track","0.472","0.840","10.319","10.809","14.507","5.581","9.627","2.793","146.981"
"27","GTD","Lawrence DeGeorge","30","11:31.496","46:40.980","Green","Pit","0.530","0.943","12.883","13.637","15.474","7.530","17.422","623.077","130.896"
"63","GTD","Alessandro Balzan","41","2:32.999","46:41.285","Green","Track","0.000","0.000","13.631","11.307","13.914","5.592","9.400","2.779","0.000"
"38","PC","James French","39","1:04.961","46:46.237","Green","Track","0.000","0.000","14.394","13.562","13.927","5.168","8.759","2.615","0.000"
"100","GTLM","John Edwards","38","53.812","46:49.843","Green","Track","0.460","0.820","9.716","10.385","13.478","6.602","9.606","2.745","150.815"
"4","GTLM","Tommy Milner","35","51.559","46:51.593","Green","Track","0.467","0.834","9.675","10.230","13.561","5.220","8.876","2.696","148.555"
"44","GTD","Andy Lally","44","1:09.617","46:51.878","Green","Pit","0.471","0.841","10.271","11.657","15.081","7.140","11.804","12.352","147.293"
"7","PC","Jose Gutierrez","34","50.813","46:53.817","Green","Track","0.455","0.812","9.617","10.023","13.527","5.122","8.642","2.615","152.473"
"62","GTLM","Toni Vilander","37","2:30.901","46:55.125","Green","Pit","0.463","0.827","9.630","10.487","14.647","5.435","12.492","96.920","149.838"
"88","PC","Mark Kvamme","42","53.818","46:56.759","Green","Track","0.460","0.835","10.534","10.627","13.696","5.556","9.400","2.710","150.815"
"52","PC","Robert Alon","45","50.524","46:57.750","Green","Track","0.451","0.804","9.451","10.093","13.570","5.147","8.430","2.578","153.825"
"16","GTD","Corey Lewis","38","3:10.092","46:58.811","Green","Pit","0.469","0.834","10.279","11.009","14.103","5.640","11.796","135.962","147.921"
"911","GTLM","Patrick Pilet","19","1:01.389","47:09.127","Green","Track","0.000","0.000","12.441","10.880","14.143","5.435","9.175","2.774","0.000"
"25","GTLM","Dirk Werner","37","51.466","47:11.775","Green","Track","0.457","0.817","9.589","10.160","13.510","5.211","9.015","2.707","151.805"
"23","GTD","Mario Farnbacher","37","1:06.556","47:14.013","Green","Pit","0.478","0.852","10.524","11.205","14.190","5.746","11.793","11.768","145.136"
"9","GTD","Lawson Aschenbach","16","2:24.552","47:16.192","Green","Pit","0.483","0.862","10.633","11.159","14.533","5.718","12.106","89.058","143.634"
"73","GTD","Jorg Bergmeister","28","2:15.223","47:18.235","Green","Pit","0.470","0.837","10.795","11.225","14.069","5.568","12.328","79.931","147.606"
"20","PC","Matthew McMurry","43","1:04.328","47:21.917","Green","Track","0.000","0.000","12.672","12.217","15.890","5.509","8.878","2.633","0.000"
"96","GTD","Bret Curtis","34","54.841","47:24.596","Green","Track","0.469","0.836","10.350","11.202","14.121","5.542","9.524","2.797","147.921"
"8","PC","Alex Popow","33","52.459","47:25.292","Green","Track","0.447","0.797","10.203","10.640","13.626","5.275","8.850","2.621","155.201"
"3","GTLM","Jan Magnussen","36","52.033","47:27.013","Green","Track","0.461","0.825","9.785","10.319","13.691","5.236","9.001","2.715","150.488"
"22","GTD","Cooper MacNeil","42","57.819","47:30.487","Green","Track","0.481","0.858","10.646","11.625","14.925","5.797","10.578","2.909","144.231"
"48","GTD","Madison Snow","35","1:04.239","47:31.542","Green","Track","0.000","0.000","13.534","11.447","14.218","5.801","9.959","2.821","0.000"
"97","GTD","Michael Marsal","46","54.320","47:33.671","Green","Track","0.469","0.835","10.167","10.907","14.110","5.537","9.512","2.783","147.921"
"63","GTD","Alessandro Balzan","42","53.626","47:34.911","Green","Track","0.470","0.840","10.108","10.807","13.771","5.495","9.342","2.793","147.606"
"38","PC","James French","40","54.651","47:40.888","Green","Track","0.444","0.793","9.555","10.232","16.387","5.751","8.865","2.624","156.250"
"100","GTLM","John Edwards","39","52.263","47:42.106","Green","Track","0.463","0.825","9.819","10.429","13.585","5.350","9.065","2.727","149.838"
"4","GTLM","Tommy Milner","36","52.681","47:44.274","Green","Track","0.460","0.819","9.565","10.881","14.007","5.261","8.975","2.713","150.815"
"7","PC","Jose Gutierrez","35","50.711","47:44.528","Green","Track","0.444","0.794","9.412","10.003","13.785","5.067","8.610","2.596","156.250"
"27","GTD","Cedric Sbirrazzuoli","31","1:07.619","47:48.599","Green","Track","0.000","0.000","13.212","13.201","15.490","5.870","10.330","2.902","0.000"
"88","PC","Mark Kvamme","43","54.550","47:51.309","Green","Track","0.456","0.814","10.087","10.603","14.204","6.054","9.588","2.744","152.138"
"62","GTLM","Giancarlo Fisichella","38","1:01.076","47:56.201","Green","Track","0.000","0.000","12.186","11.110","14.054","5.296","9.239","2.748","0.000"
"911","GTLM","Patrick Pilet","20","52.551","48:01.678","Green","Track","0.471","0.842","9.808","10.612","13.704","5.303","9.061","2.750","147.293"
"52","PC","Robert Alon","46","1:05.017","48:02.767","Green","Pit","0.439","0.785","9.428","10.479","14.108","6.482","11.299","11.997","158.030"
"25","GTLM","Dirk Werner","38","51.633","48:03.408","Green","Track","0.458","0.818","9.617","10.203","13.661","5.256","8.923","2.697","151.474"
"20","PC","Matthew McMurry","44","51.627","48:13.544","Green","Track","0.448","0.807","9.879","10.249","13.665","5.170","8.771","2.638","154.855"
"9","GTD","Matt Bell","17","1:02.796","48:18.988","Green","Track","0.000","0.000","12.469","11.144","14.420","5.668","9.726","2.874","0.000"
"8","PC","Alex Popow","34","54.385","48:19.677","Green","Track","0.445","0.798","10.295","10.825","14.268","5.723","9.342","2.689","155.899"
"96","GTD","Bret Curtis","35","55.089","48:19.685","Green","Track","0.471","0.840","10.332","10.969","14.534","5.603","9.548","2.792","147.293"
"3","GTLM","Jan Magnussen","37","53.057","48:20.070","Green","Track","0.462","0.825","9.637","10.297","14.209","5.430","9.471","2.726","150.162"
"73","GTD","Patrick Lindsey","29","1:04.949","48:23.184","Green","Track","0.000","0.000","12.688","11.995","15.510","5.715","9.653","2.807","0.000"
"22","GTD","Cooper MacNeil","43","54.287","48:24.774","Green","Track","0.486","0.866","10.196","10.745","14.073","5.665","9.461","2.795","142.747"
"48","GTD","Madison Snow","36","54.449","48:25.991","Green","Track","0.474","0.845","10.365","10.837","14.011","5.579","9.543","2.795","146.361"
"63","GTD","Alessandro Balzan","43","53.977","48:28.888","Red","Track","0.474","0.844","10.105","10.806","13.922","5.552","9.462","2.812","146.361"
"38","PC","James French","41","50.698","48:31.586","Red","Track","0.447","0.799","9.544","10.259","13.338","5.046","8.649","2.616","155.201"
"4","GTLM","Tommy Milner","37","51.337","48:35.611","Red","Track","0.462","0.826","9.551","10.182","13.490","5.217","8.905","2.704","150.162"
"62","GTLM","Giancarlo Fisichella","39","1:06.837","49:03.038","Red","Pit","0.467","0.836","9.607","10.510","13.504","5.448","14.194","12.271","148.555"
"23","GTD","Mario Farnbacher","38","1:51.486","49:05.499","Red","Pit","0.000","0.000","14.734","11.649","15.402","6.482","15.702","12.147","0.000"
"66","GTLM","Joey Hand","30","7:09.916","49:19.240","Red","Pit","0.000","0.000","12.766","11.208","15.603","6.108","12.813","11.571","0.000"
"20","PC","Matthew McMurry","45","1:07.667","49:21.211","Red","Pit","0.449","0.803","9.758","10.313","14.188","6.153","14.206","11.797","154.510"
"3","GTLM","Jan Magnussen","38","1:09.124","49:29.194","Red","Pit","0.462","0.825","10.354","11.114","15.203","5.577","13.526","12.063","150.162"
"96","GTD","Bret Curtis","36","1:11.599","49:31.284","Red","Pit","0.479","0.840","11.108","11.581","15.346","5.741","13.502","13.002","144.833"
"73","GTD","Patrick Lindsey","30","1:11.078","49:34.262","Red","Pit","0.475","0.845","10.471","11.520","15.132","5.661","13.618","13.356","146.053"
"22","GTD","Cooper MacNeil","44","1:10.837","49:35.611","Red","Pit","0.472","0.844","10.057","11.231","15.142","5.879","13.610","13.602","146.981"
"48","GTD","Madison Snow","37","1:10.635","49:36.626","Red","Pit","0.470","0.837","10.248","11.181","14.704","5.740","14.015","13.440","147.606"
"63","GTD","Alessandro Balzan","44","1:09.102","49:37.990","Red","Pit","0.474","0.848","10.219","11.037","14.768","6.061","13.150","12.545","146.361"
"33","GTD","Jeroen Bleekemolen","35","6:51.644","49:40.394","Red","Pit","0.472","0.838","10.278","10.983","14.188","5.737","12.821","424.652","146.981"
"4","GTLM","Tommy Milner","38","1:11.453","49:47.064","Red","Pit","0.461","0.823","9.571","10.451","13.932","5.375","14.236","16.604","150.488"
"33","GTD","Jeroen Bleekemolen","36","53.701","50:34.095","Red","Pit","0.472","0.838","10.278","10.983","14.188","5.737","12.821","482.784","146.981"
"33","GTD","Jeroen Bleekemolen","37","1:02.598","51:36.693","Red","Pit","0.472","0.838","10.278","10.983","14.188","5.737","12.821","540.951","146.981"
"33","GTD","Jeroen Bleekemolen","35","9:59.789","52:48.539","Red","Pit","0.472","0.838","10.278","10.983","14.188","5.737","12.821","612.797","146.981"
"54","PC","Colin Braun","43","9:13.901","53:28.591","Green","Pit","0.437","0.782","9.276","9.831","13.321","4.878","10.647","504.729","158.753"
"912","GTLM","Frederic Makowiecki","38","8:15.789","53:29.385","Green","Pit","0.467","0.834","9.927","10.792","14.117","5.648","12.604","441.400","148.555"
"911","GTLM","Patrick Pilet","21","5:28.523","53:30.201","Green","Pit","0.468","0.838","9.601","10.247","13.469","5.517","13.718","274.665","148.237"
"6","GTD","Andrew Davis","32","13:04.453","53:32.302","Green","Pit","0.470","0.837","10.022","10.776","14.559","5.598","12.398","729.793","147.606"
"85","PC","Misha Goikhberg","44","6:56.705","53:32.808","Green","Pit","0.444","0.793","10.036","10.490","13.670","5.686","12.397","363.189","156.250"
"9","GTD","Matt Bell","18","5:14.122","53:33.110","Green","Pit","0.484","0.863","10.531","11.150","14.223","5.630","11.791","259.450","143.337"
"97","GTD","Michael Marsal","47","6:02.842","53:36.513","Green","Pit","0.469","0.836","10.017","10.848","14.447","5.601","12.107","308.517","147.921"
"27","GTD","Cedric Sbirrazzuoli","32","5:49.581","53:38.180","Green","Pit","0.486","0.865","10.528","11.169","14.556","5.999","13.100","292.878","142.747"
"7","PC","Jose Gutierrez","36","5:55.454","53:39.982","Green","Pit","0.441","0.789","9.961","10.338","13.352","5.168","13.107","302.298","157.313"
"38","PC","James French","42","5:09.006","53:40.592","Green","Pit","0.445","0.859","10.501","10.956","14.465","5.602","14.824","251.354","155.899"
"88","PC","Mark Kvamme","44","5:50.890","53:42.199","Green","Pit","0.462","0.826","10.316","10.800","13.828","6.004","15.166","293.488","150.162"
"8","PC","Alex Popow","35","5:24.436","53:44.113","Green","Pit","0.457","0.813","10.482","11.043","14.715","5.702","13.330","267.894","151.805"
"25","GTLM","Dirk Werner","39","5:45.759","53:49.167","Green","Pit","0.457","0.820","9.659","10.135","14.162","5.948","14.560","290.018","151.805"
"62","GTLM","Giancarlo Fisichella","40","5:07.881","54:10.919","Green","Track","0.000","0.000","12.262","10.520","18.812","6.389","9.778","2.823","0.000"
"20","PC","Matthew McMurry","46","4:50.100","54:11.311","Green","Track","0.000","0.000","12.020","10.614","13.978","5.534","9.245","2.718","0.000"
"66","GTLM","Joey Hand","31","4:52.211","54:11.451","Green","Track","0.000","0.000","12.292","10.725","14.114","5.495","10.023","2.858","0.000"
"3","GTLM","Jan Magnussen","39","4:43.316","54:12.510","Green","Track","0.000","0.000","11.949","10.812","13.906","5.787","9.459","2.772","0.000"
"23","GTD","Mario Farnbacher","39","5:08.178","54:13.677","Green","Track","0.000","0.000","12.680","11.159","15.370","6.660","10.049","2.856","0.000"
"96","GTD","Bret Curtis","37","4:45.176","54:16.460","Green","Track","0.000","0.000","13.161","11.818","14.727","5.691","9.652","2.810","0.000"
"73","GTD","Patrick Lindsey","31","4:43.700","54:17.962","Green","Track","0.000","0.000","12.663","11.367","14.992","5.557","9.583","2.822","0.000"
"22","GTD","Cooper MacNeil","45","4:42.842","54:18.453","Green","Track","0.000","0.000","11.922","11.176","14.598","5.772","9.629","2.805","0.000"
"48","GTD","Madison Snow","38","4:46.092","54:22.718","Green","Track","0.000","0.000","14.351","11.085","14.033","5.574","9.611","2.815","0.000"
"54","PC","Colin Braun","44","58.450","54:27.041","Green","Track","0.000","0.000","11.754","10.080","13.147","5.604","8.575","2.600","0.000"
"63","GTD","Alessandro Balzan","45","4:50.872","54:28.862","Green","Track","0.000","0.000","12.628","11.071","14.112","6.342","9.655","2.819","0.000"
"912","GTLM","Frederic Makowiecki","39","1:01.232","54:30.617","Green","Track","0.000","0.000","11.976","10.643","14.217","5.519","9.296","2.792","0.000"
"911","GTLM","Patrick Pilet","22","1:01.104","54:31.305","Green","Track","0.000","0.000","11.820","10.615","13.972","5.895","9.406","2.778","0.000"
"52","PC","Robert Alon","47","6:28.807","54:31.574","Green","Track","0.000","0.000","12.729","10.317","17.105","6.050","9.165","2.734","0.000"
"44","GTD","Andy Lally","45","7:40.704","54:32.582","Green","Track","0.000","0.000","12.453","11.461","14.764","6.349","10.215","2.902","0.000"
"100","GTLM","John Edwards","40","6:51.260","54:33.366","Green","Pit","0.462","0.824","9.679","10.306","13.499","5.289","11.500","359.701","150.162"
"85","PC","Misha Goikhberg","45","1:03.591","54:36.399","Green","Track","0.000","0.000","12.469","11.462","15.182","5.666","9.524","2.778","0.000"
"33","GTD","Jeroen Bleekemolen","35","11:48.469","54:37.219","Green","Track","0.000","0.000","13.664","11.724","14.471","5.768","11.004","3.092","0.000"
"6","GTD","Andrew Davis","33","1:05.549","54:37.851","Green","Track","0.000","0.000","12.614","11.671","15.236","6.480","10.204","2.857","0.000"
"9","GTD","Matt Bell","19","1:05.625","54:38.735","Green","Track","0.000","0.000","12.858","11.144","16.747","5.688","9.638","2.852","0.000"
"97","GTD","Michael Marsal","48","1:02.740","54:39.253","Green","Track","0.000","0.000","12.669","11.038","14.430","5.640","9.626","2.800","0.000"
"7","PC","Jose Gutierrez","37","1:00.226","54:40.208","Green","Track","0.000","0.000","11.856","10.938","14.297","5.208","8.758","2.625","0.000"
"27","GTD","Cedric Sbirrazzuoli","33","1:06.029","54:44.209","Green","Track","0.000","0.000","12.623","11.722","15.827","6.101","10.257","2.868","0.000"
"88","PC","Mark Kvamme","45","1:07.555","54:49.754","Green","Track","0.000","0.000","13.361","11.787","17.383","5.847","9.849","2.800","0.000"
"38","PC","James French","43","1:10.353","54:50.945","Green","Track","0.000","0.000","12.838","13.177","19.631","6.033","9.228","2.687","0.000"
"8","PC","Alex Popow","36","1:10.103","54:54.216","Green","Track","0.000","0.000","16.709","12.084","15.318","6.271","10.585","2.801","0.000"
"25","GTLM","Dirk Werner","40","1:06.114","54:55.281","Green","Track","0.000","0.000","13.757","10.850","14.698","7.829","9.830","2.734","0.000"
"62","GTLM","Giancarlo Fisichella","41","52.193","55:03.112","Green","Track","0.477","0.851","9.714","10.500","13.637","5.179","9.096","2.739","145.440"
"20","PC","Matthew McMurry","47","52.116","55:03.427","Green","Track","0.462","0.821","10.039","10.425","13.656","5.251","8.833","2.629","150.162"
"66","GTLM","Joey Hand","32","53.514","55:04.965","Green","Track","0.480","0.855","10.235","10.555","13.711","5.591","9.331","2.756","144.531"
"3","GTLM","Jan Magnussen","40","54.260","55:06.770","Green","Track","0.468","0.837","9.894","10.357","15.146","5.727","9.102","2.729","148.237"
"4","GTLM","Tommy Milner","39","5:20.582","55:07.646","Green","Track","0.000","0.000","13.698","10.601","14.151","6.028","9.326","2.739","0.000"
"23","GTD","Mario Farnbacher","40","55.231","55:08.908","Green","Track","0.482","0.858","10.356","10.969","14.061","5.660","10.050","2.795","143.932"
"73","GTD","Patrick Lindsey","32","54.611","55:12.573","Green","Track","0.476","0.849","10.329","11.066","14.071","5.488","9.514","2.818","145.746"
"22","GTD","Cooper MacNeil","46","54.767","55:13.220","Green","Track","0.474","0.844","10.163","11.104","14.097","5.645","9.626","2.814","146.361"
"54","PC","Colin Braun","45","49.499","55:16.540","Green","Track","0.443","0.793","9.301","9.847","12.988","4.904","8.598","2.625","156.603"
"48","GTD","Madison Snow","39","54.028","55:16.746","Green","Track","0.473","0.843","10.150","10.880","13.867","5.537","9.504","2.774","146.670"
"63","GTD","Alessandro Balzan","46","53.853","55:22.715","Green","Track","0.476","0.852","10.203","10.819","13.830","5.526","9.367","2.780","145.746"
"912","GTLM","Frederic Makowiecki","40","52.354","55:22.971","Green","Track","0.473","0.845","9.639","10.438","13.656","5.363","9.182","2.758","146.670"
"911","GTLM","Patrick Pilet","23","52.184","55:23.489","Green","Track","0.471","0.840","9.748","10.257","13.512","5.423","9.173","2.760","147.293"
"96","GTD","Bret Curtis","38","1:07.109","55:23.569","Green","Pit","0.472","0.842","10.390","11.103","14.626","5.648","12.257","11.771","146.981"
"44","GTD","Andy Lally","46","54.125","55:26.707","Green","Track","0.492","0.877","10.167","10.670","14.156","5.568","9.406","2.789","141.006"
"85","PC","Misha Goikhberg","46","51.756","55:28.155","Green","Track","0.465","0.829","10.154","10.333","13.449","5.256","8.660","2.610","149.194"
"52","PC","Robert Alon","48","58.483","55:30.057","Green","Track","0.485","0.902","10.056","10.243","19.258","5.952","8.928","2.659","143.041"
"33","GTD","Jeroen Bleekemolen","36","55.686","55:32.905","Green","Track","0.507","0.895","10.718","11.081","14.194","5.708","9.752","2.831","136.834"
"6","GTD","Andrew Davis","34","56.052","55:33.903","Green","Track","0.483","0.858","10.390","11.157","14.738","5.947","9.654","2.825","143.634"
"9","GTD","Matt Bell","20","55.976","55:34.711","Green","Track","0.481","0.856","10.353","10.772","14.520","6.261","9.890","2.843","144.231"
"7","PC","Jose Gutierrez","38","54.431","55:34.639","Green","Track","0.445","0.795","9.818","10.808","14.396","5.691","9.778","2.700","155.899"
"97","GTD","Michael Marsal","49","55.936","55:35.189","Green","Track","0.472","0.841","10.320","10.907","15.153","5.664","9.788","2.791","146.981"
"100","GTLM","John Edwards","41","1:05.184","55:38.550","Green","Track","0.000","0.000","14.461","11.702","14.606","5.631","9.421","2.778","0.000"
"27","GTD","Cedric Sbirrazzuoli","34","56.147","55:40.356","Green","Track","0.481","0.854","10.318","10.991","15.344","5.796","9.586","2.777","144.231"
"38","PC","James French","44","52.727","55:43.672","Green","Track","0.456","0.812","10.014","10.728","13.898","5.329","8.862","2.628","152.138"
"88","PC","Mark Kvamme","46","55.340","55:45.094","Green","Track","0.469","0.846","10.712","10.779","14.347","5.843","9.597","2.747","147.921"
"25","GTLM","Dirk Werner","41","51.777","55:47.058","Green","Track","0.462","0.825","9.721","10.260","13.598","5.196","8.992","2.723","150.162"
"62","GTLM","Giancarlo Fisichella","42","51.876","55:54.988","Green","Track","0.466","0.834","9.566","10.494","13.547","5.192","9.050","2.727","148.873"
"20","PC","Matthew McMurry","48","51.735","55:55.162","Green","Track","0.446","0.796","9.760","10.387","13.447","5.345","8.915","2.639","155.549"
"66","GTLM","Joey Hand","33","51.884","55:56.849","Green","Track","0.467","0.832","9.620","10.334","13.521","5.375","9.018","2.717","148.555"
"3","GTLM","Jan Magnussen","41","52.014","55:58.784","Green","Track","0.463","0.827","9.632","10.235","13.738","5.256","9.126","2.737","149.838"
"4","GTLM","Tommy Milner","40","51.510","55:59.156","Green","Track","0.465","0.831","9.613","10.163","13.611","5.210","8.908","2.709","149.194"
"8","PC","Alex Popow","37","1:06.109","56:00.325","Green","Pit","0.469","0.844","10.510","11.480","14.443","5.300","10.904","12.159","147.921"
"23","GTD","Mario Farnbacher","41","53.481","56:02.389","Green","Track","0.472","0.843","9.991","10.797","13.785","5.423","9.364","2.806","146.981"
"73","GTD","Patrick Lindsey","33","54.573","56:07.146","Green","Track","0.475","0.846","10.360","10.957","14.099","5.541","9.496","2.799","146.053"
"48","GTD","Madison Snow","40","53.865","56:10.611","Green","Track","0.466","0.833","10.017","10.729","13.981","5.525","9.529","2.785","148.873"
"912","GTLM","Frederic Makowiecki","41","52.515","56:15.486","Green","Track","0.466","0.833","9.867","10.288","13.863","5.337","9.111","2.750","148.873"
"911","GTLM","Patrick Pilet","24","53.356","56:16.845","Green","Track","0.468","0.833","9.842","10.321","13.803","5.511","9.809","2.769","148.237"
"63","GTD","Alessandro Balzan","47","54.883","56:17.598","Green","Track","0.471","0.844","10.671","11.312","13.966","5.543","9.305","2.771","147.293"
"22","GTD","Cooper MacNeil","47","1:06.093","56:19.313","Green","Pit","0.474","0.846","10.069","10.901","14.157","5.816","12.005","11.825","146.361"
"44","GTD","Andy Lally","47","56.069","56:22.776","Green","Track","0.471","0.841","10.051","10.735","14.015","6.234","10.875","2.847","147.293"
"85","PC","Misha Goikhberg","47","54.792","56:22.947","Green","Track","0.444","0.793","9.733","10.361","13.470","6.391","10.868","2.732","156.250"
