"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","SP5","SPI"
"912","GTLM","Frederic Makowiecki","2","1:59.185","30:48.206","Green","Track","5.693","5.629","24.191","14.995","26.410","27.132","0.541","10.441","1.443","2.710","156.696","119.700"
"4","GTLM","Tommy Milner","2","1:59.842","31:21.091","Green","Track","5.718","5.476","24.479","15.066","26.587","27.292","0.545","10.507","1.453","2.719","155.546","118.876"
"3","GTLM","Antonio Garcia","3","1:59.539","31:28.637","Green","Track","5.691","5.449","24.260","15.316","26.663","27.059","0.544","10.403","1.443","2.711","155.832","119.700"
"68","GTLM","Daniel Serra","2","1:58.994","31:32.476","Green","Track","5.687","5.510","24.167","14.962","26.283","27.179","0.542","10.519","1.437","2.708","156.407","120.200"
"62","GTLM","Toni Vilander","3","2:00.687","32:02.472","Green","Track","5.698","5.453","24.304","14.904","27.165","27.963","0.550","10.482","1.447","2.721","154.132","119.369"
"66","GTLM","Dirk Mueller","1","2:26.043","32:21.076","Green","Track","22.830","10.277","27.026","15.995","27.234","27.554","0.551","10.399","1.450","2.727","153.852","119.122"
"911","GTLM","Patrick Pilet","3","2:05.476","32:29.446","Green","Track","5.666","5.511","24.290","15.077","32.023","27.446","0.546","10.771","1.441","2.705","155.261","119.866"
"912","GTLM","Frederic Makowiecki","3","1:59.170","32:47.376","Green","Track","5.664","5.512","24.102","14.998","26.469","27.148","0.543","10.546","0.000","0.000","156.119","0.000"
"67","GTLM","Richard Westbrook","1","2:33.176","32:51.263","Green","Track","22.854","12.684","30.202","16.409","27.787","27.738","0.553","10.784","1.446","2.719","153.296","119.452"
"100","GTLM","John Edwards","1","1:59.178","33:12.964","Green","Track","5.719","5.554","24.263","15.018","26.453","27.107","0.542","10.402","1.433","2.687","156.407","120.535"
"4","GTLM","Tommy Milner","3","1:59.271","33:20.362","Green","Track","5.692","5.517","24.333","14.977","26.477","27.201","0.543","10.393","1.442","2.696","156.119","119.783"
"3","GTLM","Antonio Garcia","4","1:59.464","33:28.101","Green","Track","5.683","5.446","24.329","15.331","26.482","27.081","0.543","10.404","1.450","2.715","156.119","119.122"
"68","GTLM","Daniel Serra","3","1:59.001","33:31.477","Green","Track","5.658","5.465","24.190","15.059","26.349","27.078","0.543","10.530","1.435","2.694","156.119","120.367"
"25","GTLM","Bill Auberlen","1","2:00.509","33:49.795","Green","Track","5.686","5.650","24.829","15.080","26.390","27.550","0.543","10.687","1.428","2.666","156.119","120.957"
"62","GTLM","Toni Vilander","4","1:59.398","34:01.870","Green","Track","5.703","5.509","24.403","15.038","26.319","27.306","0.550","10.441","1.432","2.697","154.132","120.620"
"66","GTLM","Dirk Mueller","2","1:59.053","34:20.129","Green","Track","5.729","5.517","24.253","15.042","26.325","27.187","0.548","10.298","1.442","2.712","154.695","119.783"
"911","GTLM","Patrick Pilet","4","2:01.398","34:30.844","Green","Track","5.648","6.150","25.044","15.187","26.641","27.347","0.543","10.693","1.441","2.704","156.119","119.866"
"912","GTLM","Frederic Makowiecki","4","2:00.296","34:47.672","Green","Track","5.664","5.538","24.196","14.982","26.740","27.811","0.545","10.646","1.455","2.719","155.546","118.713"
"67","GTLM","Richard Westbrook","2","1:58.876","34:50.139","Green","Track","5.751","5.618","24.224","14.841","26.298","27.038","0.550","10.399","1.442","2.715","154.132","119.783"
"100","GTLM","John Edwards","2","1:58.592","35:11.556","Green","Track","5.637","5.499","24.256","15.017","26.233","26.929","0.542","10.346","1.437","2.696","156.407","120.200"
"4","GTLM","Tommy Milner","4","1:59.168","35:19.530","Green","Track","5.664","5.524","24.300","15.021","26.320","27.193","0.544","10.435","1.450","2.717","155.832","119.122"
"3","GTLM","Antonio Garcia","5","1:58.856","35:26.957","Green","Track","5.673","5.434","24.147","15.174","26.301","27.025","0.546","10.405","1.445","2.706","155.261","119.534"
"68","GTLM","Daniel Serra","4","1:58.637","35:30.114","Green","Track","5.641","5.494","24.143","14.876","26.252","27.038","0.547","10.506","1.437","2.703","154.978","120.200"
"25","GTLM","Bill Auberlen","2","1:58.717","35:48.512","Green","Track","5.578","5.511","24.194","15.216","26.356","26.841","0.541","10.375","1.433","2.672","156.696","120.535"
"62","GTLM","Toni Vilander","5","1:59.020","36:00.890","Green","Track","5.685","5.459","24.297","15.073","26.180","27.172","0.553","10.427","1.452","2.722","153.296","118.958"
"911","GTLM","Patrick Pilet","5","1:59.100","36:29.944","Green","Track","5.636","5.556","24.314","14.940","26.348","27.049","0.546","10.517","1.462","2.732","155.261","118.145"
"912","GTLM","Frederic Makowiecki","5","1:59.540","36:47.212","Green","Track","5.648","5.581","24.483","15.087","26.345","27.299","0.547","10.391","1.447","2.712","154.978","119.369"
"67","GTLM","Richard Westbrook","3","1:58.708","36:48.847","Green","Track","5.702","5.490","24.194","14.900","26.276","27.059","0.549","10.387","1.438","2.713","154.413","120.116"
"100","GTLM","John Edwards","3","1:59.003","37:10.559","Green","Track","5.637","5.547","24.308","14.946","26.355","27.071","0.543","10.448","1.444","2.704","156.119","119.617"
"4","GTLM","Tommy Milner","5","1:58.878","37:18.408","Green","Track","5.683","5.512","24.261","14.998","26.222","27.128","0.543","10.372","1.446","2.713","156.119","119.452"
"3","GTLM","Antonio Garcia","6","2:03.871","37:30.828","Green","Track","5.646","5.458","24.442","15.993","28.943","28.088","0.548","10.604","1.444","2.705","154.695","119.617"
"25","GTLM","Bill Auberlen","3","1:58.402","37:46.914","Green","Track","5.578","5.476","24.096","14.934","26.320","26.924","0.540","10.421","1.434","2.679","156.987","120.451"
"68","GTLM","Daniel Serra","5","2:20.863","37:50.977","Green","Pit","5.640","5.550","26.794","17.169","28.453","29.035","0.613","12.923","4.604","10.082","138.292","37.517"
"62","GTLM","Toni Vilander","6","2:00.106","38:00.996","Green","Track","5.694","5.491","24.275","15.042","26.753","27.610","0.555","10.523","1.445","2.718","152.744","119.534"
"911","GTLM","Patrick Pilet","6","1:59.009","38:28.953","Green","Track","5.677","5.497","24.159","14.892","26.346","27.077","0.546","10.657","1.447","2.711","155.261","119.369"
"912","GTLM","Frederic Makowiecki","6","2:01.017","38:48.229","Green","Track","5.650","5.734","24.498","15.248","26.726","27.643","0.545","10.784","1.460","2.729","155.546","118.306"
"100","GTLM","John Edwards","4","2:33.449","39:44.008","Green","Pit","6.254","6.316","31.843","19.107","32.282","31.314","0.585","12.382","3.753","9.613","144.911","46.024"
