"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","SP4","SP5"
"70","P","Joel Miller","10","5:19.942","53:11.675","Green","Pit","1.366","19.121","22.755","9.061","8.981","0.423","4.335","0.393","22.863","22.582","208.062","158.634","170.744"
"9","GTD","Lawson Aschenbach","9","6:38.452","53:26.836","Green","Pit","1.492","20.679","24.972","9.644","9.946","0.461","4.673","0.431","24.360","25.427","276.367","145.558","155.690"
"52","PC","Robert Alon","11","2:22.020","53:31.641","Green","Track","6.480","28.075","25.559","9.744","9.338","0.442","4.507","0.429","24.232","24.828","8.386","151.815","156.416"
"97","GTD","Michael Marsal","11","2:11.431","53:31.749","Green","Track","1.480","20.977","25.309","9.722","9.900","0.464","4.688","0.420","23.748","25.906","8.817","144.617","159.767"
"66","GTLM","Dirk Mueller","10","2:04.909","53:36.864","Green","Track","1.474","19.753","23.622","9.155","9.716","0.461","4.674","0.419","22.712","24.303","8.620","145.558","160.149"
"62","GTLM","Toni Vilander","10","2:05.195","53:38.590","Green","Track","1.464","19.941","23.811","9.202","9.726","0.457","4.648","0.416","22.685","24.314","8.531","146.832","161.304"
"90","P","Ryan Dalziel","11","2:02.345","53:40.365","Green","Track","1.369","19.834","22.990","9.171","9.203","0.434","4.423","0.400","22.922","23.552","8.047","154.614","167.756"
"85","PC","Stephen Simpson","9","2:05.342","53:43.114","Green","Track","1.412","19.720","23.232","9.407","9.296","0.442","4.509","0.437","24.375","24.342","8.170","151.815","153.552"
"0","P","Katherine Legge","10","2:02.417","53:44.529","Green","Track","1.343","19.480","23.926","9.141","9.038","0.425","4.365","0.410","22.529","23.930","7.830","157.888","163.664"
"911","GTLM","Patrick Pilet","9","8:36.032","53:52.362","Green","Pit","1.470","19.854","23.693","9.194","9.650","0.453","4.613","0.421","23.096","23.931","399.657","148.129","159.388"
"27","GTD","Paola Ruberti","8","2:25.580","53:54.739","Green","Track","6.136","28.651","26.498","9.937","10.042","0.468","4.721","0.421","23.762","26.087","8.857","143.381","159.388"
"912","GTLM","Frederic Makowiecki","10","2:06.118","53:55.364","Green","Track","1.472","20.066","23.913","9.274","9.725","0.460","4.662","0.416","23.018","24.483","8.629","145.875","161.304"
"31","P","Dane Cameron","11","2:00.671","53:56.823","Green","Track","1.377","18.938","22.427","8.959","9.093","0.435","4.374","0.393","22.703","23.810","8.162","154.258","170.744"
"73","GTD","Patrick Lindsey","9","5:08.028","53:57.409","Green","Pit","1.491","20.572","24.884","9.591","9.910","0.462","4.705","0.423","24.308","24.717","186.965","145.243","158.634"
"3","GTLM","Jan Magnussen","10","6:33.906","54:10.559","Green","Track","262.721","25.260","24.374","9.328","9.927","0.467","4.713","0.421","23.056","24.969","8.670","143.688","159.388"
"38","PC","James French","8","2:04.226","54:19.595","Green","Track","1.397","19.539","23.805","9.478","9.270","0.441","4.525","0.452","22.926","24.235","8.158","152.159","148.456"
"44","GTD","Andy Lally","9","4:39.195","54:19.689","Green","Pit","1.492","20.872","24.740","10.479","9.961","0.466","4.712","0.420","23.932","24.769","157.352","143.996","159.767"
"4","GTLM","Tommy Milner","11","2:08.312","54:21.423","Green","Track","1.491","20.633","24.354","9.313","9.908","0.470","4.743","0.457","23.468","24.837","8.638","142.771","146.832"
"48","GTD","Bryan Sellers","9","8:10.950","54:31.837","Green","Pit","1.473","20.469","24.692","9.403","9.781","0.459","4.595","0.411","23.602","24.489","371.576","146.192","163.266"
"25","GTLM","Dirk Werner","10","5:13.275","54:34.260","Green","Pit","1.479","19.927","24.214","9.358","9.855","0.463","4.710","0.424","23.170","24.539","195.136","144.929","158.260"
"5","P","Joao Barbosa","10","2:00.009","54:35.959","Green","Track","1.364","18.835","22.257","8.962","9.024","0.428","4.370","0.393","23.346","23.059","7.971","156.781","170.744"
"67","GTLM","Richard Westbrook","6","14:41.445","54:36.354","Green","Pit","1.467","20.002","24.234","9.313","9.735","0.458","4.666","0.417","24.966","25.089","761.098","146.512","160.917"
"23","GTD","Mario Farnbacher","9","4:58.214","54:44.956","Green","Pit","1.500","20.768","24.785","9.736","10.113","0.477","4.781","0.426","24.392","24.726","176.510","140.676","157.517"
"20","PC","Matthew McMurry","12","2:06.955","54:48.079","Green","Track","1.403","20.223","24.695","9.469","9.401","0.444","4.543","0.410","22.992","24.750","8.625","151.131","163.664"
"16","GTD","Spencer Pumpelly","10","2:10.401","54:50.764","Green","Track","1.480","20.614","25.542","9.439","9.889","0.465","4.650","0.416","23.562","25.613","8.731","144.306","161.304"
"96","GTD","Bret Curtis","8","2:21.597","54:58.387","Green","Track","5.986","24.675","26.293","9.899","10.010","0.465","4.711","0.421","24.065","26.249","8.823","144.306","159.388"
"70","P","Joel Miller","11","2:09.050","55:20.725","Green","Track","6.114","22.374","22.981","9.141","9.045","0.428","4.400","0.407","22.775","23.307","8.078","156.781","164.870"
"52","PC","Robert Alon","12","2:07.196","55:38.837","Green","Track","1.421","19.923","23.813","9.739","9.236","0.444","4.528","0.410","25.166","24.302","8.214","151.131","163.664"
"10","P","Jordan Taylor","10","3:54.128","55:39.688","Green","Pit","1.362","19.361","23.488","8.951","8.988","0.427","4.370","0.392","22.499","22.749","121.541","157.148","171.179"
"97","GTD","Michael Marsal","12","2:12.116","55:43.865","Green","Track","1.482","21.327","25.305","9.982","9.792","0.462","4.671","0.426","23.860","25.959","8.850","145.243","157.517"
"85","PC","Stephen Simpson","10","2:02.466","55:45.580","Green","Track","1.411","19.198","23.062","9.159","9.294","0.438","4.463","0.409","22.916","23.827","8.289","153.202","164.064"
"0","P","Katherine Legge","11","2:03.451","55:47.980","Green","Track","1.342","19.531","23.734","9.020","8.977","0.426","4.341","0.392","22.691","25.137","7.860","157.517","171.179"
"9","GTD","Matt Bell","10","2:23.389","55:50.225","Green","Track","5.943","24.741","26.507","9.883","10.050","0.466","4.742","0.453","24.813","26.774","9.017","143.996","148.129"
"62","GTLM","Toni Vilander","11","2:12.736","55:51.326","Green","Track","1.465","20.096","24.864","10.269","9.815","0.460","4.933","0.514","26.564","25.235","8.521","145.875","130.549"
"31","P","Dane Cameron","12","2:01.972","55:58.795","Green","Track","1.370","19.986","23.213","9.235","9.149","0.432","4.398","0.397","22.606","23.181","8.005","155.329","169.023"
"912","GTLM","Frederic Makowiecki","11","2:07.269","56:02.633","Green","Track","1.480","20.290","24.066","9.660","9.754","0.463","4.691","0.420","23.207","24.683","8.555","144.929","159.767"
"100","GTLM","John Edwards","11","5:27.291","56:04.874","Green","Pit","1.476","20.146","24.674","9.392","9.784","0.464","4.722","0.433","23.504","23.467","209.229","144.617","154.971"
"911","GTLM","Patrick Pilet","10","2:14.705","56:07.067","Green","Track","6.054","23.425","24.029","9.485","9.893","0.467","4.743","0.430","23.128","24.381","8.670","143.688","156.052"
"27","GTD","Paola Ruberti","9","2:12.388","56:07.127","Green","Track","1.497","21.557","25.814","9.502","10.047","0.468","4.712","0.422","23.581","25.797","8.991","143.381","159.010"
"8","PC","Renger van der Zande","11","4:52.876","56:11.954","Green","Track","165.966","23.767","23.914","9.396","9.423","0.449","4.607","0.424","23.050","23.710","8.170","149.448","158.260"
"3","GTLM","Jan Magnussen","11","2:06.505","56:17.064","Green","Track","1.488","20.206","24.060","9.262","9.875","0.465","4.695","0.421","22.929","24.465","8.639","144.306","159.388"
"33","GTD","Jeroen Bleekemolen","9","4:17.547","56:18.448","Green","Pit","1.436","20.669","24.706","9.552","9.803","0.453","4.597","0.411","24.004","25.356","136.560","148.129","163.266"
"73","GTD","Jorg Bergmeister","10","2:21.951","56:19.360","Green","Track","6.047","25.126","26.190","9.541","9.971","0.468","4.747","0.431","24.642","26.065","8.723","143.381","155.690"
"60","P","John Pew","10","3:48.745","56:23.070","Green","Pit","6.096","24.337","24.841","9.541","9.033","0.425","4.483","0.504","24.010","28.986","96.489","157.888","133.139"
"38","PC","James French","9","2:03.785","56:23.380","Green","Track","1.401","19.525","23.669","9.312","9.276","0.443","4.521","0.437","23.095","23.965","8.141","151.472","153.552"
"4","GTLM","Tommy Milner","12","2:06.114","56:27.537","Green","Track","1.487","20.339","23.819","9.199","9.837","0.467","4.714","0.426","22.799","24.454","8.573","143.688","157.517"
"5","P","Joao Barbosa","11","2:00.432","56:36.391","Red","Track","1.361","18.945","22.676","9.385","9.008","0.429","4.368","0.393","22.791","23.137","7.939","156.416","170.744"
"26","PC","John Falb","11","5:57.297","56:42.666","Red","Pit","1.400","20.281","24.858","9.608","9.355","0.441","4.522","0.427","24.249","24.852","237.304","152.159","157.148"
"67","GTLM","Richard Westbrook","7","2:42.333","57:18.687","Red","Pit","5.953","26.155","26.641","9.879","9.796","0.463","4.712","0.429","23.017","25.463","29.825","144.929","156.416"
"96","GTD","Bret Curtis","9","2:28.610","57:26.997","Red","Pit","1.479","20.882","26.053","9.658","9.880","0.462","4.688","0.420","24.102","25.839","25.147","145.243","159.767"
"52","PC","Robert Alon","13","2:21.928","58:00.765","Red","Pit","1.408","19.645","23.406","9.623","9.242","0.444","4.526","0.412","23.131","24.287","25.804","151.131","162.870"
"10","P","Ricky Taylor","11","2:38.253","58:17.941","Red","Pit","6.134","24.894","25.235","10.471","9.094","0.430","4.426","0.459","24.772","26.307","26.031","156.052","146.192"
"88","PC","Mark Kvamme","11","6:06.328","58:27.842","Red","Pit","0.000","0.000","29.788","11.654","9.548","0.446","4.913","0.588","26.511","30.627","26.286","150.454","114.120"
"31","P","Dane Cameron","13","2:31.605","58:30.400","Red","Pit","1.366","19.025","22.513","9.071","9.691","0.496","5.174","0.554","25.714","31.998","26.003","135.287","121.123"
"8","PC","Renger van der Zande","12","2:29.419","58:41.373","Red","Pit","1.413","19.453","23.231","9.217","10.888","0.583","6.103","0.573","24.277","27.492","26.189","115.098","117.107"
"100","GTLM","John Edwards","12","2:38.050","58:42.924","Red","Pit","5.943","25.137","25.126","9.435","9.863","0.467","4.748","0.433","23.761","26.890","26.247","143.688","154.971"
"3","GTLM","Jan Magnussen","12","2:27.202","58:44.266","Red","Pit","1.476","20.134","24.243","9.309","9.852","0.462","4.669","0.418","23.022","26.688","26.929","145.243","160.532"
"4","GTLM","Tommy Milner","13","2:26.216","58:53.753","Red","Pit","1.480","20.070","24.161","9.417","9.883","0.467","4.709","0.442","23.071","25.052","27.464","143.688","151.815"
"33","GTD","Ben Keating","10","2:47.219","59:05.667","Red","Pit","5.938","28.929","26.396","10.023","9.950","0.456","4.708","0.511","24.933","25.458","29.917","147.154","131.316"
"5","P","Joao Barbosa","12","2:33.285","59:09.676","Red","Pit","1.358","19.047","26.393","12.545","14.467","0.712","6.160","0.491","23.324","23.377","25.411","94.245","136.665"
"63","GTD","Alessandro Balzan","9","6:59.285","59:50.881","Green","Pit","1.474","20.418","24.571","9.426","9.879","0.461","4.683","0.418","23.541","24.561","299.853","145.558","160.532"
"911","GTLM","Patrick Pilet","11","3:44.831","59:51.898","Green","Pit","1.502","19.989","23.880","9.177","9.772","0.462","4.703","0.422","22.733","27.193","104.998","145.243","159.010"
"60","P","Oswaldo Negri Jr.","11","3:35.120","59:58.190","Green","Pit","6.112","26.422","27.025","10.388","9.116","0.429","4.492","0.527","24.639","27.648","78.322","156.416","127.329"
"48","GTD","Bryan Sellers","10","5:28.852","1:00:00.689","Green","Pit","5.957","24.035","25.087","9.571","9.974","0.469","4.709","0.420","23.436","24.197","200.997","143.075","159.767"
"44","GTD","John Potter","10","5:48.496","1:00:08.185","Green","Pit","5.959","25.844","26.664","10.175","10.159","0.472","4.782","0.464","24.885","26.479","212.613","142.166","144.617"
"70","P","Joel Miller","12","4:48.719","1:00:09.444","Green","Pit","1.370","19.140","22.639","9.035","9.032","0.429","4.394","0.398","22.916","22.658","176.708","156.416","168.599"
"27","GTD","Paola Ruberti","10","4:03.818","1:00:10.945","Green","Pit","1.498","20.978","25.561","9.490","10.104","0.466","4.707","0.420","23.876","29.771","116.947","143.996","159.767"
"16","GTD","Spencer Pumpelly","11","5:23.959","1:00:14.723","Green","Pit","1.484","20.545","24.778","9.531","9.925","0.464","4.650","0.417","23.293","25.230","203.642","144.617","160.917"
"66","GTLM","Dirk Mueller","11","6:38.694","1:00:15.558","Green","Pit","1.475","19.889","25.489","9.472","9.833","0.461","4.682","0.427","23.107","23.924","279.935","145.558","157.148"
"007","GTD","David Calvert-Jones","11","8:37.488","1:00:19.938","Green","Pit","1.505","21.772","26.815","10.093","10.014","0.469","4.780","0.445","25.391","27.912","388.292","143.075","150.792"
"85","PC","Stephen Simpson","11","4:35.979","1:00:21.559","Green","Pit","1.409","21.137","26.628","9.398","9.278","0.448","4.559","0.452","23.621","24.406","154.643","149.782","148.456"
"23","GTD","Mario Farnbacher","10","5:41.886","1:00:26.842","Green","Pit","6.056","24.456","24.699","9.685","9.923","0.472","4.771","0.427","23.848","25.669","211.880","142.166","157.148"
"9","GTD","Matt Bell","11","4:38.301","1:00:28.526","Green","Pit","1.503","21.223","26.593","10.323","10.150","0.464","4.737","0.520","26.111","31.670","145.007","144.617","129.043"
"62","GTLM","Toni Vilander","12","5:15.256","1:01:06.582","Green","Pit","1.459","20.428","25.298","11.102","10.144","0.466","4.776","0.514","25.863","31.325","183.881","143.996","130.549"
"25","GTLM","Dirk Werner","11","6:47.513","1:01:21.773","Green","Pit","5.961","23.220","23.998","9.428","11.970","0.834","11.464","1.428","60.866","29.232","229.112","80.458","46.990"
"97","GTD","Michael Marsal","13","5:51.973","1:01:35.838","Green","Pit","1.476","22.475","27.540","9.924","9.839","0.463","4.664","0.429","24.178","25.175","225.810","144.929","156.416"
"67","GTLM","Richard Westbrook","8","4:20.274","1:01:38.961","Green","Track","129.317","25.521","25.065","9.353","9.781","0.460","4.689","0.423","22.832","24.281","8.552","145.875","158.634"
"10","P","Ricky Taylor","12","3:25.411","1:01:43.352","Green","Track","76.758","23.780","26.434","9.604","9.110","0.426","4.373","0.408","22.910","23.502","8.106","157.517","164.466"
"80","GTD","Dan Knox","9","12:04.769","1:01:45.061","Green","Pit","1.477","23.221","25.871","9.903","9.894","0.461","4.683","0.419","24.827","26.322","597.691","145.558","160.149"
"52","PC","Robert Alon","14","3:45.853","1:01:46.618","Green","Track","93.011","24.270","27.181","10.929","9.441","0.443","4.498","0.417","23.334","24.178","8.151","151.472","160.917"
"38","PC","James French","10","5:24.218","1:01:47.598","Green","Pit","1.397","20.010","25.496","10.250","9.322","0.444","4.683","0.527","23.838","25.845","202.406","151.131","127.329"
"96","GTD","Bret Curtis","10","4:23.927","1:01:50.924","Green","Track","122.580","27.287","27.884","10.880","9.991","0.461","4.690","0.436","24.734","26.279","8.705","145.558","153.904"
"3","GTLM","Jan Magnussen","13","3:08.676","1:01:52.942","Green","Track","56.008","24.410","26.493","9.505","9.762","0.459","4.661","0.419","22.828","25.381","8.750","146.192","160.149"
"26","PC","Don Yount","12","5:10.564","1:01:53.230","Green","Track","164.141","29.540","28.070","11.552","10.068","0.480","5.125","0.577","25.447","27.038","8.526","139.796","116.295"
"100","GTLM","Lucas Luhr","13","3:11.145","1:01:54.069","Green","Track","54.847","26.621","27.795","9.599","9.850","0.461","4.699","0.423","23.309","24.885","8.656","145.558","158.634"
"4","GTLM","Tommy Milner","14","3:07.101","1:02:00.854","Green","Track","51.187","24.092","24.537","9.587","9.841","0.463","4.694","0.453","24.528","29.025","8.694","144.929","148.129"
"88","PC","Mark Kvamme","12","3:33.946","1:02:01.788","Green","Track","69.260","26.807","29.015","11.301","9.499","0.440","4.768","0.577","25.611","28.164","8.504","152.505","116.295"
"33","GTD","Ben Keating","11","2:56.761","1:02:02.428","Green","Track","40.404","25.825","26.206","9.627","9.664","0.447","4.552","0.412","24.169","26.950","8.505","150.117","162.870"
"911","GTLM","Nick Tandy","12","2:17.587","1:02:09.485","Green","Track","6.506","25.264","24.366","9.345","9.816","0.463","4.702","0.445","22.964","25.056","8.660","144.929","150.792"
"60","P","Oswaldo Negri Jr.","12","2:16.855","1:02:15.045","Green","Track","6.137","24.135","24.650","9.724","9.015","0.425","4.414","0.494","25.662","24.212","7.987","157.888","135.835"
"63","GTD","Christina Nielsen","10","2:27.182","1:02:18.063","Green","Track","6.537","28.479","26.800","9.798","9.864","0.463","4.687","0.472","25.485","25.795","8.802","144.929","142.166"
"70","P","Joel Miller","13","2:09.924","1:02:19.368","Green","Track","6.115","22.871","23.154","9.309","9.010","0.425","4.357","0.404","22.958","23.309","8.012","157.888","166.095"
"48","GTD","Madison Snow","11","2:27.437","1:02:28.126","Green","Track","5.983","27.068","27.773","10.473","10.044","0.467","4.704","0.488","24.504","26.224","9.709","143.688","137.505"
"66","GTLM","Dirk Mueller","12","2:15.721","1:02:31.279","Green","Track","6.178","23.493","24.331","9.303","9.718","0.458","4.653","0.425","23.394","25.241","8.527","146.512","157.888"
"27","GTD","Lawrence DeGeorge","11","2:21.054","1:02:31.999","Green","Track","6.106","24.391","25.694","9.752","10.010","0.464","4.683","0.418","23.688","27.033","8.815","144.617","160.532"
"44","GTD","John Potter","11","2:25.390","1:02:33.575","Green","Track","5.963","26.475","26.305","10.357","9.965","0.464","4.726","0.457","25.350","26.558","8.770","144.617","146.832"
"16","GTD","Corey Lewis","12","2:20.574","1:02:35.297","Green","Track","6.194","25.103","25.693","9.502","9.941","0.464","4.644","0.416","23.881","25.913","8.823","144.617","161.304"
"007","GTD","Ben Barker","12","2:23.945","1:02:43.883","Green","Track","6.666","25.963","26.063","9.804","9.935","0.466","4.794","0.457","24.979","26.043","8.775","143.996","146.832"
"85","PC","Misha Goikhberg","12","2:22.307","1:02:43.866","Green","Track","6.105","25.982","26.152","10.531","9.565","0.448","4.584","0.504","24.346","25.847","8.243","149.782","133.139"
"912","GTLM","Frederic Makowiecki","12","6:45.475","1:02:48.108","Green","Pit","1.474","20.048","24.693","9.483","9.806","0.465","4.705","0.422","23.346","28.638","282.395","144.306","159.010"
"9","GTD","Matt Bell","12","2:20.536","1:02:49.062","Green","Track","5.955","24.281","25.852","9.676","9.960","0.463","4.709","0.421","24.078","26.231","8.910","144.929","159.388"
"23","GTD","Alex Riberas","11","2:27.681","1:02:54.523","Green","Track","6.054","27.427","28.131","10.264","10.025","0.470","4.759","0.457","24.715","26.390","8.989","142.771","146.832"
"20","PC","Matthew McMurry","13","8:08.790","1:02:56.869","Green","Pit","1.425","19.807","24.813","9.537","9.344","0.442","4.531","0.411","22.997","25.227","370.256","151.815","163.266"
"73","GTD","Jorg Bergmeister","11","6:59.359","1:03:18.719","Green","Pit","1.486","20.849","26.531","9.748","10.069","0.466","4.741","0.432","23.990","25.917","295.130","143.996","155.329"
"62","GTLM","Giancarlo Fisichella","13","2:17.486","1:03:24.068","Green","Track","5.972","24.171","25.237","9.459","9.816","0.460","4.662","0.429","23.614","25.160","8.506","145.875","156.416"
"8","PC","Renger van der Zande","13","4:59.834","1:03:41.207","Green","Track","175.728","22.628","23.117","9.243","9.295","0.442","4.519","0.408","22.636","23.701","8.117","151.815","164.466"
"10","P","Ricky Taylor","13","2:00.949","1:03:44.301","Green","Track","1.363","19.108","22.695","9.091","9.021","0.424","4.323","0.387","22.648","23.893","7.996","158.260","173.391"
"0","P","Katherine Legge","12","7:57.747","1:03:45.727","Green","Pit","1.345","19.372","27.028","10.046","10.428","0.513","5.176","0.522","25.394","28.688","349.235","130.804","128.548"
"6","GTD","Andrew Davis","11","15:41.328","1:03:55.148","Green","Pit","1.499","20.649","24.694","9.497","9.965","0.463","4.693","0.421","24.028","25.843","819.576","144.929","159.388"
"52","PC","Robert Alon","15","2:09.258","1:03:55.876","Green","Track","1.396","21.301","25.893","9.897","9.338","0.442","4.497","0.405","23.896","24.035","8.158","151.815","165.685"
"97","GTD","Michael Marsal","14","2:23.663","1:03:59.501","Green","Track","6.019","27.015","26.130","9.882","9.936","0.464","4.662","0.428","24.319","25.905","8.903","144.617","156.781"
"3","GTLM","Jan Magnussen","14","2:07.237","1:04:00.179","Green","Track","1.473","20.230","24.600","9.460","9.767","0.460","4.648","0.417","22.870","24.632","8.680","145.875","160.917"
"96","GTD","Bret Curtis","11","2:11.852","1:04:02.776","Green","Track","1.467","21.197","25.508","10.059","9.832","0.458","4.612","0.412","23.876","25.679","8.752","146.512","162.870"
"100","GTLM","Lucas Luhr","14","2:09.760","1:04:03.829","Green","Track","1.470","21.254","24.995","9.459","9.953","0.466","4.717","0.425","23.174","25.104","8.743","143.996","157.888"
"38","PC","James French","11","2:16.859","1:04:04.457","Green","Track","6.083","24.968","24.015","10.311","9.269","0.464","4.664","0.477","23.950","24.444","8.214","144.617","140.676"
"26","PC","Don Yount","13","2:13.315","1:04:06.545","Green","Track","1.455","21.794","25.010","10.219","9.451","0.442","4.581","0.482","25.108","26.375","8.398","151.815","139.216"
"4","GTLM","Tommy Milner","15","2:06.435","1:04:07.289","Green","Track","1.483","20.256","24.055","9.420","9.858","0.461","4.665","0.423","22.730","24.477","8.607","145.558","158.634"
"80","GTD","Dan Knox","10","2:27.384","1:04:12.445","Green","Track","5.947","28.935","26.607","10.069","9.875","0.459","4.640","0.423","25.168","26.611","8.650","146.192","158.634"
"911","GTLM","Nick Tandy","13","2:06.502","1:04:15.987","Green","Track","1.474","20.223","24.063","9.199","9.803","0.458","4.662","0.417","22.583","25.081","8.539","146.512","160.917"
"60","P","Oswaldo Negri Jr.","13","2:01.967","1:04:17.012","Green","Track","1.349","19.363","22.792","9.186","8.948","0.422","4.320","0.434","22.937","24.302","7.914","159.010","154.614"
"88","PC","Mark Kvamme","13","2:16.611","1:04:18.399","Green","Track","1.407","22.496","26.060","10.404","9.497","0.439","4.520","0.433","24.385","28.525","8.445","152.853","154.971"
"70","P","Joel Miller","14","2:01.042","1:04:20.410","Green","Track","1.348","19.452","22.483","9.123","9.082","0.426","4.351","0.393","22.720","23.763","7.901","157.517","170.744"
"33","GTD","Ben Keating","12","2:20.501","1:04:22.929","Green","Track","1.426","22.233","26.674","10.440","12.430","0.604","6.256","0.501","24.646","26.886","8.405","111.096","133.937"
"63","GTD","Christina Nielsen","11","2:12.699","1:04:30.762","Green","Track","1.475","22.428","25.545","9.564","9.871","0.462","4.676","0.417","24.050","25.454","8.757","145.243","160.917"
"48","GTD","Madison Snow","12","2:11.609","1:04:39.735","Green","Track","1.509","21.321","25.345","9.964","9.892","0.462","4.630","0.422","23.811","25.554","8.699","145.243","159.010"
"27","GTD","Paola Ruberti","12","2:10.291","1:04:42.290","Green","Track","1.488","20.728","24.988","9.612","10.014","0.463","4.670","0.415","23.612","25.473","8.828","144.929","161.692"
"44","GTD","John Potter","12","2:12.562","1:04:46.137","Green","Track","1.495","21.394","25.239","9.845","10.006","0.466","4.704","0.423","24.103","26.108","8.779","143.996","158.634"
"16","GTD","Corey Lewis","13","2:11.299","1:04:46.596","Green","Track","1.477","21.001","25.100","9.577","9.889","0.462","4.625","0.423","23.968","26.090","8.687","145.243","158.634"
"67","GTLM","Richard Westbrook","9","3:08.311","1:04:47.272","Green","Pit","1.470","20.024","23.815","9.173","9.732","0.457","4.640","0.416","22.724","24.063","71.797","146.832","161.304"
"85","PC","Misha Goikhberg","13","2:08.377","1:04:52.243","Green","Track","1.402","20.924","24.647","9.829","9.407","0.446","4.530","0.421","23.927","24.596","8.248","150.454","159.388"
"007","GTD","Ben Barker","13","2:11.835","1:04:55.718","Green","Track","1.503","21.345","25.214","9.623","9.896","0.461","4.731","0.429","23.981","25.944","8.708","145.558","156.416"
"90","P","Ryan Dalziel","12","11:15.438","1:04:55.803","Green","Pit","1.381","19.177","24.101","9.330","9.177","0.433","4.437","0.457","23.425","24.271","559.249","154.971","146.832"
"9","GTD","Matt Bell","13","2:12.097","1:05:01.159","Green","Track","1.496","20.946","25.742","9.727","9.997","0.462","4.692","0.418","24.022","25.783","8.812","145.243","160.532"
"912","GTLM","Earl Bamber","13","2:17.555","1:05:05.663","Green","Track","6.049","24.817","24.508","9.475","9.949","0.470","4.751","0.428","23.471","25.094","8.543","142.771","156.781"
"20","PC","Matthew McMurry","14","2:14.074","1:05:10.943","Green","Track","6.121","24.371","24.050","9.362","9.327","0.442","4.520","0.423","22.905","24.415","8.138","151.815","158.634"
"31","P","Eric Curran","14","6:46.081","1:05:16.481","Green","Track","275.865","24.900","24.384","10.133","9.167","0.429","4.661","0.553","23.790","24.174","8.025","156.416","121.342"
"62","GTLM","Giancarlo Fisichella","14","2:07.535","1:05:31.603","Green","Track","1.460","20.424","24.551","9.233","9.711","0.456","4.624","0.421","23.290","24.618","8.747","147.154","159.388"
"73","GTD","Jorg Bergmeister","12","2:19.552","1:05:38.271","Green","Track","6.050","24.460","25.912","9.581","9.862","0.462","4.713","0.429","23.716","25.680","8.687","145.243","156.416"
"8","PC","Renger van der Zande","14","2:01.832","1:05:43.039","Green","Track","1.400","19.304","22.822","9.341","9.357","0.447","4.561","0.411","22.610","23.377","8.202","150.117","163.266"
"10","P","Ricky Taylor","14","2:00.496","1:05:44.797","Green","Track","1.359","18.957","22.804","9.028","9.049","0.424","4.336","0.389","23.051","23.188","7.911","158.260","172.499"
"52","PC","Robert Alon","16","2:06.022","1:06:01.898","Green","Track","1.398","19.513","24.923","9.576","9.193","0.434","4.426","0.422","23.657","24.305","8.175","154.614","159.010"
"66","GTLM","Dirk Mueller","13","3:33.709","1:06:04.988","Green","Pit","1.464","19.988","23.635","9.331","9.774","0.459","4.662","0.417","22.907","23.436","97.636","146.192","160.917"
"3","GTLM","Jan Magnussen","15","2:08.808","1:06:08.987","Green","Track","1.468","20.442","25.703","9.567","9.843","0.461","4.654","0.416","22.940","24.655","8.659","145.558","161.304"
"38","PC","James French","12","2:07.080","1:06:11.537","Green","Track","1.388","20.046","24.807","9.810","9.271","0.438","4.460","0.410","23.099","25.177","8.174","153.202","163.664"
"97","GTD","Michael Marsal","15","2:12.375","1:06:11.876","Green","Track","1.477","20.888","25.755","10.283","9.900","0.460","4.633","0.418","23.752","25.936","8.873","145.875","160.532"
"96","GTD","Bret Curtis","12","2:11.859","1:06:14.635","Green","Track","1.463","20.664","25.618","9.797","9.845","0.459","4.606","0.412","24.409","25.955","8.631","146.192","162.870"
"4","GTLM","Tommy Milner","16","2:10.437","1:06:17.726","Green","Track","1.471","20.620","24.842","9.437","9.837","0.462","4.659","0.420","23.008","27.045","8.636","145.243","159.767"
"26","PC","Don Yount","14","2:12.629","1:06:19.174","Green","Track","1.404","21.244","25.926","10.053","9.413","0.444","4.511","0.472","24.487","26.248","8.427","151.131","142.166"
"100","GTLM","Lucas Luhr","15","2:17.545","1:06:21.374","Green","Track","1.475","20.223","25.821","9.688","9.814","0.460","4.644","0.416","24.610","31.694","8.700","145.875","161.304"
"911","GTLM","Nick Tandy","14","2:07.449","1:06:23.436","Green","Track","1.467","20.542","24.432","9.351","9.749","0.457","4.635","0.413","23.123","24.724","8.556","146.832","162.475"
"5","P","Christian Fittipaldi","13","7:18.804","1:06:28.480","Green","Track","310.465","23.597","25.570","9.493","9.126","0.425","4.361","0.428","23.201","24.011","8.127","157.888","156.781"
"80","GTD","Dan Knox","11","2:15.952","1:06:28.397","Green","Track","1.463","22.146","27.272","10.072","9.798","0.459","4.635","0.414","24.768","26.219","8.706","146.192","162.083"
"6","GTD","Robin Liddell","12","2:38.570","1:06:33.718","Green","Track","5.951","31.645","26.980","10.266","10.011","0.465","4.720","0.421","29.046","30.310","8.755","144.306","159.388"
"33","GTD","Ben Keating","13","2:12.764","1:06:35.693","Green","Track","1.427","21.163","25.884","9.844","9.685","0.447","4.541","0.406","24.877","26.010","8.480","150.117","165.277"
"88","PC","Mark Kvamme","14","2:19.539","1:06:37.938","Green","Track","1.411","22.967","27.918","10.986","9.575","0.473","4.804","0.511","25.607","26.824","8.463","141.865","131.316"
